Chr	BP	kimura_distance	species	norm_dist_center
IV	17400001	14.06	elegans	0.494636
IV	17410001	26.5	elegans	0.495208
IV	17420001	16.04166667	elegans	0.49578
IV	17430001	11.394	elegans	0.496351
IV	17440001	23.75833333	elegans	0.496923
IV	17450001	21.51285714	elegans	0.497495
IV	17460001	18.835	elegans	0.498066
IV	17470001	6.65	elegans	0.498638
IV	17480001	18.70428571	elegans	0.499209
IV	17490001	15.21795918	elegans	0.499781
V	1	16.356	elegans	0.5
V	10001	17.92612245	elegans	0.499522
V	20001	19.80162162	elegans	0.499044
V	30001	14.21931034	elegans	0.498566
V	40001	21.0071875	elegans	0.498088
V	50001	16.11657143	elegans	0.49761
V	60001	16.81923077	elegans	0.497132
V	70001	17.82421053	elegans	0.496655
V	80001	20.9075	elegans	0.496177
V	90001	16.50688889	elegans	0.495699
V	100001	16.395	elegans	0.495221
V	110001	17.89684211	elegans	0.494743
V	120001	14.55076923	elegans	0.494265
V	130001	20.60791667	elegans	0.493787
V	140001	15.73777778	elegans	0.493309
V	150001	20.045	elegans	0.492831
V	160001	17.2675	elegans	0.492353
V	170001	22.54058824	elegans	0.491875
V	180001	14.7225	elegans	0.491397
V	190001	12.67375	elegans	0.49092
V	200001	13.38416667	elegans	0.490442
V	210001	17.81148148	elegans	0.489964
V	220001	15.65625	elegans	0.489486
V	230001	18.55473684	elegans	0.489008
V	240001	26.585	elegans	0.48853
V	250001	22.14125	elegans	0.488052
V	260001	13.63736842	elegans	0.487574
V	270001	22.388125	elegans	0.487096
V	280001	25.62052632	elegans	0.486618
V	290001	20.605	elegans	0.48614
V	300001	13.93125	elegans	0.485662
V	310001	16.39022727	elegans	0.485185
V	320001	15.96583333	elegans	0.484707
V	330001	21.55	elegans	0.484229
V	340001	26.81090909	elegans	0.483751
V	350001	16.33166667	elegans	0.483273
V	360001	14.31916667	elegans	0.482795
V	370001	21.28	elegans	0.482317
V	380001	21.30538462	elegans	0.481839
V	390001	15.86642857	elegans	0.481361
V	400001	21.10777778	elegans	0.480883
V	410001	15.298	elegans	0.480405
V	420001	15.545	elegans	0.479927
V	430001	17.04384615	elegans	0.47945
V	440001	14.646	elegans	0.478972
V	450001	17.94235294	elegans	0.478494
V	460001	12.88	elegans	0.478016
V	470001	17.11947368	elegans	0.477538
V	480001	17.4325	elegans	0.47706
V	490001	18.35608696	elegans	0.476582
V	500001	13.48384615	elegans	0.476104
V	510001	19.21357143	elegans	0.475626
V	520001	18.317	elegans	0.475148
V	530001	15.978	elegans	0.47467
V	540001	21.474	elegans	0.474192
V	550001	18.91419355	elegans	0.473715
V	560001	17.20304348	elegans	0.473237
V	570001	19.10789474	elegans	0.472759
V	580001	23.0475	elegans	0.472281
V	590001	17.81782609	elegans	0.471803
V	600001	16.88571429	elegans	0.471325
V	610001	27.27142857	elegans	0.470847
V	620001	21.44222222	elegans	0.470369
V	630001	19.65125	elegans	0.469891
V	640001	19.656	elegans	0.469413
V	650001	19.7975	elegans	0.468935
V	660001	18.714	elegans	0.468457
V	670001	21.17294118	elegans	0.46798
V	680001	18.33	elegans	0.467502
V	690001	21.90214286	elegans	0.467024
V	700001	18.6375	elegans	0.466546
V	710001	15.82708333	elegans	0.466068
V	720001	21.67666667	elegans	0.46559
V	730001	22.81	elegans	0.465112
V	740001	21.74666667	elegans	0.464634
V	750001	22.93	elegans	0.464156
V	760001	16.82	elegans	0.463678
V	770001	15.82818182	elegans	0.4632
V	780001	18.37454545	elegans	0.462723
V	790001	11.5425	elegans	0.462245
V	800001	14.13529412	elegans	0.461767
V	810001	18.5183871	elegans	0.461289
V	820001	20.86294118	elegans	0.460811
V	830001	16.71833333	elegans	0.460333
V	840001	18.129	elegans	0.459855
V	850001	14.599	elegans	0.459377
V	860001	20.50076923	elegans	0.458899
V	870001	13.88333333	elegans	0.458421
V	880001	16.4409375	elegans	0.457943
V	890001	14.01823529	elegans	0.457465
V	900001	15.92564103	elegans	0.456988
V	910001	17.22118644	elegans	0.45651
V	920001	14.24833333	elegans	0.456032
V	930001	16.66032258	elegans	0.455554
V	940001	13.21222222	elegans	0.455076
V	950001	9.4765	elegans	0.454598
V	960001	14.90111111	elegans	0.45412
V	970001	15.52488889	elegans	0.453642
V	980001	10.81055556	elegans	0.453164
V	990001	11.03424242	elegans	0.452686
V	1000001	15.77846154	elegans	0.452208
V	1010001	17.40103448	elegans	0.45173
V	1020001	16.3725	elegans	0.451253
V	1030001	20.26136364	elegans	0.450775
V	1040001	19.81846154	elegans	0.450297
V	1050001	19.41233333	elegans	0.449819
V	1060001	18.4775	elegans	0.449341
V	1070001	18.56571429	elegans	0.448863
V	1080001	16.74210526	elegans	0.448385
V	1090001	16.5795	elegans	0.447907
V	1100001	12.16529412	elegans	0.447429
V	1110001	14.55038462	elegans	0.446951
V	1120001	14.56541667	elegans	0.446473
V	1130001	13.43592593	elegans	0.445995
V	1140001	16.83692308	elegans	0.445518
V	1150001	11.5247619	elegans	0.44504
V	1160001	19.10727273	elegans	0.444562
V	1170001	14.5372	elegans	0.444084
V	1180001	13.78730769	elegans	0.443606
V	1190001	13.45433962	elegans	0.443128
V	1200001	7.187285714	elegans	0.44265
V	1210001	18.32285714	elegans	0.442172
V	1220001	14.79090909	elegans	0.441694
V	1230001	13.035	elegans	0.441216
V	1240001	15.64766667	elegans	0.440738
V	1250001	14.07261905	elegans	0.44026
V	1260001	13.63689655	elegans	0.439783
V	1270001	21.61863636	elegans	0.439305
V	1280001	14.41277778	elegans	0.438827
V	1290001	16.29166667	elegans	0.438349
V	1300001	13.91060606	elegans	0.437871
V	1310001	16.03806452	elegans	0.437393
V	1320001	15.0075	elegans	0.436915
V	1330001	16.155	elegans	0.436437
V	1340001	15.244	elegans	0.435959
V	1350001	16.53565217	elegans	0.435481
V	1360001	14.49678571	elegans	0.435003
V	1370001	14.01659574	elegans	0.434525
V	1380001	15.5661194	elegans	0.434048
V	1390001	13.95730769	elegans	0.43357
V	1400001	11.98433333	elegans	0.433092
V	1410001	16.1675	elegans	0.432614
V	1420001	16.13	elegans	0.432136
V	1430001	17.895	elegans	0.431658
V	1440001	11.50153846	elegans	0.43118
V	1450001	17.20208333	elegans	0.430702
V	1460001	15.4715625	elegans	0.430224
V	1470001	12.54642857	elegans	0.429746
V	1480001	15.725	elegans	0.429268
V	1490001	21.14578947	elegans	0.42879
V	1500001	14.75166667	elegans	0.428313
V	1510001	15.45545455	elegans	0.427835
V	1520001	18.22111111	elegans	0.427357
V	1530001	15.16666667	elegans	0.426879
V	1540001	12.94363636	elegans	0.426401
V	1550001	14.746	elegans	0.425923
V	1560001	17.51346154	elegans	0.425445
V	1570001	14.9225	elegans	0.424967
V	1580001	14.42526316	elegans	0.424489
V	1590001	16.558125	elegans	0.424011
V	1600001	16.96727273	elegans	0.423533
V	1610001	14.24	elegans	0.423055
V	1620001	10.69333333	elegans	0.422578
V	1630001	16.76261905	elegans	0.4221
V	1640001	20.78941176	elegans	0.421622
V	1650001	22.15708333	elegans	0.421144
V	1660001	14.48916667	elegans	0.420666
V	1670001	15.55666667	elegans	0.420188
V	1680001	16.79409091	elegans	0.41971
V	1690001	13.35310345	elegans	0.419232
V	1700001	14.43730769	elegans	0.418754
V	1710001	19.6725	elegans	0.418276
V	1720001	14.85047619	elegans	0.417798
V	1730001	14.69923077	elegans	0.41732
V	1740001	14.83923077	elegans	0.416843
V	1750001	16.739375	elegans	0.416365
V	1760001	14.25325	elegans	0.415887
V	1770001	9.3885	elegans	0.415409
V	1780001	14.21315789	elegans	0.414931
V	1790001	14.29833333	elegans	0.414453
V	1800001	13.12347826	elegans	0.413975
V	1810001	15.58277778	elegans	0.413497
V	1820001	13.32296296	elegans	0.413019
V	1830001	11.79777778	elegans	0.412541
V	1840001	15.13736842	elegans	0.412063
V	1850001	21.22857143	elegans	0.411585
V	1860001	15.71714286	elegans	0.411108
V	1870001	15.6464	elegans	0.41063
V	1880001	12.74382979	elegans	0.410152
V	1890001	15.05777778	elegans	0.409674
V	1900001	15.83107143	elegans	0.409196
V	1910001	15.60864865	elegans	0.408718
V	1920001	18.46416667	elegans	0.40824
V	1930001	16.03230769	elegans	0.407762
V	1940001	16.5588	elegans	0.407284
V	1950001	15.17352941	elegans	0.406806
V	1960001	21.30666667	elegans	0.406328
V	1970001	14.58571429	elegans	0.405851
V	1980001	18.96833333	elegans	0.405373
V	1990001	19.30909091	elegans	0.404895
V	2000001	17.62038462	elegans	0.404417
V	2010001	19.45272727	elegans	0.403939
V	2020001	15.3152	elegans	0.403461
V	2030001	13.82705882	elegans	0.402983
V	2040001	18.26166667	elegans	0.402505
V	2050001	11.66636364	elegans	0.402027
V	2060001	12.04642857	elegans	0.401549
V	2070001	11.26588235	elegans	0.401071
V	2080001	16.83117647	elegans	0.400593
V	2090001	17.3332	elegans	0.400116
V	2100001	13.72176471	elegans	0.399638
V	2110001	15.27190476	elegans	0.39916
V	2120001	18.22638889	elegans	0.398682
V	2130001	14.14615385	elegans	0.398204
V	2140001	15.55694444	elegans	0.397726
V	2150001	15.31538462	elegans	0.397248
V	2160001	16.21068182	elegans	0.39677
V	2170001	17.70428571	elegans	0.396292
V	2180001	15.495	elegans	0.395814
V	2190001	21.20896552	elegans	0.395336
V	2200001	17.27333333	elegans	0.394858
V	2210001	20.01958333	elegans	0.394381
V	2220001	17.90809524	elegans	0.393903
V	2230001	15.54181818	elegans	0.393425
V	2240001	12.49230769	elegans	0.392947
V	2250001	19.68076923	elegans	0.392469
V	2260001	16.80096774	elegans	0.391991
V	2270001	16.0725	elegans	0.391513
V	2280001	20.83647059	elegans	0.391035
V	2290001	20.46815789	elegans	0.390557
V	2300001	20.50555556	elegans	0.390079
V	2310001	15.04380952	elegans	0.389601
V	2320001	15.26846154	elegans	0.389123
V	2330001	15.55210526	elegans	0.388646
V	2340001	12.2465	elegans	0.388168
V	2350001	15.238125	elegans	0.38769
V	2360001	15.20958333	elegans	0.387212
V	2370001	14.419375	elegans	0.386734
V	2380001	12.298	elegans	0.386256
V	2390001	16.3812	elegans	0.385778
V	2400001	21.15924528	elegans	0.3853
V	2410001	17.38769231	elegans	0.384822
V	2420001	14.80885714	elegans	0.384344
V	2430001	26.16777778	elegans	0.383866
V	2440001	16.72578947	elegans	0.383388
V	2450001	12.268125	elegans	0.382911
V	2460001	15.08868421	elegans	0.382433
V	2470001	15.16086957	elegans	0.381955
V	2480001	13.99039216	elegans	0.381477
V	2490001	11.62884615	elegans	0.380999
V	2500001	18.13301887	elegans	0.380521
V	2510001	21.61302326	elegans	0.380043
V	2520001	13.77459459	elegans	0.379565
V	2530001	16.91823529	elegans	0.379087
V	2540001	27.03666667	elegans	0.378609
V	2550001	15.5045	elegans	0.378131
V	2560001	19.98458333	elegans	0.377653
V	2570001	16.12545455	elegans	0.377176
V	2580001	14.045	elegans	0.376698
V	2590001	13.25758621	elegans	0.37622
V	2600001	21.45235294	elegans	0.375742
V	2610001	15.12971429	elegans	0.375264
V	2620001	14.17774194	elegans	0.374786
V	2630001	14.28708333	elegans	0.374308
V	2640001	15.14402299	elegans	0.37383
V	2650001	11.46041667	elegans	0.373352
V	2660001	14.10547619	elegans	0.372874
V	2670001	14.10675676	elegans	0.372396
V	2680001	16.24333333	elegans	0.371918
V	2690001	18.53133333	elegans	0.371441
V	2700001	17.59653846	elegans	0.370963
V	2710001	15.09393939	elegans	0.370485
V	2720001	20.00111111	elegans	0.370007
V	2730001	20.21043478	elegans	0.369529
V	2740001	16.8145	elegans	0.369051
V	2750001	17.61411765	elegans	0.368573
V	2760001	18.37923077	elegans	0.368095
V	2770001	23.55777778	elegans	0.367617
V	2780001	19.0925	elegans	0.367139
V	2790001	17.473	elegans	0.366661
V	2800001	13.116	elegans	0.366183
V	2810001	16.77625	elegans	0.365706
V	2820001	23.40185185	elegans	0.365228
V	2830001	30.245	elegans	0.36475
V	2840001	22.34444444	elegans	0.364272
V	2850001	16.78	elegans	0.363794
V	2860001	16.11875	elegans	0.363316
V	2870001	18.36942857	elegans	0.362838
V	2880001	16.8	elegans	0.36236
V	2890001	16.60571429	elegans	0.361882
V	2900001	15.29166667	elegans	0.361404
V	2910001	17.78777778	elegans	0.360926
V	2920001	16.72758621	elegans	0.360448
V	2930001	20.53555556	elegans	0.359971
V	2940001	18.54714286	elegans	0.359493
V	2950001	20.62230769	elegans	0.359015
V	2960001	12.4625	elegans	0.358537
V	2970001	16.07	elegans	0.358059
V	2980001	15.98142857	elegans	0.357581
V	2990001	10.516	elegans	0.357103
V	3000001	20.32333333	elegans	0.356625
V	3010001	17.74043478	elegans	0.356147
V	3020001	13.10692308	elegans	0.355669
V	3030001	16.29625	elegans	0.355191
V	3040001	24.97	elegans	0.354713
V	3050001	18.082	elegans	0.354236
V	3060001	17.24173913	elegans	0.353758
V	3070001	16.68269231	elegans	0.35328
V	3080001	17.64294118	elegans	0.352802
V	3090001	16.98333333	elegans	0.352324
V	3100001	13.28875	elegans	0.351846
V	3110001	17.96363636	elegans	0.351368
V	3120001	17.43666667	elegans	0.35089
V	3130001	10.602	elegans	0.350412
V	3140001	19.94833333	elegans	0.349934
V	3150001	12.70636364	elegans	0.349456
V	3160001	19.07866667	elegans	0.348979
V	3170001	13.3	elegans	0.348501
V	3180001	18.19388889	elegans	0.348023
V	3190001	14.91466667	elegans	0.347545
V	3200001	13.15734694	elegans	0.347067
V	3210001	14.37343284	elegans	0.346589
V	3220001	17.80392857	elegans	0.346111
V	3230001	21.89176471	elegans	0.345633
V	3240001	29.55666667	elegans	0.345155
V	3250001	13.38125	elegans	0.344677
V	3260001	15.746875	elegans	0.344199
V	3270001	19.0725	elegans	0.343721
V	3280001	24.47777778	elegans	0.343244
V	3290001	16.952	elegans	0.342766
V	3300001	15.44333333	elegans	0.342288
V	3310001	13.4575	elegans	0.34181
V	3320001	12.08	elegans	0.341332
V	3330001	11.03772727	elegans	0.340854
V	3340001	17.45058824	elegans	0.340376
V	3350001	20.81666667	elegans	0.339898
V	3360001	16.86714286	elegans	0.33942
V	3370001	14.69733333	elegans	0.338942
V	3380001	22.88833333	elegans	0.338464
V	3390001	11.92692308	elegans	0.337986
V	3400001	23.67666667	elegans	0.337509
V	3410001	20.01083333	elegans	0.337031
V	3420001	15.252	elegans	0.336553
V	3430001	11.55919355	elegans	0.336075
V	3440001	12.04338983	elegans	0.335597
V	3450001	18.61933333	elegans	0.335119
V	3460001	17.11733333	elegans	0.334641
V	3470001	17.18928571	elegans	0.334163
V	3480001	18.86	elegans	0.333685
V	3490001	14.29342857	elegans	0.333207
V	3500001	14.81615385	elegans	0.332729
V	3510001	24.23909091	elegans	0.332251
V	3520001	20.51857143	elegans	0.331774
V	3530001	17.77545455	elegans	0.331296
V	3540001	17.04842105	elegans	0.330818
V	3550001	8.744285714	elegans	0.33034
V	3560001	15.15107143	elegans	0.329862
V	3570001	11.91210526	elegans	0.329384
V	3580001	6.21	elegans	0.328906
V	3590001	13.8225	elegans	0.328428
V	3600001	15.9236	elegans	0.32795
V	3610001	21.38230769	elegans	0.327472
V	3620001	15.1747619	elegans	0.326994
V	3630001	17.56705882	elegans	0.326516
V	3640001	12.772	elegans	0.326039
V	3650001	13.241875	elegans	0.325561
V	3660001	15.97428571	elegans	0.325083
V	3670001	19.98125	elegans	0.324605
V	3680001	14.87315789	elegans	0.324127
V	3690001	17.73533333	elegans	0.323649
V	3700001	13.81694444	elegans	0.323171
V	3710001	18.52058824	elegans	0.322693
V	3720001	15.94827586	elegans	0.322215
V	3730001	14.57	elegans	0.321737
V	3740001	18.71636364	elegans	0.321259
V	3750001	12.64458333	elegans	0.320781
V	3760001	15.74352941	elegans	0.320304
V	3770001	15.09470588	elegans	0.319826
V	3780001	21.93	elegans	0.319348
V	3790001	16.74823529	elegans	0.31887
V	3800001	20.15722222	elegans	0.318392
V	3810001	19.65411765	elegans	0.317914
V	3820001	19.56	elegans	0.317436
V	3830001	20.76	elegans	0.316958
V	3840001	13.571	elegans	0.31648
V	3850001	24.88857143	elegans	0.316002
V	3860001	20.384	elegans	0.315524
V	3870001	18.62166667	elegans	0.315046
V	3880001	16.91217391	elegans	0.314569
V	3890001	16.48714286	elegans	0.314091
V	3900001	18.48428571	elegans	0.313613
V	3910001	21.566	elegans	0.313135
V	3920001	18.15416667	elegans	0.312657
V	3930001	19.53636364	elegans	0.312179
V	3940001	20.20444444	elegans	0.311701
V	3950001	23.55625	elegans	0.311223
V	3960001	8.98	elegans	0.310745
V	3970001	22.05428571	elegans	0.310267
V	3980001	20.52541667	elegans	0.309789
V	3990001	16.98714286	elegans	0.309311
V	4000001	16.81375	elegans	0.308834
V	4010001	19.77368421	elegans	0.308356
V	4020001	13.83882353	elegans	0.307878
V	4030001	9.816	elegans	0.3074
V	4040001	20.11736842	elegans	0.306922
V	4050001	26.09888889	elegans	0.306444
V	4060001	19.68888889	elegans	0.305966
V	4070001	23.21	elegans	0.305488
V	4080001	17.87666667	elegans	0.30501
V	4090001	19.334	elegans	0.304532
V	4100001	18.35357143	elegans	0.304054
V	4110001	24.61428571	elegans	0.303576
V	4120001	17.49333333	elegans	0.303099
V	4130001	17.86586207	elegans	0.302621
V	4140001	14.763125	elegans	0.302143
V	4150001	15.8575	elegans	0.301665
V	4160001	18.10129032	elegans	0.301187
V	4170001	9.8072	elegans	0.300709
V	4180001	14.93464286	elegans	0.300231
V	4190001	16.87272727	elegans	0.299753
V	4200001	13.36474576	elegans	0.299275
V	4210001	18.12428571	elegans	0.298797
V	4220001	20.26111111	elegans	0.298319
V	4230001	25.71714286	elegans	0.297841
V	4240001	14.853125	elegans	0.297364
V	4250001	25.27371429	elegans	0.296886
V	4260001	23.31555556	elegans	0.296408
V	4270001	13.31666667	elegans	0.29593
V	4280001	19.05434783	elegans	0.295452
V	4290001	20.38769231	elegans	0.294974
V	4300001	0	elegans	0.294496
V	4310001	15.24470588	elegans	0.294018
V	4320001	17.43619048	elegans	0.29354
V	4330001	12.63744828	elegans	0.293062
V	4340001	12.34882353	elegans	0.292584
V	4350001	16.07	elegans	0.292107
V	4360001	17.5859375	elegans	0.291629
V	4370001	16.492	elegans	0.291151
V	4380001	15.46035714	elegans	0.290673
V	4390001	17.582	elegans	0.290195
V	4400001	17.605	elegans	0.289717
V	4410001	21.03571429	elegans	0.289239
V	4420001	20.54176471	elegans	0.288761
V	4430001	20.343	elegans	0.288283
V	4440001	13.00488372	elegans	0.287805
V	4450001	18.90606061	elegans	0.287327
V	4460001	19.6940625	elegans	0.286849
V	4470001	18.00466667	elegans	0.286372
V	4480001	17.79114286	elegans	0.285894
V	4490001	18.849375	elegans	0.285416
V	4500001	18.66272727	elegans	0.284938
V	4510001	18.21468085	elegans	0.28446
V	4520001	17.00885714	elegans	0.283982
V	4530001	14.46522727	elegans	0.283504
V	4540001	15.36175	elegans	0.283026
V	4550001	15.805	elegans	0.282548
V	4560001	14.11756098	elegans	0.28207
V	4570001	15.72435897	elegans	0.281592
V	4580001	14.31533333	elegans	0.281114
V	4590001	18.27733333	elegans	0.280637
V	4600001	11.6815	elegans	0.280159
V	4610001	18.46325581	elegans	0.279681
V	4620001	15.7625	elegans	0.279203
V	4630001	13.44473684	elegans	0.278725
V	4640001	16.42352941	elegans	0.278247
V	4650001	20.27	elegans	0.277769
V	4660001	20.033	elegans	0.277291
V	4670001	19.04888889	elegans	0.276813
V	4680001	18.13030303	elegans	0.276335
V	4690001	17.96259259	elegans	0.275857
V	4700001	21.36058824	elegans	0.275379
V	4710001	26.71862069	elegans	0.274902
V	4720001	16.49380952	elegans	0.274424
V	4730001	16.9655	elegans	0.273946
V	4740001	13.72783784	elegans	0.273468
V	4750001	13.60111111	elegans	0.27299
V	4760001	18.70583333	elegans	0.272512
V	4770001	17.19038462	elegans	0.272034
V	4780001	14.5624	elegans	0.271556
V	4790001	22.24611111	elegans	0.271078
V	4800001	16.19294118	elegans	0.2706
V	4810001	16.35771429	elegans	0.270122
V	4820001	14.34	elegans	0.269644
V	4830001	14.89096774	elegans	0.269167
V	4840001	20.7425	elegans	0.268689
V	4850001	20.58083333	elegans	0.268211
V	4860001	22.61157895	elegans	0.267733
V	4870001	18.01571429	elegans	0.267255
V	4880001	17.995	elegans	0.266777
V	4890001	14.92636364	elegans	0.266299
V	4900001	11.24	elegans	0.265821
V	4910001	17.077	elegans	0.265343
V	4920001	18.67	elegans	0.264865
V	4930001	20.636	elegans	0.264387
V	4940001	19.61230769	elegans	0.263909
V	4950001	33.93	elegans	0.263432
V	4960001	19.24133333	elegans	0.262954
V	4970001	12.25428571	elegans	0.262476
V	4980001	20.019	elegans	0.261998
V	4990001	18.56571429	elegans	0.26152
V	5000001	10.48636364	elegans	0.261042
V	5010001	16.42090909	elegans	0.260564
V	5020001	21.68166667	elegans	0.260086
V	5030001	20.696875	elegans	0.259608
V	5040001	19.04421053	elegans	0.25913
V	5050001	18.19294118	elegans	0.258652
V	5060001	21.33636364	elegans	0.258174
V	5070001	16.691	elegans	0.257697
V	5080001	31.74666667	elegans	0.257219
V	5090001	26.97190476	elegans	0.256741
V	5100001	22.52636364	elegans	0.256263
V	5110001	18.81361702	elegans	0.255785
V	5120001	18.73745455	elegans	0.255307
V	5130001	20.57416667	elegans	0.254829
V	5140001	14.77	elegans	0.254351
V	5150001	17.34333333	elegans	0.253873
V	5160001	16.95222222	elegans	0.253395
V	5170001	17.10181818	elegans	0.252917
V	5180001	11.89388889	elegans	0.252439
