Chr	BP	element_count	species
X	3440001	9	briggsae
X	3450001	11	briggsae
X	3460001	7	briggsae
X	3470001	19	briggsae
X	3480001	13	briggsae
X	3490001	21	briggsae
X	3500001	11	briggsae
X	3510001	19	briggsae
X	3520001	17	briggsae
X	3530001	15	briggsae
X	3540001	12	briggsae
X	3550001	9	briggsae
X	3560001	9	briggsae
X	3570001	14	briggsae
X	3580001	9	briggsae
X	3590001	9	briggsae
X	3600001	8	briggsae
X	3610001	24	briggsae
X	3620001	26	briggsae
X	3630001	26	briggsae
X	3640001	6	briggsae
X	3650001	17	briggsae
X	3660001	6	briggsae
X	3670001	15	briggsae
X	3680001	18	briggsae
X	3690001	26	briggsae
X	3700001	13	briggsae
X	3710001	18	briggsae
X	3720001	16	briggsae
X	3730001	19	briggsae
X	3740001	15	briggsae
X	3750001	9	briggsae
X	3760001	14	briggsae
X	3770001	9	briggsae
X	3780001	10	briggsae
X	3790001	6	briggsae
X	3800001	19	briggsae
X	3810001	11	briggsae
X	3820001	22	briggsae
X	3830001	22	briggsae
X	3840001	19	briggsae
X	3850001	9	briggsae
X	3860001	13	briggsae
X	3870001	2	briggsae
X	3880001	20	briggsae
X	3890001	22	briggsae
X	3900001	12	briggsae
X	3910001	19	briggsae
X	3920001	28	briggsae
X	3930001	14	briggsae
X	3940001	14	briggsae
X	3950001	11	briggsae
X	3960001	16	briggsae
X	3970001	13	briggsae
X	3980001	11	briggsae
X	3990001	17	briggsae
X	4000001	19	briggsae
X	4010001	13	briggsae
X	4020001	29	briggsae
X	4030001	17	briggsae
X	4040001	16	briggsae
X	4050001	12	briggsae
X	4060001	8	briggsae
X	4070001	16	briggsae
X	4080001	25	briggsae
X	4090001	8	briggsae
X	4100001	6	briggsae
X	4110001	24	briggsae
X	4120001	13	briggsae
X	4130001	16	briggsae
X	4140001	8	briggsae
X	4150001	24	briggsae
X	4160001	12	briggsae
X	4170001	17	briggsae
X	4180001	9	briggsae
X	4190001	13	briggsae
X	4200001	27	briggsae
X	4210001	8	briggsae
X	4220001	17	briggsae
X	4230001	20	briggsae
X	4240001	13	briggsae
X	4250001	19	briggsae
X	4260001	25	briggsae
X	4270001	25	briggsae
X	4280001	15	briggsae
X	4290001	12	briggsae
X	4300001	17	briggsae
X	4310001	14	briggsae
X	4320001	10	briggsae
X	4330001	14	briggsae
X	4340001	31	briggsae
X	4350001	4	briggsae
X	4360001	23	briggsae
X	4370001	11	briggsae
X	4380001	24	briggsae
X	4390001	25	briggsae
X	4400001	11	briggsae
X	4410001	28	briggsae
X	4420001	18	briggsae
X	4430001	11	briggsae
X	4440001	24	briggsae
X	4450001	14	briggsae
X	4460001	9	briggsae
X	4470001	20	briggsae
X	4480001	18	briggsae
X	4490001	10	briggsae
X	4500001	12	briggsae
X	4510001	21	briggsae
X	4520001	18	briggsae
X	4530001	13	briggsae
X	4540001	13	briggsae
X	4550001	15	briggsae
X	4560001	10	briggsae
X	4570001	5	briggsae
X	4580001	19	briggsae
X	4590001	9	briggsae
X	4600001	18	briggsae
X	4610001	18	briggsae
X	4620001	8	briggsae
X	4630001	25	briggsae
X	4640001	27	briggsae
X	4650001	12	briggsae
X	4660001	12	briggsae
X	4670001	20	briggsae
X	4680001	8	briggsae
X	4690001	13	briggsae
X	4700001	3	briggsae
X	4710001	15	briggsae
X	4720001	27	briggsae
X	4730001	11	briggsae
X	4740001	25	briggsae
X	4750001	25	briggsae
X	4760001	22	briggsae
X	4770001	15	briggsae
X	4780001	20	briggsae
X	4790001	27	briggsae
X	4800001	18	briggsae
X	4810001	23	briggsae
X	4820001	20	briggsae
X	4830001	25	briggsae
X	4840001	10	briggsae
X	4850001	20	briggsae
X	4860001	26	briggsae
X	4870001	24	briggsae
X	4880001	22	briggsae
X	4890001	16	briggsae
X	4900001	15	briggsae
X	4910001	11	briggsae
X	4920001	14	briggsae
X	4930001	17	briggsae
X	4940001	19	briggsae
X	4950001	5	briggsae
X	4960001	14	briggsae
X	4970001	6	briggsae
X	4980001	9	briggsae
X	4990001	12	briggsae
X	5000001	19	briggsae
X	5010001	7	briggsae
X	5020001	10	briggsae
X	5030001	19	briggsae
X	5040001	22	briggsae
X	5050001	22	briggsae
X	5060001	14	briggsae
X	5070001	14	briggsae
X	5080001	25	briggsae
X	5090001	19	briggsae
X	5100001	14	briggsae
X	5110001	26	briggsae
X	5120001	13	briggsae
X	5130001	20	briggsae
X	5140001	8	briggsae
X	5150001	17	briggsae
X	5160001	15	briggsae
X	5170001	18	briggsae
X	5180001	24	briggsae
X	5190001	20	briggsae
X	5200001	25	briggsae
X	5210001	10	briggsae
X	5220001	18	briggsae
X	5230001	16	briggsae
X	5240001	6	briggsae
X	5250001	16	briggsae
X	5260001	22	briggsae
X	5270001	14	briggsae
X	5280001	15	briggsae
X	5290001	20	briggsae
X	5300001	9	briggsae
X	5310001	14	briggsae
X	5320001	5	briggsae
X	5330001	5	briggsae
X	5340001	19	briggsae
X	5350001	21	briggsae
X	5360001	25	briggsae
X	5370001	26	briggsae
X	5380001	12	briggsae
X	5390001	19	briggsae
X	5400001	11	briggsae
X	5410001	23	briggsae
X	5420001	19	briggsae
X	5430001	17	briggsae
X	5440001	21	briggsae
X	5450001	14	briggsae
X	5460001	23	briggsae
X	5470001	22	briggsae
X	5480001	19	briggsae
X	5490001	20	briggsae
X	5500001	27	briggsae
X	5510001	21	briggsae
X	5520001	24	briggsae
X	5530001	19	briggsae
X	5540001	17	briggsae
X	5550001	16	briggsae
X	5560001	25	briggsae
X	5570001	35	briggsae
X	5580001	17	briggsae
X	5590001	10	briggsae
X	5600001	23	briggsae
X	5610001	27	briggsae
X	5620001	19	briggsae
X	5630001	25	briggsae
X	5640001	31	briggsae
X	5650001	21	briggsae
X	5660001	14	briggsae
X	5670001	14	briggsae
X	5680001	9	briggsae
X	5690001	19	briggsae
X	5700001	11	briggsae
X	5710001	9	briggsae
X	5720001	18	briggsae
X	5730001	16	briggsae
X	5740001	23	briggsae
X	5750001	10	briggsae
X	5760001	19	briggsae
X	5770001	28	briggsae
X	5780001	15	briggsae
X	5790001	20	briggsae
X	5800001	8	briggsae
X	5810001	11	briggsae
X	5820001	15	briggsae
X	5830001	17	briggsae
X	5840001	11	briggsae
X	5850001	9	briggsae
X	5860001	16	briggsae
X	5870001	14	briggsae
X	5880001	16	briggsae
X	5890001	16	briggsae
X	5900001	20	briggsae
X	5910001	27	briggsae
X	5920001	10	briggsae
X	5930001	31	briggsae
X	5940001	24	briggsae
X	5950001	13	briggsae
X	5960001	19	briggsae
X	5970001	18	briggsae
X	5980001	14	briggsae
X	5990001	23	briggsae
X	6000001	9	briggsae
X	6010001	19	briggsae
X	6020001	15	briggsae
X	6030001	13	briggsae
X	6040001	21	briggsae
X	6050001	16	briggsae
X	6060001	14	briggsae
X	6070001	14	briggsae
X	6080001	14	briggsae
X	6090001	23	briggsae
X	6100001	12	briggsae
X	6110001	19	briggsae
X	6120001	21	briggsae
X	6130001	11	briggsae
X	6140001	22	briggsae
X	6150001	24	briggsae
X	6160001	18	briggsae
X	6170001	16	briggsae
X	6180001	20	briggsae
X	6190001	34	briggsae
X	6200001	9	briggsae
X	6210001	6	briggsae
X	6220001	30	briggsae
X	6230001	16	briggsae
X	6240001	14	briggsae
X	6250001	8	briggsae
X	6260001	6	briggsae
X	6270001	19	briggsae
X	6280001	27	briggsae
X	6290001	22	briggsae
X	6300001	12	briggsae
X	6310001	25	briggsae
X	6320001	27	briggsae
X	6330001	26	briggsae
X	6340001	13	briggsae
X	6350001	19	briggsae
X	6360001	12	briggsae
X	6370001	15	briggsae
X	6380001	20	briggsae
X	6390001	11	briggsae
X	6400001	13	briggsae
X	6410001	11	briggsae
X	6420001	9	briggsae
X	6430001	19	briggsae
X	6440001	13	briggsae
X	6450001	11	briggsae
X	6460001	17	briggsae
X	6470001	17	briggsae
X	6480001	4	briggsae
X	6490001	20	briggsae
X	6500001	8	briggsae
X	6510001	18	briggsae
X	6520001	16	briggsae
X	6530001	17	briggsae
X	6540001	13	briggsae
X	6550001	13	briggsae
X	6560001	15	briggsae
X	6570001	4	briggsae
X	6580001	23	briggsae
X	6590001	19	briggsae
X	6600001	14	briggsae
X	6610001	7	briggsae
X	6620001	26	briggsae
X	6630001	15	briggsae
X	6640001	18	briggsae
X	6650001	21	briggsae
X	6660001	12	briggsae
X	6670001	15	briggsae
X	6680001	21	briggsae
X	6690001	10	briggsae
X	6700001	11	briggsae
X	6710001	19	briggsae
X	6720001	22	briggsae
X	6730001	17	briggsae
X	6740001	25	briggsae
X	6750001	28	briggsae
X	6760001	16	briggsae
X	6770001	9	briggsae
X	6780001	19	briggsae
X	6790001	26	briggsae
X	6800001	13	briggsae
X	6810001	13	briggsae
X	6820001	15	briggsae
X	6830001	13	briggsae
X	6840001	12	briggsae
X	6850001	12	briggsae
X	6860001	21	briggsae
X	6870001	25	briggsae
X	6880001	26	briggsae
X	6890001	30	briggsae
X	6900001	21	briggsae
X	6910001	17	briggsae
X	6920001	16	briggsae
X	6930001	9	briggsae
X	6940001	10	briggsae
X	6950001	20	briggsae
X	6960001	17	briggsae
X	6970001	14	briggsae
X	6980001	14	briggsae
X	6990001	17	briggsae
X	7000001	14	briggsae
X	7010001	25	briggsae
X	7020001	20	briggsae
X	7030001	10	briggsae
X	7040001	8	briggsae
X	7050001	28	briggsae
X	7060001	8	briggsae
X	7070001	23	briggsae
X	7080001	25	briggsae
X	7090001	8	briggsae
X	7100001	20	briggsae
X	7110001	17	briggsae
X	7120001	13	briggsae
X	7130001	18	briggsae
X	7140001	25	briggsae
X	7150001	19	briggsae
X	7160001	30	briggsae
X	7170001	13	briggsae
X	7180001	25	briggsae
X	7190001	14	briggsae
X	7200001	15	briggsae
X	7210001	23	briggsae
X	7220001	18	briggsae
X	7230001	15	briggsae
X	7240001	18	briggsae
X	7250001	12	briggsae
X	7260001	24	briggsae
X	7270001	14	briggsae
X	7280001	5	briggsae
X	7290001	27	briggsae
X	7300001	15	briggsae
X	7310001	9	briggsae
X	7320001	15	briggsae
X	7330001	18	briggsae
X	7340001	24	briggsae
X	7350001	10	briggsae
X	7360001	17	briggsae
X	7370001	9	briggsae
X	7380001	13	briggsae
X	7390001	40	briggsae
X	7400001	14	briggsae
X	7410001	13	briggsae
X	7420001	14	briggsae
X	7430001	16	briggsae
X	7440001	13	briggsae
X	7450001	20	briggsae
X	7460001	11	briggsae
X	7470001	13	briggsae
X	7480001	12	briggsae
X	7490001	10	briggsae
X	7500001	12	briggsae
X	7510001	14	briggsae
X	7520001	8	briggsae
X	7530001	16	briggsae
X	7540001	30	briggsae
X	7550001	26	briggsae
X	7560001	42	briggsae
X	7570001	19	briggsae
X	7580001	16	briggsae
X	7590001	14	briggsae
X	7600001	14	briggsae
X	7610001	11	briggsae
X	7620001	6	briggsae
X	7630001	16	briggsae
X	7640001	13	briggsae
X	7650001	14	briggsae
X	7660001	10	briggsae
X	7670001	13	briggsae
X	7680001	13	briggsae
X	7690001	6	briggsae
X	7700001	12	briggsae
X	7710001	12	briggsae
X	7720001	9	briggsae
X	7730001	13	briggsae
X	7740001	13	briggsae
X	7750001	7	briggsae
X	7760001	20	briggsae
X	7770001	13	briggsae
X	7780001	20	briggsae
X	7790001	13	briggsae
X	7800001	10	briggsae
X	7810001	8	briggsae
X	7820001	2	briggsae
X	7830001	16	briggsae
X	7840001	8	briggsae
X	7850001	13	briggsae
X	7860001	23	briggsae
X	7870001	10	briggsae
X	7880001	17	briggsae
X	7890001	13	briggsae
X	7900001	14	briggsae
X	7910001	17	briggsae
X	7920001	21	briggsae
X	7930001	14	briggsae
X	7940001	5	briggsae
X	7950001	13	briggsae
X	7960001	13	briggsae
X	7970001	18	briggsae
X	7980001	18	briggsae
X	7990001	17	briggsae
X	8000001	5	briggsae
X	8010001	14	briggsae
X	8020001	15	briggsae
X	8030001	14	briggsae
X	8040001	7	briggsae
X	8050001	14	briggsae
X	8060001	9	briggsae
X	8070001	12	briggsae
X	8080001	12	briggsae
X	8090001	16	briggsae
X	8100001	14	briggsae
X	8110001	17	briggsae
X	8120001	17	briggsae
X	8130001	8	briggsae
X	8140001	5	briggsae
X	8150001	6	briggsae
X	8160001	10	briggsae
X	8170001	1	briggsae
X	8180001	20	briggsae
X	8190001	10	briggsae
X	8200001	21	briggsae
X	8210001	9	briggsae
X	8220001	12	briggsae
X	8230001	11	briggsae
X	8240001	19	briggsae
X	8250001	12	briggsae
X	8260001	15	briggsae
X	8270001	17	briggsae
X	8280001	16	briggsae
X	8290001	12	briggsae
X	8300001	0	briggsae
X	8310001	8	briggsae
X	8320001	7	briggsae
X	8330001	8	briggsae
X	8340001	8	briggsae
X	8350001	13	briggsae
X	8360001	10	briggsae
X	8370001	9	briggsae
X	8380001	5	briggsae
X	8390001	12	briggsae
X	8400001	7	briggsae
X	8410001	9	briggsae
X	8420001	17	briggsae
X	8430001	11	briggsae
X	8440001	13	briggsae
X	8450001	14	briggsae
X	8460001	8	briggsae
X	8470001	8	briggsae
X	8480001	9	briggsae
X	8490001	7	briggsae
X	8500001	14	briggsae
X	8510001	11	briggsae
X	8520001	8	briggsae
X	8530001	9	briggsae
X	8540001	17	briggsae
X	8550001	37	briggsae
X	8560001	18	briggsae
X	8570001	22	briggsae
X	8580001	8	briggsae
X	8590001	3	briggsae
X	8600001	17	briggsae
X	8610001	5	briggsae
X	8620001	9	briggsae
X	8630001	5	briggsae
X	8640001	12	briggsae
X	8650001	10	briggsae
X	8660001	12	briggsae
X	8670001	8	briggsae
X	8680001	1	briggsae
X	8690001	10	briggsae
X	8700001	7	briggsae
X	8710001	9	briggsae
X	8720001	9	briggsae
X	8730001	13	briggsae
X	8740001	12	briggsae
X	8750001	19	briggsae
X	8760001	25	briggsae
X	8770001	12	briggsae
X	8780001	11	briggsae
X	8790001	4	briggsae
X	8800001	11	briggsae
X	8810001	9	briggsae
X	8820001	14	briggsae
X	8830001	12	briggsae
X	8840001	13	briggsae
X	8850001	16	briggsae
X	8860001	5	briggsae
X	8870001	9	briggsae
X	8880001	8	briggsae
X	8890001	10	briggsae
X	8900001	14	briggsae
X	8910001	11	briggsae
X	8920001	12	briggsae
X	8930001	5	briggsae
X	8940001	8	briggsae
X	8950001	10	briggsae
X	8960001	14	briggsae
X	8970001	14	briggsae
X	8980001	9	briggsae
X	8990001	6	briggsae
X	9000001	14	briggsae
X	9010001	12	briggsae
X	9020001	9	briggsae
X	9030001	10	briggsae
X	9040001	14	briggsae
X	9050001	11	briggsae
X	9060001	9	briggsae
X	9070001	10	briggsae
X	9080001	15	briggsae
X	9090001	16	briggsae
X	9100001	8	briggsae
X	9110001	17	briggsae
X	9120001	11	briggsae
X	9130001	12	briggsae
X	9140001	13	briggsae
X	9150001	18	briggsae
X	9160001	15	briggsae
X	9170001	8	briggsae
X	9180001	21	briggsae
X	9190001	7	briggsae
X	9200001	13	briggsae
X	9210001	10	briggsae
X	9220001	9	briggsae
X	9230001	3	briggsae
X	9240001	17	briggsae
X	9250001	5	briggsae
X	9260001	9	briggsae
X	9270001	9	briggsae
X	9280001	7	briggsae
X	9290001	11	briggsae
X	9300001	14	briggsae
X	9310001	10	briggsae
X	9320001	4	briggsae
X	9330001	8	briggsae
X	9340001	6	briggsae
X	9350001	13	briggsae
X	9360001	6	briggsae
X	9370001	10	briggsae
X	9380001	4	briggsae
X	9390001	13	briggsae
X	9400001	16	briggsae
X	9410001	1	briggsae
X	9420001	7	briggsae
X	9430001	8	briggsae
X	9440001	7	briggsae
X	9450001	9	briggsae
X	9460001	13	briggsae
X	9470001	17	briggsae
X	9480001	7	briggsae
X	9490001	6	briggsae
X	9500001	10	briggsae
X	9510001	8	briggsae
X	9520001	18	briggsae
X	9530001	17	briggsae
X	9540001	0	briggsae
X	9550001	14	briggsae
X	9560001	46	briggsae
X	9570001	19	briggsae
X	9580001	25	briggsae
X	9590001	7	briggsae
X	9600001	7	briggsae
X	9610001	13	briggsae
X	9620001	14	briggsae
X	9630001	6	briggsae
X	9640001	19	briggsae
X	9650001	11	briggsae
X	9660001	10	briggsae
X	9670001	10	briggsae
X	9680001	6	briggsae
X	9690001	9	briggsae
X	9700001	7	briggsae
X	9710001	9	briggsae
X	9720001	9	briggsae
X	9730001	12	briggsae
X	9740001	5	briggsae
X	9750001	8	briggsae
X	9760001	6	briggsae
X	9770001	21	briggsae
X	9780001	12	briggsae
X	9790001	10	briggsae
X	9800001	6	briggsae
X	9810001	6	briggsae
X	9820001	16	briggsae
X	9830001	6	briggsae
X	9840001	5	briggsae
X	9850001	6	briggsae
X	9860001	1	briggsae
X	9870001	4	briggsae
X	9880001	15	briggsae
X	9890001	6	briggsae
X	9900001	9	briggsae
X	9910001	11	briggsae
X	9920001	5	briggsae
X	9930001	13	briggsae
X	9940001	6	briggsae
X	9950001	6	briggsae
X	9960001	13	briggsae
X	9970001	1	briggsae
X	9980001	8	briggsae
X	9990001	5	briggsae
X	10000001	15	briggsae
X	10010001	6	briggsae
X	10020001	16	briggsae
X	10030001	12	briggsae
X	10040001	11	briggsae
X	10050001	9	briggsae
X	10060001	13	briggsae
X	10070001	10	briggsae
X	10080001	7	briggsae
X	10090001	7	briggsae
X	10100001	7	briggsae
X	10110001	8	briggsae
X	10120001	7	briggsae
X	10130001	11	briggsae
X	10140001	2	briggsae
X	10150001	7	briggsae
X	10160001	0	briggsae
X	10170001	9	briggsae
X	10180001	2	briggsae
X	10190001	10	briggsae
X	10200001	12	briggsae
X	10210001	12	briggsae
X	10220001	11	briggsae
X	10230001	4	briggsae
X	10240001	10	briggsae
X	10250001	11	briggsae
X	10260001	0	briggsae
X	10270001	11	briggsae
X	10280001	3	briggsae
X	10290001	11	briggsae
X	10300001	11	briggsae
X	10310001	6	briggsae
X	10320001	3	briggsae
X	10330001	6	briggsae
X	10340001	10	briggsae
X	10350001	12	briggsae
X	10360001	12	briggsae
X	10370001	11	briggsae
X	10380001	9	briggsae
X	10390001	9	briggsae
X	10400001	13	briggsae
X	10410001	10	briggsae
X	10420001	8	briggsae
X	10430001	5	briggsae
X	10440001	9	briggsae
X	10450001	13	briggsae
X	10460001	7	briggsae
X	10470001	11	briggsae
X	10480001	8	briggsae
X	10490001	8	briggsae
X	10500001	7	briggsae
X	10510001	5	briggsae
X	10520001	7	briggsae
X	10530001	13	briggsae
X	10540001	8	briggsae
X	10550001	5	briggsae
X	10560001	3	briggsae
X	10570001	6	briggsae
X	10580001	6	briggsae
X	10590001	4	briggsae
X	10600001	1	briggsae
X	10610001	10	briggsae
X	10620001	7	briggsae
X	10630001	2	briggsae
X	10640001	7	briggsae
X	10650001	16	briggsae
X	10660001	10	briggsae
X	10670001	16	briggsae
X	10680001	17	briggsae
X	10690001	13	briggsae
X	10700001	2	briggsae
X	10710001	8	briggsae
X	10720001	5	briggsae
X	10730001	5	briggsae
X	10740001	6	briggsae
X	10750001	6	briggsae
X	10760001	7	briggsae
X	10770001	0	briggsae
X	10780001	0	briggsae
X	10790001	7	briggsae
X	10800001	11	briggsae
X	10810001	11	briggsae
X	10820001	8	briggsae
X	10830001	17	briggsae
X	10840001	6	briggsae
X	10850001	12	briggsae
X	10860001	41	briggsae
X	10870001	6	briggsae
X	10880001	3	briggsae
X	10890001	7	briggsae
X	10900001	7	briggsae
X	10910001	1	briggsae
X	10920001	10	briggsae
X	10930001	8	briggsae
X	10940001	5	briggsae
X	10950001	5	briggsae
X	10960001	12	briggsae
X	10970001	6	briggsae
X	10980001	10	briggsae
X	10990001	9	briggsae
X	11000001	3	briggsae
X	11010001	5	briggsae
X	11020001	4	briggsae
X	11030001	10	briggsae
X	11040001	9	briggsae
X	11050001	8	briggsae
X	11060001	17	briggsae
X	11070001	4	briggsae
X	11080001	22	briggsae
X	11090001	15	briggsae
X	11100001	11	briggsae
X	11110001	5	briggsae
X	11120001	7	briggsae
X	11130001	13	briggsae
X	11140001	16	briggsae
X	11150001	4	briggsae
X	11160001	7	briggsae
X	11170001	10	briggsae
X	11180001	4	briggsae
X	11190001	3	briggsae
X	11200001	9	briggsae
X	11210001	10	briggsae
X	11220001	3	briggsae
X	11230001	14	briggsae
X	11240001	14	briggsae
X	11250001	7	briggsae
X	11260001	4	briggsae
X	11270001	6	briggsae
X	11280001	6	briggsae
X	11290001	10	briggsae
X	11300001	5	briggsae
X	11310001	11	briggsae
X	11320001	11	briggsae
X	11330001	11	briggsae
X	11340001	7	briggsae
X	11350001	7	briggsae
X	11360001	10	briggsae
X	11370001	5	briggsae
X	11380001	4	briggsae
X	11390001	10	briggsae
X	11400001	7	briggsae
X	11410001	8	briggsae
X	11420001	10	briggsae
X	11430001	10	briggsae
X	11440001	8	briggsae
X	11450001	5	briggsae
X	11460001	11	briggsae
X	11470001	6	briggsae
X	11480001	9	briggsae
X	11490001	11	briggsae
X	11500001	10	briggsae
X	11510001	9	briggsae
X	11520001	5	briggsae
X	11530001	8	briggsae
X	11540001	9	briggsae
X	11550001	10	briggsae
X	11560001	16	briggsae
X	11570001	10	briggsae
X	11580001	7	briggsae
X	11590001	25	briggsae
X	11600001	6	briggsae
X	11610001	23	briggsae
X	11620001	2	briggsae
X	11630001	5	briggsae
X	11640001	17	briggsae
X	11650001	17	briggsae
X	11660001	10	briggsae
X	11670001	3	briggsae
X	11680001	14	briggsae
X	11690001	18	briggsae
X	11700001	9	briggsae
X	11710001	9	briggsae
X	11720001	17	briggsae
X	11730001	8	briggsae
X	11740001	15	briggsae
X	11750001	4	briggsae
X	11760001	7	briggsae
X	11770001	4	briggsae
X	11780001	3	briggsae
X	11790001	6	briggsae
X	11800001	9	briggsae
X	11810001	14	briggsae
X	11820001	9	briggsae
X	11830001	13	briggsae
X	11840001	9	briggsae
X	11850001	6	briggsae
X	11860001	10	briggsae
X	11870001	19	briggsae
X	11880001	11	briggsae
X	11890001	0	briggsae
X	11900001	10	briggsae
X	11910001	7	briggsae
X	11920001	12	briggsae
X	11930001	10	briggsae
X	11940001	9	briggsae
X	11950001	18	briggsae
X	11960001	5	briggsae
X	11970001	10	briggsae
X	11980001	4	briggsae
X	11990001	3	briggsae
X	12000001	3	briggsae
X	12010001	3	briggsae
X	12020001	11	briggsae
X	12030001	16	briggsae
X	12040001	13	briggsae
X	12050001	11	briggsae
X	12060001	2	briggsae
X	12070001	4	briggsae
X	12080001	12	briggsae
X	12090001	6	briggsae
X	12100001	8	briggsae
X	12110001	11	briggsae
X	12120001	10	briggsae
X	12130001	7	briggsae
X	12140001	9	briggsae
X	12150001	13	briggsae
X	12160001	1	briggsae
X	12170001	8	briggsae
X	12180001	9	briggsae
X	12190001	2	briggsae
X	12200001	12	briggsae
X	12210001	5	briggsae
X	12220001	13	briggsae
X	12230001	7	briggsae
X	12240001	2	briggsae
X	12250001	8	briggsae
X	12260001	12	briggsae
X	12270001	4	briggsae
X	12280001	11	briggsae
X	12290001	10	briggsae
X	12300001	8	briggsae
X	12310001	2	briggsae
X	12320001	8	briggsae
X	12330001	6	briggsae
X	12340001	4	briggsae
X	12350001	6	briggsae
X	12360001	9	briggsae
X	12370001	15	briggsae
X	12380001	17	briggsae
X	12390001	9	briggsae
X	12400001	14	briggsae
X	12410001	3	briggsae
X	12420001	18	briggsae
X	12430001	5	briggsae
X	12440001	10	briggsae
X	12450001	2	briggsae
X	12460001	3	briggsae
X	12470001	8	briggsae
X	12480001	13	briggsae
X	12490001	7	briggsae
X	12500001	12	briggsae
X	12510001	9	briggsae
X	12520001	8	briggsae
X	12530001	14	briggsae
X	12540001	3	briggsae
X	12550001	4	briggsae
X	12560001	8	briggsae
X	12570001	9	briggsae
X	12580001	4	briggsae
X	12590001	9	briggsae
X	12600001	0	briggsae
X	12610001	5	briggsae
X	12620001	5	briggsae
X	12630001	21	briggsae
X	12640001	6	briggsae
X	12650001	11	briggsae
X	12660001	9	briggsae
X	12670001	4	briggsae
X	12680001	4	briggsae
X	12690001	15	briggsae
X	12700001	9	briggsae
X	12710001	9	briggsae
X	12720001	9	briggsae
X	12730001	9	briggsae
X	12740001	8	briggsae
X	12750001	10	briggsae
X	12760001	14	briggsae
X	12770001	11	briggsae
X	12780001	5	briggsae
X	12790001	13	briggsae
X	12800001	8	briggsae
X	12810001	10	briggsae
X	12820001	2	briggsae
X	12830001	11	briggsae
X	12840001	15	briggsae
X	12850001	6	briggsae
X	12860001	13	briggsae
X	12870001	8	briggsae
X	12880001	11	briggsae
X	12890001	12	briggsae
X	12900001	8	briggsae
X	12910001	12	briggsae
