Chr	BP	num_rep	species	norm_dist_center
III	11360001	2522	elegans	0.324156
III	11370001	4202	elegans	0.324881
III	11380001	3981	elegans	0.325607
III	11390001	2947	elegans	0.326332
III	11400001	3185	elegans	0.327058
III	11410001	3235	elegans	0.327783
III	11420001	3943	elegans	0.328509
III	11430001	7128	elegans	0.329234
III	11440001	2379	elegans	0.32996
III	11450001	4011	elegans	0.330685
III	11460001	1749	elegans	0.331411
III	11470001	1544	elegans	0.332136
III	11480001	2468	elegans	0.332862
III	11490001	4397	elegans	0.333587
III	11500001	2119	elegans	0.334313
III	11510001	4171	elegans	0.335038
III	11520001	3690	elegans	0.335764
III	11530001	3245	elegans	0.336489
III	11540001	3220	elegans	0.337215
III	11550001	3743	elegans	0.33794
III	11560001	2574	elegans	0.338666
III	11570001	3228	elegans	0.339391
III	11580001	2312	elegans	0.340117
III	11590001	7933	elegans	0.340842
III	11600001	5335	elegans	0.341568
III	11610001	3148	elegans	0.342293
III	11620001	2798	elegans	0.343019
III	11630001	2953	elegans	0.343744
III	11640001	334	elegans	0.34447
III	11650001	3605	elegans	0.345195
III	11660001	3650	elegans	0.345921
III	11670001	2164	elegans	0.346646
III	11680001	3666	elegans	0.347372
III	11690001	2691	elegans	0.348097
III	11700001	2591	elegans	0.348822
III	11710001	2340	elegans	0.349548
III	11720001	4048	elegans	0.350273
III	11730001	4459	elegans	0.350999
III	11740001	2754	elegans	0.351724
III	11750001	2557	elegans	0.35245
III	11760001	3450	elegans	0.353175
III	11770001	2004	elegans	0.353901
III	11780001	2158	elegans	0.354626
III	11790001	3765	elegans	0.355352
III	11800001	4377	elegans	0.356077
III	11810001	3890	elegans	0.356803
III	11820001	3477	elegans	0.357528
III	11830001	2973	elegans	0.358254
III	11840001	4730	elegans	0.358979
III	11850001	5374	elegans	0.359705
III	11860001	4065	elegans	0.36043
III	11870001	2352	elegans	0.361156
III	11880001	3372	elegans	0.361881
III	11890001	4079	elegans	0.362607
III	11900001	3912	elegans	0.363332
III	11910001	1827	elegans	0.364058
III	11920001	4169	elegans	0.364783
III	11930001	4025	elegans	0.365509
III	11940001	3975	elegans	0.366234
III	11950001	4665	elegans	0.36696
III	11960001	5820	elegans	0.367685
III	11970001	3973	elegans	0.368411
III	11980001	3641	elegans	0.369136
III	11990001	3747	elegans	0.369862
III	12000001	5794	elegans	0.370587
III	12010001	5525	elegans	0.371313
III	12020001	5473	elegans	0.372038
III	12030001	3645	elegans	0.372764
III	12040001	4475	elegans	0.373489
III	12050001	4242	elegans	0.374215
III	12060001	4841	elegans	0.37494
III	12070001	5160	elegans	0.375666
III	12080001	3099	elegans	0.376391
III	12090001	4387	elegans	0.377117
III	12100001	3535	elegans	0.377842
III	12110001	3874	elegans	0.378568
III	12120001	4411	elegans	0.379293
III	12130001	2800	elegans	0.380019
III	12140001	4607	elegans	0.380744
III	12150001	5196	elegans	0.381469
III	12160001	6037	elegans	0.382195
III	12170001	3438	elegans	0.38292
III	12180001	3603	elegans	0.383646
III	12190001	4714	elegans	0.384371
III	12200001	4847	elegans	0.385097
III	12210001	4115	elegans	0.385822
III	12220001	3545	elegans	0.386548
III	12230001	4867	elegans	0.387273
III	12240001	4724	elegans	0.387999
III	12250001	2276	elegans	0.388724
III	12260001	4545	elegans	0.38945
III	12270001	4360	elegans	0.390175
III	12280001	5823	elegans	0.390901
III	12290001	5863	elegans	0.391626
III	12300001	3828	elegans	0.392352
III	12310001	4964	elegans	0.393077
III	12320001	5896	elegans	0.393803
III	12330001	5957	elegans	0.394528
III	12340001	6008	elegans	0.395254
III	12350001	3118	elegans	0.395979
III	12360001	3968	elegans	0.396705
III	12370001	2364	elegans	0.39743
III	12380001	2983	elegans	0.398156
III	12390001	3303	elegans	0.398881
III	12400001	4846	elegans	0.399607
III	12410001	4110	elegans	0.400332
III	12420001	3349	elegans	0.401058
III	12430001	4578	elegans	0.401783
III	12440001	3566	elegans	0.402509
III	12450001	2902	elegans	0.403234
III	12460001	5682	elegans	0.40396
III	12470001	4368	elegans	0.404685
III	12480001	5620	elegans	0.405411
III	12490001	2405	elegans	0.406136
III	12500001	5944	elegans	0.406862
III	12510001	6030	elegans	0.407587
III	12520001	4202	elegans	0.408313
III	12530001	4972	elegans	0.409038
III	12540001	5264	elegans	0.409764
III	12550001	4849	elegans	0.410489
III	12560001	4546	elegans	0.411215
III	12570001	4328	elegans	0.41194
III	12580001	4169	elegans	0.412666
III	12590001	4549	elegans	0.413391
III	12600001	2929	elegans	0.414117
III	12610001	3316	elegans	0.414842
III	12620001	5828	elegans	0.415567
III	12630001	5020	elegans	0.416293
III	12640001	4945	elegans	0.417018
III	12650001	4587	elegans	0.417744
III	12660001	5341	elegans	0.418469
III	12670001	3902	elegans	0.419195
III	12680001	4399	elegans	0.41992
III	12690001	5637	elegans	0.420646
III	12700001	7350	elegans	0.421371
III	12710001	3715	elegans	0.422097
III	12720001	4442	elegans	0.422822
III	12730001	6300	elegans	0.423548
III	12740001	3215	elegans	0.424273
III	12750001	3246	elegans	0.424999
III	12760001	3666	elegans	0.425724
III	12770001	4469	elegans	0.42645
III	12780001	3724	elegans	0.427175
III	12790001	3444	elegans	0.427901
III	12800001	3511	elegans	0.428626
III	12810001	4450	elegans	0.429352
III	12820001	5390	elegans	0.430077
III	12830001	4061	elegans	0.430803
III	12840001	2133	elegans	0.431528
III	12850001	3933	elegans	0.432254
III	12860001	5348	elegans	0.432979
III	12870001	2736	elegans	0.433705
III	12880001	4211	elegans	0.43443
III	12890001	6489	elegans	0.435156
III	12900001	4113	elegans	0.435881
III	12910001	4598	elegans	0.436607
III	12920001	4401	elegans	0.437332
III	12930001	4325	elegans	0.438058
III	12940001	4385	elegans	0.438783
III	12950001	3477	elegans	0.439509
III	12960001	3944	elegans	0.440234
III	12970001	2979	elegans	0.44096
III	12980001	3664	elegans	0.441685
III	12990001	4583	elegans	0.442411
III	13000001	4708	elegans	0.443136
III	13010001	4518	elegans	0.443862
III	13020001	2029	elegans	0.444587
III	13030001	2576	elegans	0.445313
III	13040001	3203	elegans	0.446038
III	13050001	1298	elegans	0.446764
III	13060001	3371	elegans	0.447489
III	13070001	689	elegans	0.448215
III	13080001	2114	elegans	0.44894
III	13090001	5024	elegans	0.449665
III	13100001	3500	elegans	0.450391
III	13110001	3220	elegans	0.451116
III	13120001	4289	elegans	0.451842
III	13130001	2843	elegans	0.452567
III	13140001	5414	elegans	0.453293
III	13150001	3886	elegans	0.454018
III	13160001	5229	elegans	0.454744
III	13170001	4404	elegans	0.455469
III	13180001	4191	elegans	0.456195
III	13190001	4079	elegans	0.45692
III	13200001	4410	elegans	0.457646
III	13210001	4339	elegans	0.458371
III	13220001	4068	elegans	0.459097
III	13230001	10000	elegans	0.459822
III	13240001	4421	elegans	0.460548
III	13250001	2595	elegans	0.461273
III	13260001	2467	elegans	0.461999
III	13270001	4043	elegans	0.462724
III	13280001	3607	elegans	0.46345
III	13290001	5622	elegans	0.464175
III	13300001	1550	elegans	0.464901
III	13310001	3568	elegans	0.465626
III	13320001	3558	elegans	0.466352
III	13330001	2138	elegans	0.467077
III	13340001	1573	elegans	0.467803
III	13350001	2532	elegans	0.468528
III	13360001	2457	elegans	0.469254
III	13370001	2687	elegans	0.469979
III	13380001	1117	elegans	0.470705
III	13390001	1175	elegans	0.47143
III	13400001	729	elegans	0.472156
III	13410001	2708	elegans	0.472881
III	13420001	1073	elegans	0.473607
III	13430001	1671	elegans	0.474332
III	13440001	4929	elegans	0.475058
III	13450001	3250	elegans	0.475783
III	13460001	876	elegans	0.476509
III	13470001	1201	elegans	0.477234
III	13480001	697	elegans	0.47796
III	13490001	2059	elegans	0.478685
III	13500001	998	elegans	0.479411
III	13510001	1012	elegans	0.480136
III	13520001	1887	elegans	0.480862
III	13530001	2002	elegans	0.481587
III	13540001	1323	elegans	0.482312
III	13550001	724	elegans	0.483038
III	13560001	673	elegans	0.483763
III	13570001	1798	elegans	0.484489
III	13580001	282	elegans	0.485214
III	13590001	458	elegans	0.48594
III	13600001	1979	elegans	0.486665
III	13610001	3798	elegans	0.487391
III	13620001	1289	elegans	0.488116
III	13630001	2206	elegans	0.488842
III	13640001	729	elegans	0.489567
III	13650001	1892	elegans	0.490293
III	13660001	1806	elegans	0.491018
III	13670001	1880	elegans	0.491744
III	13680001	914	elegans	0.492469
III	13690001	1113	elegans	0.493195
III	13700001	2464	elegans	0.49392
III	13710001	822	elegans	0.494646
III	13720001	2145	elegans	0.495371
III	13730001	2046	elegans	0.496097
III	13740001	2614	elegans	0.496822
III	13750001	4538	elegans	0.497548
III	13760001	36	elegans	0.498273
III	13770001	2874	elegans	0.498999
III	13780001	1449	elegans	0.499724
II	1	1171	elegans	0.5
II	10001	2704	elegans	0.499345
II	20001	2090	elegans	0.498691
II	30001	1109	elegans	0.498037
II	40001	1889	elegans	0.497382
II	50001	1489	elegans	0.496728
II	60001	826	elegans	0.496073
II	70001	1213	elegans	0.495419
II	80001	1831	elegans	0.494764
II	90001	2025	elegans	0.49411
II	100001	1417	elegans	0.493455
II	110001	857	elegans	0.492801
II	120001	575	elegans	0.492146
II	130001	718	elegans	0.491492
II	140001	5966	elegans	0.490837
II	150001	1334	elegans	0.490183
II	160001	1447	elegans	0.489528
II	170001	1734	elegans	0.488874
II	180001	2580	elegans	0.488219
II	190001	2194	elegans	0.487565
II	200001	1612	elegans	0.48691
II	210001	2737	elegans	0.486256
II	220001	4151	elegans	0.485601
II	230001	4825	elegans	0.484947
II	240001	2104	elegans	0.484293
II	250001	2043	elegans	0.483638
II	260001	2523	elegans	0.482984
II	270001	2219	elegans	0.482329
II	280001	1472	elegans	0.481675
II	290001	1301	elegans	0.48102
II	300001	1543	elegans	0.480366
II	310001	1970	elegans	0.479711
II	320001	1187	elegans	0.479057
II	330001	1350	elegans	0.478402
II	340001	1932	elegans	0.477748
II	350001	1646	elegans	0.477093
II	360001	1294	elegans	0.476439
II	370001	2704	elegans	0.475784
II	380001	1960	elegans	0.47513
II	390001	958	elegans	0.474475
II	400001	2084	elegans	0.473821
II	410001	1412	elegans	0.473166
II	420001	2013	elegans	0.472512
II	430001	2968	elegans	0.471858
II	440001	3135	elegans	0.471203
II	450001	4949	elegans	0.470549
II	460001	3717	elegans	0.469894
II	470001	2328	elegans	0.46924
II	480001	2104	elegans	0.468585
II	490001	1946	elegans	0.467931
II	500001	3110	elegans	0.467276
II	510001	1784	elegans	0.466622
II	520001	897	elegans	0.465967
II	530001	2961	elegans	0.465313
II	540001	2075	elegans	0.464658
II	550001	1693	elegans	0.464004
II	560001	4269	elegans	0.463349
II	570001	3268	elegans	0.462695
II	580001	2280	elegans	0.46204
II	590001	1793	elegans	0.461386
II	600001	1866	elegans	0.460731
II	610001	3512	elegans	0.460077
II	620001	2140	elegans	0.459422
II	630001	3719	elegans	0.458768
II	640001	994	elegans	0.458114
II	650001	2914	elegans	0.457459
II	660001	7126	elegans	0.456805
II	670001	3710	elegans	0.45615
II	680001	2778	elegans	0.455496
II	690001	7816	elegans	0.454841
II	700001	3209	elegans	0.454187
II	710001	3907	elegans	0.453532
II	720001	4581	elegans	0.452878
II	730001	1737	elegans	0.452223
II	740001	1604	elegans	0.451569
II	750001	1214	elegans	0.450914
II	760001	1363	elegans	0.45026
II	770001	389	elegans	0.449605
II	780001	2032	elegans	0.448951
II	790001	1077	elegans	0.448296
II	800001	1434	elegans	0.447642
II	810001	2105	elegans	0.446987
II	820001	649	elegans	0.446333
II	830001	811	elegans	0.445679
II	840001	700	elegans	0.445024
II	850001	7116	elegans	0.44437
II	860001	1031	elegans	0.443715
II	870001	2485	elegans	0.443061
II	880001	1806	elegans	0.442406
II	890001	3442	elegans	0.441752
II	900001	2547	elegans	0.441097
II	910001	780	elegans	0.440443
II	920001	892	elegans	0.439788
II	930001	2031	elegans	0.439134
II	940001	1393	elegans	0.438479
II	950001	1310	elegans	0.437825
II	960001	2529	elegans	0.43717
II	970001	3001	elegans	0.436516
II	980001	2565	elegans	0.435861
II	990001	2368	elegans	0.435207
II	1000001	7698	elegans	0.434552
II	1010001	9909	elegans	0.433898
II	1020001	5573	elegans	0.433243
II	1030001	6789	elegans	0.432589
II	1040001	1926	elegans	0.431935
II	1050001	5036	elegans	0.43128
II	1060001	4608	elegans	0.430626
II	1070001	5374	elegans	0.429971
II	1080001	3904	elegans	0.429317
II	1090001	1489	elegans	0.428662
II	1100001	1760	elegans	0.428008
II	1110001	3366	elegans	0.427353
II	1120001	4092	elegans	0.426699
II	1130001	2012	elegans	0.426044
II	1140001	858	elegans	0.42539
II	1150001	1663	elegans	0.424735
II	1160001	2035	elegans	0.424081
II	1170001	3324	elegans	0.423426
II	1180001	2988	elegans	0.422772
II	1190001	2421	elegans	0.422117
II	1200001	1347	elegans	0.421463
II	1210001	3194	elegans	0.420808
II	1220001	2346	elegans	0.420154
II	1230001	2787	elegans	0.4195
II	1240001	1952	elegans	0.418845
II	1250001	2669	elegans	0.418191
II	1260001	9129	elegans	0.417536
II	1270001	7189	elegans	0.416882
II	1280001	2774	elegans	0.416227
II	1290001	2713	elegans	0.415573
II	1300001	3626	elegans	0.414918
II	1310001	2281	elegans	0.414264
II	1320001	3694	elegans	0.413609
II	1330001	4100	elegans	0.412955
II	1340001	2794	elegans	0.4123
II	1350001	5071	elegans	0.411646
II	1360001	5707	elegans	0.410991
II	1370001	4169	elegans	0.410337
II	1380001	2987	elegans	0.409682
II	1390001	2410	elegans	0.409028
II	1400001	1603	elegans	0.408373
II	1410001	3322	elegans	0.407719
II	1420001	3876	elegans	0.407064
II	1430001	3003	elegans	0.40641
II	1440001	2771	elegans	0.405756
II	1450001	522	elegans	0.405101
II	1460001	2243	elegans	0.404447
II	1470001	1346	elegans	0.403792
II	1480001	2088	elegans	0.403138
II	1490001	3187	elegans	0.402483
II	1500001	1905	elegans	0.401829
II	1510001	3766	elegans	0.401174
II	1520001	1232	elegans	0.40052
II	1530001	599	elegans	0.399865
II	1540001	763	elegans	0.399211
II	1550001	2324	elegans	0.398556
II	1560001	3967	elegans	0.397902
II	1570001	808	elegans	0.397247
II	1580001	1754	elegans	0.396593
II	1590001	4375	elegans	0.395938
II	1600001	1609	elegans	0.395284
II	1610001	1405	elegans	0.394629
II	1620001	1736	elegans	0.393975
II	1630001	1591	elegans	0.393321
II	1640001	2727	elegans	0.392666
II	1650001	1388	elegans	0.392012
II	1660001	2961	elegans	0.391357
II	1670001	1588	elegans	0.390703
II	1680001	1338	elegans	0.390048
II	1690001	1696	elegans	0.389394
II	1700001	3899	elegans	0.388739
II	1710001	2288	elegans	0.388085
II	1720001	1373	elegans	0.38743
II	1730001	456	elegans	0.386776
II	1740001	121	elegans	0.386121
II	1750001	1990	elegans	0.385467
II	1760001	1044	elegans	0.384812
II	1770001	922	elegans	0.384158
II	1780001	1768	elegans	0.383503
II	1790001	3424	elegans	0.382849
II	1800001	2059	elegans	0.382194
II	1810001	5198	elegans	0.38154
II	1820001	5214	elegans	0.380885
II	1830001	3532	elegans	0.380231
II	1840001	1550	elegans	0.379577
II	1850001	5523	elegans	0.378922
II	1860001	4248	elegans	0.378268
II	1870001	6081	elegans	0.377613
II	1880001	5691	elegans	0.376959
II	1890001	3827	elegans	0.376304
II	1900001	4612	elegans	0.37565
II	1910001	7664	elegans	0.374995
II	1920001	4256	elegans	0.374341
II	1930001	2282	elegans	0.373686
II	1940001	5908	elegans	0.373032
II	1950001	6587	elegans	0.372377
II	1960001	10000	elegans	0.371723
II	1970001	10000	elegans	0.371068
II	1980001	8529	elegans	0.370414
II	1990001	3925	elegans	0.369759
II	2000001	8493	elegans	0.369105
II	2010001	3341	elegans	0.36845
II	2020001	5553	elegans	0.367796
II	2030001	5980	elegans	0.367142
II	2040001	4885	elegans	0.366487
II	2050001	3344	elegans	0.365833
II	2060001	2102	elegans	0.365178
II	2070001	1880	elegans	0.364524
II	2080001	2762	elegans	0.363869
II	2090001	1032	elegans	0.363215
II	2100001	3020	elegans	0.36256
II	2110001	6591	elegans	0.361906
II	2120001	7786	elegans	0.361251
II	2130001	3996	elegans	0.360597
II	2140001	4342	elegans	0.359942
II	2150001	6621	elegans	0.359288
II	2160001	3438	elegans	0.358633
II	2170001	3281	elegans	0.357979
II	2180001	3842	elegans	0.357324
II	2190001	2832	elegans	0.35667
II	2200001	3281	elegans	0.356015
II	2210001	3713	elegans	0.355361
II	2220001	4147	elegans	0.354706
II	2230001	5263	elegans	0.354052
II	2240001	7106	elegans	0.353398
II	2250001	3261	elegans	0.352743
II	2260001	5212	elegans	0.352089
II	2270001	1501	elegans	0.351434
II	2280001	1059	elegans	0.35078
II	2290001	3384	elegans	0.350125
II	2300001	3396	elegans	0.349471
II	2310001	2997	elegans	0.348816
II	2320001	2592	elegans	0.348162
II	2330001	3420	elegans	0.347507
II	2340001	4063	elegans	0.346853
II	2350001	1210	elegans	0.346198
II	2360001	1728	elegans	0.345544
II	2370001	2868	elegans	0.344889
II	2380001	4071	elegans	0.344235
II	2390001	1429	elegans	0.34358
II	2400001	4100	elegans	0.342926
II	2410001	2060	elegans	0.342271
II	2420001	2654	elegans	0.341617
II	2430001	3304	elegans	0.340963
II	2440001	2067	elegans	0.340308
II	2450001	3130	elegans	0.339654
II	2460001	5238	elegans	0.338999
II	2470001	5384	elegans	0.338345
II	2480001	4035	elegans	0.33769
II	2490001	4150	elegans	0.337036
II	2500001	3833	elegans	0.336381
II	2510001	8227	elegans	0.335727
II	2520001	6083	elegans	0.335072
II	2530001	2926	elegans	0.334418
II	2540001	2104	elegans	0.333763
II	2550001	5826	elegans	0.333109
II	2560001	4429	elegans	0.332454
II	2570001	4990	elegans	0.3318
II	2580001	2304	elegans	0.331145
II	2590001	8521	elegans	0.330491
II	2600001	2242	elegans	0.329836
II	2610001	2898	elegans	0.329182
II	2620001	1155	elegans	0.328527
II	2630001	3144	elegans	0.327873
II	2640001	1326	elegans	0.327219
II	2650001	1357	elegans	0.326564
II	2660001	776	elegans	0.32591
II	2670001	2175	elegans	0.325255
II	2680001	912	elegans	0.324601
II	2690001	1878	elegans	0.323946
II	2700001	1739	elegans	0.323292
II	2710001	4238	elegans	0.322637
II	2720001	1789	elegans	0.321983
II	2730001	1922	elegans	0.321328
II	2740001	3306	elegans	0.320674
II	2750001	1747	elegans	0.320019
II	2760001	2489	elegans	0.319365
II	2770001	923	elegans	0.31871
II	2780001	2770	elegans	0.318056
II	2790001	2842	elegans	0.317401
II	2800001	3357	elegans	0.316747
II	2810001	1948	elegans	0.316092
II	2820001	1646	elegans	0.315438
II	2830001	2597	elegans	0.314784
II	2840001	1884	elegans	0.314129
II	2850001	3236	elegans	0.313475
II	2860001	1767	elegans	0.31282
II	2870001	3929	elegans	0.312166
II	2880001	2629	elegans	0.311511
II	2890001	4912	elegans	0.310857
II	2900001	4272	elegans	0.310202
II	2910001	3979	elegans	0.309548
II	2920001	2247	elegans	0.308893
II	2930001	1563	elegans	0.308239
II	2940001	1740	elegans	0.307584
II	2950001	2316	elegans	0.30693
II	2960001	3228	elegans	0.306275
II	2970001	2579	elegans	0.305621
II	2980001	4134	elegans	0.304966
II	2990001	2417	elegans	0.304312
II	3000001	513	elegans	0.303657
II	3010001	2378	elegans	0.303003
II	3020001	3762	elegans	0.302348
II	3030001	3436	elegans	0.301694
II	3040001	1577	elegans	0.30104
II	3050001	1436	elegans	0.300385
II	3060001	3340	elegans	0.299731
