Chr	BP	gene_length	species	norm_dist_center
III	9500001	1536.142857	inopinata	0.0112282
III	9600001	1920.153846	inopinata	0.0060832
III	9700001	4966.2	inopinata	0.000938236
III	9800001	3836.25	inopinata	0.00420673
III	9900001	3819.8	inopinata	0.0093517
III	10000001	2238.272727	inopinata	0.0144967
III	10100001	3250.727273	inopinata	0.0196416
III	10200001	3275.944444	inopinata	0.0247866
III	10300001	2538.941176	inopinata	0.0299316
III	10400001	3778.058824	inopinata	0.0350765
III	10500001	4140.666667	inopinata	0.0402215
III	10600001	2949.65	inopinata	0.0453665
III	10700001	2154.269231	inopinata	0.0505114
III	10800001	1795.846154	inopinata	0.0556564
III	10900001	2054.24	inopinata	0.0608014
III	11000001	1891.052632	inopinata	0.0659463
III	11100001	2462.863636	inopinata	0.0710913
III	11200001	2671.52	inopinata	0.0762363
III	11300001	2913.7	inopinata	0.0813812
III	11400001	3372.736842	inopinata	0.0865262
III	11500001	3155.409091	inopinata	0.0916712
III	11600001	2451.052632	inopinata	0.0968161
III	11700001	4429.25	inopinata	0.101961
III	11800001	2864.4	inopinata	0.107106
III	11900001	4834.722222	inopinata	0.112251
III	12000001	3120.714286	inopinata	0.117396
III	12100001	3760.857143	inopinata	0.122541
III	12200001	4369.888889	inopinata	0.127686
III	12300001	3170.904762	inopinata	0.132831
III	12400001	4188.375	inopinata	0.137976
III	12500001	2818	inopinata	0.143121
III	12600001	6681.636364	inopinata	0.148266
III	12700001	2080.095238	inopinata	0.153411
III	12800001	2265.909091	inopinata	0.158556
III	12900001	3740.875	inopinata	0.163701
III	13000001	3566.222222	inopinata	0.168846
III	13100001	3471.25	inopinata	0.173991
III	13200001	2710.333333	inopinata	0.179136
III	13300001	2092.666667	inopinata	0.184281
III	13400001	3599.588235	inopinata	0.189426
III	13500001	2906.846154	inopinata	0.19457
III	13600001	3397.933333	inopinata	0.199715
III	13700001	3480.913043	inopinata	0.20486
III	13800001	2281.821429	inopinata	0.210005
III	13900001	1376.454545	inopinata	0.21515
III	14000001	3066.473684	inopinata	0.220295
III	14100001	8854.555556	inopinata	0.22544
III	14200001	5807.538462	inopinata	0.230585
III	14300001	2879.058824	inopinata	0.23573
III	14400001	4058.1	inopinata	0.240875
III	14500001	3339.222222	inopinata	0.24602
III	14600001	2306	inopinata	0.251165
III	14700001	2573.434783	inopinata	0.25631
III	14800001	5632.666667	inopinata	0.261455
III	14900001	3196	inopinata	0.2666
III	15000001	3058.333333	inopinata	0.271745
III	15100001	5435.384615	inopinata	0.27689
III	15200001	2805.454545	inopinata	0.282035
III	15300001	7047.857143	inopinata	0.28718
III	15400001	1890.347826	inopinata	0.292325
III	15500001	4370.466667	inopinata	0.29747
III	15600001	3200.75	inopinata	0.302615
III	15700001	3162.85	inopinata	0.30776
III	15800001	3889.333333	inopinata	0.312905
III	15900001	3845.625	inopinata	0.31805
III	16000001	3446.235294	inopinata	0.323195
III	16100001	2603.052632	inopinata	0.32834
III	16200001	1908.545455	inopinata	0.333485
III	16300001	4811.6875	inopinata	0.33863
III	16400001	3846.88	inopinata	0.343774
III	16500001	3612.368421	inopinata	0.348919
III	16600001	2956.65	inopinata	0.354064
III	16700001	4087.3	inopinata	0.359209
III	16800001	4762.533333	inopinata	0.364354
III	16900001	1914.705882	inopinata	0.369499
III	17000001	2873.85	inopinata	0.374644
III	17100001	3415.409091	inopinata	0.379789
III	17200001	2979.666667	inopinata	0.384934
III	17300001	2161.923077	inopinata	0.390079
III	17400001	6150.428571	inopinata	0.395224
III	17500001	5283.571429	inopinata	0.400369
III	17600001	3307.708333	inopinata	0.405514
III	17700001	3551.95	inopinata	0.410659
III	17800001	2291.461538	inopinata	0.415804
III	17900001	2153.333333	inopinata	0.420949
III	18000001	2608.258065	inopinata	0.426094
III	18100001	5039.764706	inopinata	0.431239
III	18200001	6303.214286	inopinata	0.436384
III	18300001	4763.230769	inopinata	0.441529
III	18400001	4643.933333	inopinata	0.446674
III	18500001	4142.1875	inopinata	0.451819
III	18600001	4995.769231	inopinata	0.456964
III	18700001	3364.291667	inopinata	0.462109
III	18800001	3694.368421	inopinata	0.467254
III	18900001	3236.285714	inopinata	0.472399
III	19000001	4094.055556	inopinata	0.477544
III	19100001	2408.964286	inopinata	0.482689
III	19200001	3387.555556	inopinata	0.487834
III	19300001	4687.6875	inopinata	0.492979
III	19400001	3541.5	inopinata	0.498123
IV	1	2088.875	inopinata	0.5
IV	100001	3747.35	inopinata	0.495242
IV	200001	2548.571429	inopinata	0.490484
IV	300001	4348.428571	inopinata	0.485726
IV	400001	2617.642857	inopinata	0.480968
IV	500001	3103.454545	inopinata	0.47621
IV	600001	2708.388889	inopinata	0.471453
IV	700001	6598.416667	inopinata	0.466695
IV	800001	2039.8	inopinata	0.461937
IV	900001	5087.818182	inopinata	0.457179
IV	1000001	2705.8	inopinata	0.452421
IV	1100001	2469.944444	inopinata	0.447663
IV	1200001	3498.681818	inopinata	0.442905
IV	1300001	2281.423077	inopinata	0.438147
IV	1400001	2913.444444	inopinata	0.433389
IV	1500001	2379.44	inopinata	0.428631
IV	1600001	2562.4	inopinata	0.423873
IV	1700001	4059.142857	inopinata	0.419116
IV	1800001	5602.153846	inopinata	0.414358
IV	1900001	4930.5	inopinata	0.4096
IV	2000001	5347.083333	inopinata	0.404842
IV	2100001	3990.083333	inopinata	0.400084
IV	2200001	5893.333333	inopinata	0.395326
IV	2300001	4831.6	inopinata	0.390568
IV	2400001	5635.285714	inopinata	0.38581
IV	2500001	2651.8125	inopinata	0.381052
IV	2600001	4634.214286	inopinata	0.376294
IV	2700001	2589.190476	inopinata	0.371536
IV	2800001	2999.066667	inopinata	0.366779
IV	2900001	1407.548387	inopinata	0.362021
IV	3000001	1710.5	inopinata	0.357263
IV	3100001	2577.705882	inopinata	0.352505
IV	3200001	5505.538462	inopinata	0.347747
IV	3300001	4246.333333	inopinata	0.342989
IV	3400001	3727.333333	inopinata	0.338231
IV	3500001	6233	inopinata	0.333473
IV	3600001	4422.615385	inopinata	0.328715
IV	3700001	5246	inopinata	0.323957
IV	3800001	6169.333333	inopinata	0.319199
IV	3900001	4502.5	inopinata	0.314442
IV	4000001	5698.2	inopinata	0.309684
IV	4100001	3238.842105	inopinata	0.304926
IV	4200001	7778.666667	inopinata	0.300168
IV	4300001	3681	inopinata	0.29541
IV	4400001	10593.75	inopinata	0.290652
IV	4500001	5611.1	inopinata	0.285894
IV	4600001	4690	inopinata	0.281136
IV	4700001	3617.764706	inopinata	0.276378
IV	4800001	4544	inopinata	0.27162
IV	4900001	3276.947368	inopinata	0.266862
IV	5000001	4092.6875	inopinata	0.262105
IV	5100001	3463.545455	inopinata	0.257347
IV	5200001	2935.8125	inopinata	0.252589
IV	5300001	4654.333333	inopinata	0.247831
IV	5400001	3318.705882	inopinata	0.243073
IV	5500001	2492.833333	inopinata	0.238315
IV	5600001	3487.933333	inopinata	0.233557
IV	5700001	3003.153846	inopinata	0.228799
IV	5800001	4774	inopinata	0.224041
IV	5900001	3036.8	inopinata	0.219283
IV	6000001	5064.333333	inopinata	0.214526
IV	6100001	3201.952381	inopinata	0.209768
IV	6200001	2350.736842	inopinata	0.20501
IV	6300001	5787.888889	inopinata	0.200252
IV	6400001	2978.894737	inopinata	0.195494
IV	6500001	3048.391304	inopinata	0.190736
IV	6600001	3302.642857	inopinata	0.185978
IV	6700001	4008.5	inopinata	0.18122
IV	6800001	3964.818182	inopinata	0.176462
IV	6900001	2832.608696	inopinata	0.171704
IV	7000001	7737.833333	inopinata	0.166946
IV	7100001	2169.827586	inopinata	0.162189
IV	7200001	5119.142857	inopinata	0.157431
IV	7300001	2901.666667	inopinata	0.152673
IV	7400001	2924.5	inopinata	0.147915
IV	7500001	1408.347826	inopinata	0.143157
IV	7600001	3935.266667	inopinata	0.138399
IV	7700001	2983.619048	inopinata	0.133641
IV	7800001	3772.777778	inopinata	0.128883
IV	7900001	3029.318182	inopinata	0.124125
IV	8000001	4117.6	inopinata	0.119367
IV	8100001	4184.52381	inopinata	0.114609
IV	8200001	2408.103448	inopinata	0.109852
IV	8300001	4649	inopinata	0.105094
IV	8400001	1292	inopinata	0.100336
IV	8500001	2091.484848	inopinata	0.0955778
IV	8600001	2073.965517	inopinata	0.0908199
IV	8700001	2095.193548	inopinata	0.086062
IV	8800001	1802.1	inopinata	0.0813041
IV	8900001	3129.111111	inopinata	0.0765462
IV	9000001	1858.5	inopinata	0.0717883
IV	9100001	3362.466667	inopinata	0.0670304
IV	9200001	4138.444444	inopinata	0.0622725
IV	9300001	3161.55	inopinata	0.0575146
IV	9400001	2549.9375	inopinata	0.0527567
IV	9500001	4467.166667	inopinata	0.0479988
IV	9600001	4105.230769	inopinata	0.0432409
IV	9700001	3088.866667	inopinata	0.038483
IV	9800001	2947.423077	inopinata	0.033725
IV	9900001	3350.45	inopinata	0.0289671
IV	10000001	1851.538462	inopinata	0.0242092
IV	10100001	2449	inopinata	0.0194513
IV	10200001	2972.818182	inopinata	0.0146934
IV	10300001	4251.076923	inopinata	0.00993551
IV	10400001	2272.090909	inopinata	0.0051776
IV	10500001	1627.533333	inopinata	0.000419695
IV	10600001	2937.904762	inopinata	0.00433821
IV	10700001	2501.777778	inopinata	0.00909612
IV	10800001	4342.833333	inopinata	0.013854
IV	10900001	2582.136364	inopinata	0.0186119
IV	11000001	3246.578947	inopinata	0.0233698
IV	11100001	4242.235294	inopinata	0.0281277
IV	11200001	3884.928571	inopinata	0.0328857
IV	11300001	10420.2	inopinata	0.0376436
IV	11400001	3357	inopinata	0.0424015
IV	11500001	2146.888889	inopinata	0.0471594
IV	11600001	2012.809524	inopinata	0.0519173
IV	11700001	3058.916667	inopinata	0.0566752
IV	11800001	2996.608696	inopinata	0.0614331
IV	11900001	1994.869565	inopinata	0.066191
IV	12000001	2566.157895	inopinata	0.0709489
IV	12100001	2901.1	inopinata	0.0757068
IV	12200001	2210.304348	inopinata	0.0804647
IV	12300001	2232.172414	inopinata	0.0852226
IV	12400001	2729.227273	inopinata	0.0899805
IV	12500001	3607.833333	inopinata	0.0947384
IV	12600001	2634.6	inopinata	0.0994964
IV	12700001	3163.375	inopinata	0.104254
IV	12800001	1999.416667	inopinata	0.109012
IV	12900001	1713.15	inopinata	0.11377
IV	13000001	3295.615385	inopinata	0.118528
IV	13100001	3788	inopinata	0.123286
IV	13200001	3196.777778	inopinata	0.128044
IV	13300001	2020.294118	inopinata	0.132802
IV	13400001	3753.5625	inopinata	0.13756
IV	13500001	2511.428571	inopinata	0.142318
IV	13600001	6001.846154	inopinata	0.147075
IV	13700001	2700.25	inopinata	0.151833
IV	13800001	3619.45	inopinata	0.156591
IV	13900001	2840.5	inopinata	0.161349
IV	14000001	2463.3	inopinata	0.166107
IV	14100001	3636.166667	inopinata	0.170865
IV	14200001	4417.6	inopinata	0.175623
IV	14300001	2908.764706	inopinata	0.180381
IV	14400001	3077.238095	inopinata	0.185139
IV	14500001	5598	inopinata	0.189897
IV	14600001	2667.470588	inopinata	0.194655
IV	14700001	4222.176471	inopinata	0.199412
IV	14800001	5528.307692	inopinata	0.20417
IV	14900001	3483.055556	inopinata	0.208928
IV	15000001	2695.965517	inopinata	0.213686
IV	15100001	5665.8125	inopinata	0.218444
IV	15200001	3059.269231	inopinata	0.223202
IV	15300001	3460.75	inopinata	0.22796
IV	15400001	1476.866667	inopinata	0.232718
IV	15500001	4729.454545	inopinata	0.237476
IV	15600001	5105.533333	inopinata	0.242234
IV	15700001	4109.833333	inopinata	0.246991
IV	15800001	4361.8125	inopinata	0.251749
IV	15900001	3355.15	inopinata	0.256507
IV	16000001	3102.785714	inopinata	0.261265
IV	16100001	3253.545455	inopinata	0.266023
IV	16200001	5748.909091	inopinata	0.270781
IV	16300001	3099.526316	inopinata	0.275539
IV	16400001	2015.9	inopinata	0.280297
IV	16500001	3542.6875	inopinata	0.285055
IV	16600001	2873.615385	inopinata	0.289813
IV	16700001	2030.230769	inopinata	0.294571
IV	16800001	5135.714286	inopinata	0.299328
IV	16900001	3089.6	inopinata	0.304086
IV	17000001	3329.473684	inopinata	0.308844
IV	17100001	2139.913043	inopinata	0.313602
IV	17200001	1613.3125	inopinata	0.31836
IV	17300001	2430	inopinata	0.323118
IV	17400001	6268.8	inopinata	0.327876
IV	17500001	3764.1	inopinata	0.332634
IV	17600001	4028.533333	inopinata	0.337392
IV	17700001	2103.884615	inopinata	0.34215
IV	17800001	3653.090909	inopinata	0.346908
IV	17900001	4038.058824	inopinata	0.351665
IV	18000001	2171.789474	inopinata	0.356423
IV	18100001	2482.166667	inopinata	0.361181
IV	18200001	3131.954545	inopinata	0.365939
IV	18300001	4192.111111	inopinata	0.370697
IV	18400001	3149.714286	inopinata	0.375455
IV	18500001	3733.583333	inopinata	0.380213
IV	18600001	3384.347826	inopinata	0.384971
IV	18700001	2725.681818	inopinata	0.389729
IV	18800001	4767.8	inopinata	0.394487
IV	18900001	3180.28	inopinata	0.399245
IV	19000001	2875.230769	inopinata	0.404002
IV	19100001	2568.066667	inopinata	0.40876
IV	19200001	4622.8	inopinata	0.413518
IV	19300001	3599.384615	inopinata	0.418276
IV	19400001	1952.333333	inopinata	0.423034
IV	19500001	2649.222222	inopinata	0.427792
IV	19600001	3804.363636	inopinata	0.43255
IV	19700001	2872.590909	inopinata	0.437308
IV	19800001	4007.5	inopinata	0.442066
IV	19900001	3768.636364	inopinata	0.446824
IV	20000001	4612.636364	inopinata	0.451581
IV	20100001	3223.1875	inopinata	0.456339
IV	20200001	3194.1875	inopinata	0.461097
IV	20300001	3745.941176	inopinata	0.465855
IV	20400001	2462.217391	inopinata	0.470613
IV	20500001	4715.111111	inopinata	0.475371
IV	20600001	2994.333333	inopinata	0.480129
IV	20700001	3562.058824	inopinata	0.484887
IV	20800001	4980.777778	inopinata	0.489645
IV	20900001	5828.916667	inopinata	0.494403
IV	21000001	11290.5	inopinata	0.499161
V	1	2190.130435	inopinata	0.5
V	100001	2616.090909	inopinata	0.49577
V	200001	3042.555556	inopinata	0.491539
V	300001	3716.733333	inopinata	0.487309
V	400001	2633.666667	inopinata	0.483078
V	500001	1588.371429	inopinata	0.478848
V	600001	3036.214286	inopinata	0.474617
V	700001	3492.769231	inopinata	0.470387
V	800001	3046.047619	inopinata	0.466156
V	900001	1659.088235	inopinata	0.461926
V	1000001	2289.807692	inopinata	0.457695
V	1100001	3248.294118	inopinata	0.453465
V	1200001	2802.705882	inopinata	0.449235
V	1300001	2583.214286	inopinata	0.445004
V	1400001	1609.304348	inopinata	0.440774
V	1500001	2656.388889	inopinata	0.436543
V	1600001	2254	inopinata	0.432313
V	1700001	3426.454545	inopinata	0.428082
V	1800001	2144.571429	inopinata	0.423852
V	1900001	2173.2	inopinata	0.419621
V	2000001	2033.809524	inopinata	0.415391
V	2100001	1812.181818	inopinata	0.411161
V	2200001	2491.636364	inopinata	0.40693
V	2300001	3448.933333	inopinata	0.4027
V	2400001	2050.904762	inopinata	0.398469
V	2500001	2231.117647	inopinata	0.394239
V	2600001	2066.428571	inopinata	0.390008
V	2700001	4941.888889	inopinata	0.385778
V	2800001	2613.636364	inopinata	0.381547
V	2900001	3196.368421	inopinata	0.377317
V	3000001	4516.235294	inopinata	0.373087
V	3100001	2234.875	inopinata	0.368856
V	3200001	2028.387097	inopinata	0.364626
V	3300001	1386.909091	inopinata	0.360395
V	3400001	1752.208333	inopinata	0.356165
V	3500001	2239.777778	inopinata	0.351934
V	3600001	2626.875	inopinata	0.347704
V	3700001	2274.722222	inopinata	0.343473
V	3800001	3364.181818	inopinata	0.339243
V	3900001	2093.230769	inopinata	0.335012
V	4000001	2329.9375	inopinata	0.330782
V	4100001	2430.809524	inopinata	0.326552
V	4200001	3840.882353	inopinata	0.322321
V	4300001	1820.533333	inopinata	0.318091
V	4400001	2193.333333	inopinata	0.31386
V	4500001	2756	inopinata	0.30963
V	4600001	2872.076923	inopinata	0.305399
V	4700001	3073.095238	inopinata	0.301169
V	4800001	4161.928571	inopinata	0.296938
V	4900001	1471.869565	inopinata	0.292708
V	5000001	1717.541667	inopinata	0.288478
V	5100001	1650.458333	inopinata	0.284247
V	5200001	1786.75	inopinata	0.280017
V	5300001	2247	inopinata	0.275786
V	5400001	2778.7	inopinata	0.271556
V	5500001	2308.8	inopinata	0.267325
V	5600001	3484.058824	inopinata	0.263095
V	5700001	4178.785714	inopinata	0.258864
V	5800001	2821.5	inopinata	0.254634
V	5900001	2502.7	inopinata	0.250404
V	6000001	1950.941176	inopinata	0.246173
V	6100001	2311.8	inopinata	0.241943
V	6200001	3997.857143	inopinata	0.237712
V	6300001	2340	inopinata	0.233482
V	6400001	2901.05	inopinata	0.229251
V	6500001	2712.611111	inopinata	0.225021
V	6600001	7202.666667	inopinata	0.22079
V	6700001	3679	inopinata	0.21656
V	6800001	2420.785714	inopinata	0.212329
V	6900001	3607.615385	inopinata	0.208099
V	7000001	2465.65	inopinata	0.203869
V	7100001	2815	inopinata	0.199638
V	7200001	3631.444444	inopinata	0.195408
V	7300001	2578.45	inopinata	0.191177
V	7400001	3812.411765	inopinata	0.186947
V	7500001	2259.409091	inopinata	0.182716
V	7600001	3650.166667	inopinata	0.178486
V	7700001	1513.571429	inopinata	0.174255
V	7800001	2175.538462	inopinata	0.170025
V	7900001	2925.428571	inopinata	0.165795
V	8000001	3199.947368	inopinata	0.161564
V	8100001	3137.578947	inopinata	0.157334
V	8200001	3801.4	inopinata	0.153103
V	8300001	2964.875	inopinata	0.148873
V	8400001	1887.590909	inopinata	0.144642
V	8500001	2571.15	inopinata	0.140412
V	8600001	2427.35	inopinata	0.136181
V	8700001	1977.384615	inopinata	0.131951
V	8800001	2796.944444	inopinata	0.12772
V	8900001	1784.321429	inopinata	0.12349
V	9000001	5522.25	inopinata	0.11926
V	9100001	3438.380952	inopinata	0.115029
V	9200001	2043.5	inopinata	0.110799
V	9300001	2511.714286	inopinata	0.106568
V	9400001	4343.357143	inopinata	0.102338
V	9500001	2395.4	inopinata	0.0981074
V	9600001	3812.466667	inopinata	0.0938769
V	9700001	2257.772727	inopinata	0.0896465
V	9800001	2295.571429	inopinata	0.085416
V	9900001	2697.16	inopinata	0.0811856
V	10000001	1742.033333	inopinata	0.0769551
V	10100001	1865.857143	inopinata	0.0727247
V	10200001	2711.166667	inopinata	0.0684942
V	10300001	1856.176471	inopinata	0.0642638
V	10400001	2113.105263	inopinata	0.0600333
V	10500001	4025.6	inopinata	0.0558029
V	10600001	3111.84	inopinata	0.0515724
V	10700001	2344.235294	inopinata	0.047342
V	10800001	2124.695652	inopinata	0.0431115
V	10900001	1872.090909	inopinata	0.0388811
V	11000001	3257.9375	inopinata	0.0346506
V	11100001	4372.090909	inopinata	0.0304202
V	11200001	28729.75	inopinata	0.0261897
V	11300001	5402.761905	inopinata	0.0219593
V	11400001	3321.933333	inopinata	0.0177288
V	11500001	2695.25	inopinata	0.0134984
V	11600001	3605.117647	inopinata	0.00926794
V	11700001	3381.9	inopinata	0.00503749
V	11800001	2884.058824	inopinata	0.000807043
V	11900001	2315.947368	inopinata	0.00342341
V	12000001	2348.423077	inopinata	0.00765385
V	12100001	5174.8	inopinata	0.0118843
V	12200001	2578.086957	inopinata	0.0161148
V	12300001	2560.384615	inopinata	0.0203452
V	12400001	2371.88	inopinata	0.0245756
V	12500001	3539.611111	inopinata	0.0288061
V	12600001	1953.791667	inopinata	0.0330365
V	12700001	2053.619048	inopinata	0.037267
V	12800001	1712.37931	inopinata	0.0414974
V	12900001	3104.421053	inopinata	0.0457279
V	13000001	3023.466667	inopinata	0.0499583
V	13100001	2166.291667	inopinata	0.0541888
V	13200001	4915	inopinata	0.0584192
V	13300001	3846.823529	inopinata	0.0626497
V	13400001	1922.88	inopinata	0.0668801
V	13500001	2057.636364	inopinata	0.0711106
V	13600001	2494.583333	inopinata	0.075341
V	13700001	2259.407407	inopinata	0.0795715
V	13800001	3243.705882	inopinata	0.0838019
V	13900001	2208.157895	inopinata	0.0880324
V	14000001	2835.666667	inopinata	0.0922628
V	14100001	1608.769231	inopinata	0.0964933
V	14200001	2132.8	inopinata	0.100724
V	14300001	2887.391304	inopinata	0.104954
V	14400001	2860.833333	inopinata	0.109185
V	14500001	4444.923077	inopinata	0.113415
V	14600001	3013.125	inopinata	0.117646
V	14700001	3706.4	inopinata	0.121876
