Chr	BP	gene_num	perc_N	species	norm_dist_center
X	10400001	17	5.548	elegans	0.0869425
X	10500001	16	5.098	elegans	0.0925862
X	10600001	11	4.561	elegans	0.0982299
X	10700001	13	7.838	elegans	0.103874
X	10800001	18	5.838	elegans	0.109517
X	10900001	21	6.395	elegans	0.115161
X	11000001	23	4.623	elegans	0.120805
X	11100001	14	4.08	elegans	0.126448
X	11200001	21	8.119	elegans	0.132092
X	11300001	22	5.493	elegans	0.137736
X	11400001	13	6.576	elegans	0.143379
X	11500001	16	2.993	elegans	0.149023
X	11600001	23	6.385	elegans	0.154667
X	11700001	16	7.596	elegans	0.16031
X	11800001	25	13.164	elegans	0.165954
X	11900001	27	13.256	elegans	0.171598
X	12000001	10	5.735	elegans	0.177241
X	12100001	19	7.166	elegans	0.182885
X	12200001	21	6.474	elegans	0.188529
X	12300001	34	10.981	elegans	0.194172
X	12400001	15	7.803	elegans	0.199816
X	12500001	10	9.364	elegans	0.20546
X	12600001	14	10.979	elegans	0.211103
X	12700001	15	4.459	elegans	0.216747
X	12800001	10	8.328	elegans	0.222391
X	12900001	16	5.677	elegans	0.228034
X	13000001	13	9.161	elegans	0.233678
X	13100001	14	2.865	elegans	0.239322
X	13200001	27	8.884	elegans	0.244966
X	13300001	18	6.809	elegans	0.250609
X	13400001	21	11.275	elegans	0.256253
X	13500001	22	9.136	elegans	0.261897
X	13600001	15	10.86	elegans	0.26754
X	13700001	15	9.919	elegans	0.273184
X	13800001	11	10.659	elegans	0.278828
X	13900001	22	12.12	elegans	0.284471
X	14000001	13	15.297	elegans	0.290115
X	14100001	20	14.862	elegans	0.295759
X	14200001	20	10.349	elegans	0.301402
X	14300001	14	17.609	elegans	0.307046
X	14400001	24	13.381	elegans	0.31269
X	14500001	24	11.825	elegans	0.318333
X	14600001	11	9.985	elegans	0.323977
X	14700001	16	12.276	elegans	0.329621
X	14800001	22	14.09	elegans	0.335264
X	14900001	17	13.855	elegans	0.340908
X	15000001	21	14.674	elegans	0.346552
X	15100001	14	14.82	elegans	0.352195
X	15200001	10	17.238	elegans	0.357839
X	15300001	9	20.474	elegans	0.363483
X	15400001	15	21.114	elegans	0.369126
X	15500001	13	15.869	elegans	0.37477
X	15600001	16	23.077	elegans	0.380414
X	15700001	18	26.385	elegans	0.386057
X	15800001	14	22.98	elegans	0.391701
X	15900001	13	22.179	elegans	0.397345
X	16000001	15	20.751	elegans	0.402989
X	16100001	7	26.516	elegans	0.408632
X	16200001	16	28.169	elegans	0.414276
X	16300001	12	18.682	elegans	0.41992
X	16400001	8	16.858	elegans	0.425563
X	16500001	10	17.089	elegans	0.431207
X	16600001	12	13.406	elegans	0.436851
X	16700001	12	6.52	elegans	0.442494
X	16800001	17	11.518	elegans	0.448138
X	16900001	13	15.393	elegans	0.453782
X	17000001	15	13.461	elegans	0.459425
X	17100001	15	18.721	elegans	0.465069
X	17200001	18	36.314	elegans	0.470713
X	17300001	17	12.647	elegans	0.476356
X	17400001	13	6.045	elegans	0.482
X	17500001	8	12.851	elegans	0.487644
X	17600001	9	22.557	elegans	0.493287
X	17700001	4	11.643	elegans	0.498931
III	1	8	29.426	inopinata	0.5
III	100001	14	35.145	inopinata	0.494855
III	200001	18	28.277	inopinata	0.48971
III	300001	15	34.873	inopinata	0.484565
III	400001	18	20.764	inopinata	0.47942
III	500001	20	13.803	inopinata	0.474275
III	600001	14	28.046	inopinata	0.46913
III	700001	9	30.624	inopinata	0.463985
III	800001	23	28.599	inopinata	0.45884
III	900001	20	39.43	inopinata	0.453695
III	1000001	13	41.088	inopinata	0.44855
III	1100001	8	48.098	inopinata	0.443405
III	1200001	16	36.259	inopinata	0.43826
III	1300001	25	21.462	inopinata	0.433115
III	1400001	19	31.068	inopinata	0.42797
III	1500001	22	19.694	inopinata	0.422825
III	1600001	16	12.312	inopinata	0.41768
III	1700001	14	33.263	inopinata	0.412536
III	1800001	20	24.061	inopinata	0.407391
III	1900001	16	45.303	inopinata	0.402246
III	2000001	18	34.527	inopinata	0.397101
III	2100001	7	46.205	inopinata	0.391956
III	2200001	18	32.165	inopinata	0.386811
III	2300001	19	20.514	inopinata	0.381666
III	2400001	10	37.484	inopinata	0.376521
III	2500001	8	47.992	inopinata	0.371376
III	2600001	16	34.38	inopinata	0.366231
III	2700001	6	39.481	inopinata	0.361086
III	2800001	6	35.005	inopinata	0.355941
III	2900001	10	31.776	inopinata	0.350796
III	3000001	20	19.347	inopinata	0.345651
III	3100001	18	31.767	inopinata	0.340506
III	3200001	14	53.145	inopinata	0.335361
III	3300001	18	47.773	inopinata	0.330216
III	3400001	11	32.696	inopinata	0.325071
III	3500001	15	31.795	inopinata	0.319926
III	3600001	14	33.884	inopinata	0.314781
III	3700001	16	25.008	inopinata	0.309636
III	3800001	19	30.191	inopinata	0.304491
III	3900001	34	37.384	inopinata	0.299346
III	4000001	26	28.422	inopinata	0.294201
III	4100001	19	28.28	inopinata	0.289056
III	4200001	26	38.521	inopinata	0.283911
III	4300001	24	28.363	inopinata	0.278766
III	4400001	14	26.3	inopinata	0.273621
III	4500001	22	26.874	inopinata	0.268476
III	4600001	16	24.639	inopinata	0.263332
III	4700001	12	25.091	inopinata	0.258187
III	4800001	19	27.62	inopinata	0.253042
III	4900001	18	26.178	inopinata	0.247897
III	5000001	9	29.107	inopinata	0.242752
III	5100001	8	24.567	inopinata	0.237607
III	5200001	19	23.869	inopinata	0.232462
III	5300001	20	33.037	inopinata	0.227317
III	5400001	15	26.815	inopinata	0.222172
III	5500001	24	23.597	inopinata	0.217027
III	5600001	12	35.567	inopinata	0.211882
III	5700001	13	36.263	inopinata	0.206737
III	5800001	24	21.699	inopinata	0.201592
III	5900001	16	30.402	inopinata	0.196447
III	6000001	23	37.688	inopinata	0.191302
III	6100001	13	32.551	inopinata	0.186157
III	6200001	17	32.083	inopinata	0.181012
III	6300001	18	20.703	inopinata	0.175867
III	6400001	23	23.169	inopinata	0.170722
III	6500001	17	28.181	inopinata	0.165577
III	6600001	20	25.926	inopinata	0.160432
III	6700001	24	19.874	inopinata	0.155287
III	6800001	18	22.813	inopinata	0.150142
III	6900001	18	19.513	inopinata	0.144997
III	7000001	15	25.574	inopinata	0.139852
III	7100001	23	16.55	inopinata	0.134707
III	7200001	17	21.611	inopinata	0.129562
III	7300001	15	35.714	inopinata	0.124417
III	7400001	18	22.068	inopinata	0.119272
III	7500001	26	46.269	inopinata	0.114127
III	7600001	15	24.983	inopinata	0.108983
III	7700001	22	25.298	inopinata	0.103838
III	7800001	17	19.759	inopinata	0.0986926
III	7900001	25	20.703	inopinata	0.0935476
III	8000001	26	24.998	inopinata	0.0884027
III	8100001	11	23.602	inopinata	0.0832577
III	8200001	24	25.823	inopinata	0.0781127
III	8300001	20	27.629	inopinata	0.0729678
III	8400001	20	51.051	inopinata	0.0678228
III	8500001	18	22.148	inopinata	0.0626778
III	8600001	28	16.53	inopinata	0.0575329
III	8700001	18	23.91	inopinata	0.0523879
III	8800001	10	17.032	inopinata	0.0472429
III	8900001	12	25.772	inopinata	0.042098
III	9000001	16	34.087	inopinata	0.036953
III	9100001	23	29.854	inopinata	0.031808
III	9200001	34	46.313	inopinata	0.0266631
III	9300001	33	85.45	inopinata	0.0215181
III	9400001	31	67.569	inopinata	0.0163731
III	9500001	35	78.883	inopinata	0.0112282
III	9600001	26	80.771	inopinata	0.0060832
III	9700001	15	24.391	inopinata	0.000938236
III	9800001	16	35.959	inopinata	0.00420673
III	9900001	20	26.433	inopinata	0.0093517
III	10000001	22	29.83	inopinata	0.0144967
III	10100001	22	23.172	inopinata	0.0196416
III	10200001	18	32.648	inopinata	0.0247866
III	10300001	17	48.96	inopinata	0.0299316
III	10400001	17	23.901	inopinata	0.0350765
III	10500001	15	30.917	inopinata	0.0402215
III	10600001	20	22.761	inopinata	0.0453665
III	10700001	26	42.432	inopinata	0.0505114
III	10800001	26	85.97	inopinata	0.0556564
III	10900001	25	50.422	inopinata	0.0608014
III	11000001	19	63.065	inopinata	0.0659463
III	11100001	22	20.83	inopinata	0.0710913
III	11200001	25	16.09	inopinata	0.0762363
III	11300001	20	18.54	inopinata	0.0813812
III	11400001	19	19.831	inopinata	0.0865262
III	11500001	22	30.385	inopinata	0.0916712
III	11600001	19	31.047	inopinata	0.0968161
III	11700001	12	26.804	inopinata	0.101961
III	11800001	20	37.272	inopinata	0.107106
III	11900001	18	23.51	inopinata	0.112251
III	12000001	21	25.036	inopinata	0.117396
III	12100001	21	20.351	inopinata	0.122541
III	12200001	18	28.781	inopinata	0.127686
III	12300001	21	35.892	inopinata	0.132831
III	12400001	16	17.987	inopinata	0.137976
III	12500001	21	35.228	inopinata	0.143121
III	12600001	11	20.299	inopinata	0.148266
III	12700001	21	37.83	inopinata	0.153411
III	12800001	22	39.525	inopinata	0.158556
III	12900001	16	32.799	inopinata	0.163701
III	13000001	18	39.263	inopinata	0.168846
III	13100001	20	23.886	inopinata	0.173991
III	13200001	18	25.013	inopinata	0.179136
III	13300001	24	57.569	inopinata	0.184281
III	13400001	17	52.71	inopinata	0.189426
III	13500001	13	67.827	inopinata	0.19457
III	13600001	15	67.439	inopinata	0.199715
III	13700001	23	21.634	inopinata	0.20486
III	13800001	28	24.63	inopinata	0.210005
III	13900001	11	35.75	inopinata	0.21515
III	14000001	19	27.627	inopinata	0.220295
III	14100001	9	21.219	inopinata	0.22544
III	14200001	13	22.823	inopinata	0.230585
III	14300001	17	30.78	inopinata	0.23573
III	14400001	20	27.604	inopinata	0.240875
III	14500001	18	23.982	inopinata	0.24602
III	14600001	15	37.773	inopinata	0.251165
III	14700001	23	21.849	inopinata	0.25631
III	14800001	9	43.632	inopinata	0.261455
III	14900001	19	26.515	inopinata	0.2666
III	15000001	24	31.623	inopinata	0.271745
III	15100001	13	31.735	inopinata	0.27689
III	15200001	22	25.821	inopinata	0.282035
III	15300001	7	32.838	inopinata	0.28718
III	15400001	23	29.367	inopinata	0.292325
III	15500001	15	28.385	inopinata	0.29747
III	15600001	20	24.838	inopinata	0.302615
III	15700001	20	18.189	inopinata	0.30776
III	15800001	15	44.495	inopinata	0.312905
III	15900001	16	24.985	inopinata	0.31805
III	16000001	17	29.162	inopinata	0.323195
III	16100001	19	32.182	inopinata	0.32834
III	16200001	22	47.535	inopinata	0.333485
III	16300001	16	30.769	inopinata	0.33863
III	16400001	25	20.793	inopinata	0.343774
III	16500001	19	33.456	inopinata	0.348919
III	16600001	20	30.084	inopinata	0.354064
III	16700001	10	47.688	inopinata	0.359209
III	16800001	15	28.479	inopinata	0.364354
III	16900001	17	19.948	inopinata	0.369499
III	17000001	20	25.566	inopinata	0.374644
III	17100001	22	18.758	inopinata	0.379789
III	17200001	15	19.711	inopinata	0.384934
III	17300001	26	15.496	inopinata	0.390079
III	17400001	7	26.579	inopinata	0.395224
III	17500001	14	19.495	inopinata	0.400369
III	17600001	24	37.609	inopinata	0.405514
III	17700001	20	19.585	inopinata	0.410659
III	17800001	26	26.023	inopinata	0.415804
III	17900001	30	17.246	inopinata	0.420949
III	18000001	31	15.373	inopinata	0.426094
III	18100001	17	12.761	inopinata	0.431239
III	18200001	14	22.435	inopinata	0.436384
III	18300001	13	24.485	inopinata	0.441529
III	18400001	15	20.551	inopinata	0.446674
III	18500001	16	25.126	inopinata	0.451819
III	18600001	13	28.692	inopinata	0.456964
III	18700001	24	20.689	inopinata	0.462109
III	18800001	19	22.202	inopinata	0.467254
III	18900001	21	32.232	inopinata	0.472399
III	19000001	18	27.98	inopinata	0.477544
III	19100001	28	15.936	inopinata	0.482689
III	19200001	18	16.685	inopinata	0.487834
III	19300001	16	29.576	inopinata	0.492979
III	19400001	8	14.297	inopinata	0.498123
II	1	23	29.543	inopinata	0.5
II	100001	12	30.624	inopinata	0.495029
II	200001	19	32.624	inopinata	0.490058
II	300001	22	39.204	inopinata	0.485087
II	400001	25	38.183	inopinata	0.480116
II	500001	9	51.18	inopinata	0.475145
II	600001	15	27.811	inopinata	0.470174
II	700001	17	33.452	inopinata	0.465204
II	800001	18	29.919	inopinata	0.460233
II	900001	8	33.785	inopinata	0.455262
II	1000001	24	22.887	inopinata	0.450291
II	1100001	19	42.313	inopinata	0.44532
II	1200001	21	32.089	inopinata	0.440349
II	1300001	22	31.463	inopinata	0.435378
II	1400001	22	41.048	inopinata	0.430407
II	1500001	32	23.798	inopinata	0.425436
II	1600001	19	32.193	inopinata	0.420465
II	1700001	18	30.05	inopinata	0.415494
II	1800001	17	34.172	inopinata	0.410523
II	1900001	20	13.825	inopinata	0.405552
II	2000001	25	34.407	inopinata	0.400582
II	2100001	30	36.772	inopinata	0.395611
II	2200001	15	47.877	inopinata	0.39064
II	2300001	13	45.397	inopinata	0.385669
II	2400001	14	38.945	inopinata	0.380698
II	2500001	13	49.41	inopinata	0.375727
II	2600001	23	46.608	inopinata	0.370756
II	2700001	21	39.156	inopinata	0.365785
II	2800001	21	28.713	inopinata	0.360814
II	2900001	7	51.376	inopinata	0.355843
II	3000001	18	44.831	inopinata	0.350872
II	3100001	16	39.468	inopinata	0.345901
II	3200001	26	29.872	inopinata	0.34093
II	3300001	11	42.292	inopinata	0.33596
II	3400001	15	31.778	inopinata	0.330989
II	3500001	17	41.598	inopinata	0.326018
II	3600001	18	46.128	inopinata	0.321047
II	3700001	14	38.02	inopinata	0.316076
II	3800001	17	38.75	inopinata	0.311105
II	3900001	24	48.362	inopinata	0.306134
II	4000001	19	34.245	inopinata	0.301163
II	4100001	25	26.337	inopinata	0.296192
II	4200001	15	18.649	inopinata	0.291221
II	4300001	17	32.794	inopinata	0.28625
II	4400001	13	29.635	inopinata	0.281279
II	4500001	16	37.519	inopinata	0.276309
II	4600001	15	33.313	inopinata	0.271338
II	4700001	12	49.689	inopinata	0.266367
II	4800001	28	30.37	inopinata	0.261396
II	4900001	12	48.156	inopinata	0.256425
II	5000001	22	39.698	inopinata	0.251454
II	5100001	17	34.034	inopinata	0.246483
II	5200001	16	33.147	inopinata	0.241512
II	5300001	22	35.228	inopinata	0.236541
II	5400001	23	58.896	inopinata	0.23157
II	5500001	25	45.111	inopinata	0.226599
II	5600001	13	48.022	inopinata	0.221628
II	5700001	12	46.608	inopinata	0.216657
II	5800001	15	42.014	inopinata	0.211687
II	5900001	10	34.097	inopinata	0.206716
II	6000001	18	23.221	inopinata	0.201745
II	6100001	26	47.572	inopinata	0.196774
II	6200001	19	32.044	inopinata	0.191803
II	6300001	24	43.318	inopinata	0.186832
II	6400001	23	33.053	inopinata	0.181861
II	6500001	32	16.984	inopinata	0.17689
II	6600001	20	18.163	inopinata	0.171919
II	6700001	20	24.301	inopinata	0.166948
II	6800001	18	18.701	inopinata	0.161977
II	6900001	22	25.225	inopinata	0.157006
II	7000001	23	35.576	inopinata	0.152035
II	7100001	21	21.735	inopinata	0.147065
II	7200001	27	21.437	inopinata	0.142094
II	7300001	23	28.133	inopinata	0.137123
II	7400001	20	28.317	inopinata	0.132152
II	7500001	26	26.128	inopinata	0.127181
II	7600001	21	25.032	inopinata	0.12221
II	7700001	25	31.339	inopinata	0.117239
II	7800001	23	36.341	inopinata	0.112268
II	7900001	19	20.621	inopinata	0.107297
II	8000001	14	20.371	inopinata	0.102326
II	8100001	20	20.428	inopinata	0.0973553
II	8200001	21	18.309	inopinata	0.0923844
II	8300001	13	23.811	inopinata	0.0874135
II	8400001	18	21.921	inopinata	0.0824426
II	8500001	14	21.467	inopinata	0.0774717
II	8600001	22	24.322	inopinata	0.0725007
II	8700001	19	41.324	inopinata	0.0675298
II	8800001	15	32.355	inopinata	0.0625589
II	8900001	17	31.931	inopinata	0.057588
II	9000001	19	37.152	inopinata	0.0526171
II	9100001	11	30.432	inopinata	0.0476461
II	9200001	18	44.752	inopinata	0.0426752
II	9300001	17	19.258	inopinata	0.0377043
II	9400001	13	35.957	inopinata	0.0327334
II	9500001	7	25.1	inopinata	0.0277624
II	9600001	18	30.736	inopinata	0.0227915
II	9700001	18	36.822	inopinata	0.0178206
II	9800001	14	28.39	inopinata	0.0128497
II	9900001	18	53.887	inopinata	0.00787876
II	10000001	25	58.791	inopinata	0.00290784
II	10100001	22	36.15	inopinata	0.00206308
II	10200001	25	64.241	inopinata	0.007034
II	10300001	20	46.82	inopinata	0.0120049
II	10400001	15	39.905	inopinata	0.0169758
II	10500001	16	25.301	inopinata	0.0219468
II	10600001	21	42.337	inopinata	0.0269177
II	10700001	12	22.407	inopinata	0.0318886
II	10800001	29	32.72	inopinata	0.0368595
II	10900001	19	39.81	inopinata	0.0418305
II	11000001	29	58.69	inopinata	0.0468014
II	11100001	24	36.201	inopinata	0.0517723
II	11200001	30	89.003	inopinata	0.0567432
II	11300001	33	85.905	inopinata	0.0617141
II	11400001	25	47.229	inopinata	0.0666851
II	11500001	18	29.743	inopinata	0.071656
II	11600001	12	18.475	inopinata	0.0766269
II	11700001	17	13.761	inopinata	0.0815978
II	11800001	24	29.084	inopinata	0.0865687
II	11900001	21	63.31	inopinata	0.0915397
II	12000001	13	25.541	inopinata	0.0965106
II	12100001	14	19.866	inopinata	0.101482
II	12200001	18	33.294	inopinata	0.106452
II	12300001	37	58.673	inopinata	0.111423
II	12400001	20	30.936	inopinata	0.116394
II	12500001	23	32.668	inopinata	0.121365
II	12600001	15	24.215	inopinata	0.126336
II	12700001	14	23.679	inopinata	0.131307
II	12800001	12	28.489	inopinata	0.136278
II	12900001	13	34.789	inopinata	0.141249
II	13000001	19	26.259	inopinata	0.14622
II	13100001	25	21.444	inopinata	0.151191
II	13200001	17	25.22	inopinata	0.156162
II	13300001	17	27.586	inopinata	0.161133
II	13400001	11	17.436	inopinata	0.166103
II	13500001	14	22.231	inopinata	0.171074
II	13600001	17	26.953	inopinata	0.176045
II	13700001	24	44.694	inopinata	0.181016
II	13800001	20	34.853	inopinata	0.185987
II	13900001	20	38.077	inopinata	0.190958
II	14000001	21	31.492	inopinata	0.195929
II	14100001	22	26.75	inopinata	0.2009
II	14200001	24	25.736	inopinata	0.205871
II	14300001	17	32.669	inopinata	0.210842
II	14400001	18	23.826	inopinata	0.215813
II	14500001	14	35.962	inopinata	0.220784
II	14600001	19	29.07	inopinata	0.225755
II	14700001	21	22.7	inopinata	0.230725
II	14800001	20	24.162	inopinata	0.235696
II	14900001	14	20.969	inopinata	0.240667
II	15000001	23	35.069	inopinata	0.245638
II	15100001	9	28.807	inopinata	0.250609
II	15200001	28	18.063	inopinata	0.25558
II	15300001	19	31.52	inopinata	0.260551
II	15400001	16	43.434	inopinata	0.265522
II	15500001	23	22.762	inopinata	0.270493
II	15600001	18	19.563	inopinata	0.275464
II	15700001	19	35.698	inopinata	0.280435
II	15800001	20	27.942	inopinata	0.285406
II	15900001	23	30.015	inopinata	0.290377
II	16000001	9	34.258	inopinata	0.295347
II	16100001	15	50.853	inopinata	0.300318
II	16200001	16	36.365	inopinata	0.305289
II	16300001	13	35.874	inopinata	0.31026
II	16400001	20	41.151	inopinata	0.315231
II	16500001	13	34.615	inopinata	0.320202
II	16600001	9	48.958	inopinata	0.325173
II	16700001	14	20.165	inopinata	0.330144
II	16800001	13	31.254	inopinata	0.335115
II	16900001	16	27.257	inopinata	0.340086
II	17000001	14	37.061	inopinata	0.345057
II	17100001	13	37.009	inopinata	0.350028
II	17200001	16	39.409	inopinata	0.354998
II	17300001	13	33.541	inopinata	0.359969
II	17400001	8	33.63	inopinata	0.36494
II	17500001	15	33.895	inopinata	0.369911
II	17600001	19	25.635	inopinata	0.374882
II	17700001	7	23.774	inopinata	0.379853
II	17800001	13	34.65	inopinata	0.384824
II	17900001	14	44.431	inopinata	0.389795
II	18000001	20	21.325	inopinata	0.394766
II	18100001	22	26.793	inopinata	0.399737
II	18200001	10	34.314	inopinata	0.404708
II	18300001	18	29.89	inopinata	0.409679
II	18400001	10	21.014	inopinata	0.41465
II	18500001	12	36.002	inopinata	0.41962
II	18600001	11	37.447	inopinata	0.424591
II	18700001	19	29.598	inopinata	0.429562
II	18800001	13	34.645	inopinata	0.434533
II	18900001	14	21.983	inopinata	0.439504
II	19000001	18	22.815	inopinata	0.444475
II	19100001	28	28.559	inopinata	0.449446
II	19200001	14	29.399	inopinata	0.454417
II	19300001	13	27.568	inopinata	0.459388
II	19400001	19	22.544	inopinata	0.464359
II	19500001	12	19.053	inopinata	0.46933
II	19600001	23	25.72	inopinata	0.474301
II	19700001	16	26.854	inopinata	0.479272
II	19800001	8	22.047	inopinata	0.484242
II	19900001	15	14.491	inopinata	0.489213
II	20000001	22	26.009	inopinata	0.494184
II	20100001	3	13.082	inopinata	0.499155
I	1	21	47.098	inopinata	0.5
I	100001	28	17.767	inopinata	0.495144
I	200001	21	16.643	inopinata	0.490289
I	300001	17	20.29	inopinata	0.485433
I	400001	15	19.165	inopinata	0.480577
I	500001	13	23.626	inopinata	0.475722
I	600001	31	9.465	inopinata	0.470866
I	700001	27	21.438	inopinata	0.46601
I	800001	21	17.247	inopinata	0.461155
I	900001	32	15.699	inopinata	0.456299
I	1000001	22	30.493	inopinata	0.451443
I	1100001	29	35.014	inopinata	0.446588
I	1200001	25	33.609	inopinata	0.441732
I	1300001	20	18.791	inopinata	0.436876
I	1400001	22	18.829	inopinata	0.432021
I	1500001	16	21.474	inopinata	0.427165
I	1600001	15	18.645	inopinata	0.42231
I	1700001	28	30.1	inopinata	0.417454
I	1800001	19	25.646	inopinata	0.412598
I	1900001	10	22.287	inopinata	0.407743
I	2000001	26	21.164	inopinata	0.402887
I	2100001	16	23.634	inopinata	0.398031
I	2200001	8	6.526	inopinata	0.393176
I	2300001	12	34.246	inopinata	0.38832
I	2400001	13	28.539	inopinata	0.383464
I	2500001	20	43.61	inopinata	0.378609
I	2600001	24	45.949	inopinata	0.373753
I	2700001	25	31.815	inopinata	0.368897
I	2800001	21	26.484	inopinata	0.364042
I	2900001	27	19.283	inopinata	0.359186
I	3000001	10	18.471	inopinata	0.35433
I	3100001	17	26.257	inopinata	0.349475
I	3200001	12	39.927	inopinata	0.344619
I	3300001	20	32.208	inopinata	0.339763
I	3400001	12	42.545	inopinata	0.334908
I	3500001	17	33.264	inopinata	0.330052
I	3600001	24	15.803	inopinata	0.325196
I	3700001	18	58.642	inopinata	0.320341
I	3800001	16	39.295	inopinata	0.315485
I	3900001	13	31.279	inopinata	0.310629
I	4000001	18	29.194	inopinata	0.305774
I	4100001	13	35.231	inopinata	0.300918
I	4200001	12	29.553	inopinata	0.296063
I	4300001	18	20.928	inopinata	0.291207
I	4400001	20	44.3	inopinata	0.286351
