Chr	BP	num_rep_bp	species	norm_dist_center
III	2110001	4743	elegans	0.346922
III	2120001	2696	elegans	0.346196
III	2130001	4156	elegans	0.345471
III	2140001	7094	elegans	0.344745
III	2150001	3575	elegans	0.34402
III	2160001	2728	elegans	0.343294
III	2170001	3304	elegans	0.342569
III	2180001	4041	elegans	0.341843
III	2190001	5040	elegans	0.341118
III	2200001	7214	elegans	0.340392
III	2210001	5584	elegans	0.339667
III	2220001	6274	elegans	0.338941
III	2230001	2646	elegans	0.338216
III	2240001	1519	elegans	0.33749
III	2250001	4691	elegans	0.336765
III	2260001	5245	elegans	0.336039
III	2270001	6031	elegans	0.335314
III	2280001	3701	elegans	0.334588
III	2290001	4891	elegans	0.333863
III	2300001	4457	elegans	0.333137
III	2310001	2685	elegans	0.332412
III	2320001	2349	elegans	0.331686
III	2330001	3945	elegans	0.330961
III	2340001	4096	elegans	0.330235
III	2350001	4150	elegans	0.32951
III	2360001	2759	elegans	0.328784
III	2370001	1733	elegans	0.328059
III	2380001	4574	elegans	0.327333
III	2390001	6721	elegans	0.326608
III	2400001	4483	elegans	0.325883
III	2410001	4987	elegans	0.325157
III	2420001	3042	elegans	0.324432
III	2430001	1384	elegans	0.323706
III	2440001	1028	elegans	0.322981
III	2450001	2930	elegans	0.322255
III	2460001	1908	elegans	0.32153
III	2470001	1875	elegans	0.320804
III	2480001	2463	elegans	0.320079
III	2490001	5580	elegans	0.319353
III	2500001	4573	elegans	0.318628
III	2510001	1416	elegans	0.317902
III	2520001	2129	elegans	0.317177
III	2530001	828	elegans	0.316451
III	2540001	1639	elegans	0.315726
III	2550001	1652	elegans	0.315
III	2560001	2859	elegans	0.314275
III	2570001	2589	elegans	0.313549
III	2580001	2381	elegans	0.312824
III	2590001	893	elegans	0.312098
III	2600001	2371	elegans	0.311373
III	2610001	3423	elegans	0.310647
III	2620001	1529	elegans	0.309922
III	2630001	1045	elegans	0.309196
III	2640001	2017	elegans	0.308471
III	2650001	2060	elegans	0.307745
III	2660001	2295	elegans	0.30702
III	2670001	370	elegans	0.306294
III	2680001	2306	elegans	0.305569
III	2690001	1895	elegans	0.304843
III	2700001	2140	elegans	0.304118
III	2710001	3372	elegans	0.303392
III	2720001	2178	elegans	0.302667
III	2730001	3723	elegans	0.301941
III	2740001	2622	elegans	0.301216
III	2750001	2283	elegans	0.30049
III	2760001	3289	elegans	0.299765
III	2770001	2441	elegans	0.299039
III	2780001	2008	elegans	0.298314
III	2790001	3103	elegans	0.297588
III	2800001	1166	elegans	0.296863
III	2810001	2882	elegans	0.296137
III	2820001	2381	elegans	0.295412
III	2830001	2344	elegans	0.294686
III	2840001	3501	elegans	0.293961
III	2850001	3727	elegans	0.293235
III	2860001	3578	elegans	0.29251
III	2870001	3221	elegans	0.291785
III	2880001	1988	elegans	0.291059
III	2890001	1021	elegans	0.290334
III	2900001	313	elegans	0.289608
III	2910001	1203	elegans	0.288883
III	2920001	1661	elegans	0.288157
III	2930001	1487	elegans	0.287432
III	2940001	1866	elegans	0.286706
III	2950001	4231	elegans	0.285981
III	2960001	2312	elegans	0.285255
III	2970001	2139	elegans	0.28453
III	2980001	1350	elegans	0.283804
III	2990001	1577	elegans	0.283079
III	3000001	4162	elegans	0.282353
III	3010001	4253	elegans	0.281628
III	3020001	3661	elegans	0.280902
III	3030001	4606	elegans	0.280177
III	3040001	2812	elegans	0.279451
III	3050001	2418	elegans	0.278726
III	3060001	1055	elegans	0.278
III	3070001	2664	elegans	0.277275
III	3080001	3720	elegans	0.276549
III	3090001	2731	elegans	0.275824
III	3100001	3175	elegans	0.275098
III	3110001	3364	elegans	0.274373
III	3120001	2383	elegans	0.273647
III	3130001	1034	elegans	0.272922
III	3140001	1080	elegans	0.272196
III	3150001	1904	elegans	0.271471
III	3160001	3034	elegans	0.270745
III	3170001	1160	elegans	0.27002
III	3180001	2807	elegans	0.269294
III	3190001	3137	elegans	0.268569
III	3200001	3645	elegans	0.267843
III	3210001	3723	elegans	0.267118
III	3220001	2840	elegans	0.266392
III	3230001	3288	elegans	0.265667
III	3240001	4021	elegans	0.264941
III	3250001	1149	elegans	0.264216
III	3260001	2207	elegans	0.26349
III	3270001	2470	elegans	0.262765
III	3280001	3727	elegans	0.262039
III	3290001	4828	elegans	0.261314
III	3300001	5285	elegans	0.260588
III	3310001	2631	elegans	0.259863
III	3320001	1460	elegans	0.259138
III	3330001	4764	elegans	0.258412
III	3340001	1470	elegans	0.257687
III	3350001	524	elegans	0.256961
III	3360001	513	elegans	0.256236
III	3370001	1435	elegans	0.25551
III	3380001	3216	elegans	0.254785
III	3390001	2099	elegans	0.254059
III	3400001	696	elegans	0.253334
III	3410001	2800	elegans	0.252608
III	3420001	1181	elegans	0.251883
III	3430001	2281	elegans	0.251157
III	3440001	4802	elegans	0.250432
III	3450001	2632	elegans	0.249706
III	3460001	1269	elegans	0.248981
III	3470001	1675	elegans	0.248255
III	3480001	2532	elegans	0.24753
III	3490001	2936	elegans	0.246804
III	3500001	912	elegans	0.246079
III	3510001	2026	elegans	0.245353
III	3520001	550	elegans	0.244628
III	3530001	2287	elegans	0.243902
III	3540001	1937	elegans	0.243177
III	3550001	1522	elegans	0.242451
III	3560001	463	elegans	0.241726
III	3570001	684	elegans	0.241
III	3580001	1756	elegans	0.240275
III	3590001	679	elegans	0.239549
III	3600001	1545	elegans	0.238824
III	3610001	2493	elegans	0.238098
III	3620001	2305	elegans	0.237373
III	3630001	2078	elegans	0.236647
III	3640001	1684	elegans	0.235922
III	3650001	1436	elegans	0.235196
III	3660001	1518	elegans	0.234471
III	3670001	1060	elegans	0.233745
III	3680001	1554	elegans	0.23302
III	3690001	1508	elegans	0.232294
III	3700001	652	elegans	0.231569
III	3710001	1611	elegans	0.230843
III	3720001	833	elegans	0.230118
III	3730001	1445	elegans	0.229392
III	3740001	1453	elegans	0.228667
III	3750001	1343	elegans	0.227941
III	3760001	928	elegans	0.227216
III	3770001	873	elegans	0.22649
III	3780001	915	elegans	0.225765
III	3790001	1841	elegans	0.22504
III	3800001	1046	elegans	0.224314
III	3810001	614	elegans	0.223589
III	3820001	476	elegans	0.222863
III	3830001	441	elegans	0.222138
III	3840001	1479	elegans	0.221412
III	3850001	2472	elegans	0.220687
III	3860001	697	elegans	0.219961
III	3870001	223	elegans	0.219236
III	3880001	624	elegans	0.21851
III	3890001	3543	elegans	0.217785
III	3900001	1554	elegans	0.217059
III	3910001	1121	elegans	0.216334
III	3920001	105	elegans	0.215608
III	3930001	1308	elegans	0.214883
III	3940001	1493	elegans	0.214157
III	3950001	1394	elegans	0.213432
III	3960001	719	elegans	0.212706
III	3970001	599	elegans	0.211981
III	3980001	1187	elegans	0.211255
III	3990001	1271	elegans	0.21053
III	4000001	1803	elegans	0.209804
III	4010001	1015	elegans	0.209079
III	4020001	1456	elegans	0.208353
III	4030001	773	elegans	0.207628
III	4040001	1286	elegans	0.206902
III	4050001	2547	elegans	0.206177
III	4060001	1611	elegans	0.205451
III	4070001	630	elegans	0.204726
III	4080001	570	elegans	0.204
III	4090001	1194	elegans	0.203275
III	4100001	878	elegans	0.202549
III	4110001	1163	elegans	0.201824
III	4120001	1060	elegans	0.201098
III	4130001	1000	elegans	0.200373
III	4140001	349	elegans	0.199647
III	4150001	446	elegans	0.198922
III	4160001	774	elegans	0.198196
III	4170001	300	elegans	0.197471
III	4180001	1219	elegans	0.196745
III	4190001	463	elegans	0.19602
III	4200001	523	elegans	0.195294
III	4210001	533	elegans	0.194569
III	4220001	774	elegans	0.193843
III	4230001	473	elegans	0.193118
III	4240001	1237	elegans	0.192392
III	4250001	3554	elegans	0.191667
III	4260001	1379	elegans	0.190942
III	4270001	994	elegans	0.190216
III	4280001	846	elegans	0.189491
III	4290001	1461	elegans	0.188765
III	4300001	625	elegans	0.18804
III	4310001	1338	elegans	0.187314
III	4320001	695	elegans	0.186589
III	4330001	1413	elegans	0.185863
III	4340001	1395	elegans	0.185138
III	4350001	639	elegans	0.184412
III	4360001	166	elegans	0.183687
III	4370001	408	elegans	0.182961
III	4380001	1649	elegans	0.182236
III	4390001	693	elegans	0.18151
III	4400001	765	elegans	0.180785
III	4410001	1369	elegans	0.180059
III	4420001	1575	elegans	0.179334
III	4430001	32	elegans	0.178608
III	4440001	802	elegans	0.177883
III	4450001	589	elegans	0.177157
III	4460001	597	elegans	0.176432
III	4470001	792	elegans	0.175706
III	4480001	1843	elegans	0.174981
III	4490001	746	elegans	0.174255
III	4500001	156	elegans	0.17353
III	4510001	853	elegans	0.172804
III	4520001	828	elegans	0.172079
III	4530001	506	elegans	0.171353
III	4540001	1354	elegans	0.170628
III	4550001	1011	elegans	0.169902
III	4560001	751	elegans	0.169177
III	4570001	640	elegans	0.168451
III	4580001	0	elegans	0.167726
III	4590001	129	elegans	0.167
III	4600001	649	elegans	0.166275
III	4610001	520	elegans	0.165549
III	4620001	342	elegans	0.164824
III	4630001	678	elegans	0.164098
III	4640001	460	elegans	0.163373
III	4650001	632	elegans	0.162647
III	4660001	756	elegans	0.161922
III	4670001	640	elegans	0.161196
III	4680001	488	elegans	0.160471
III	4690001	395	elegans	0.159745
III	4700001	509	elegans	0.15902
III	4710001	552	elegans	0.158294
III	4720001	415	elegans	0.157569
III	4730001	688	elegans	0.156844
III	4740001	1177	elegans	0.156118
III	4750001	1747	elegans	0.155393
III	4760001	332	elegans	0.154667
III	4770001	378	elegans	0.153942
III	4780001	536	elegans	0.153216
III	4790001	619	elegans	0.152491
III	4800001	1023	elegans	0.151765
III	4810001	918	elegans	0.15104
III	4820001	57	elegans	0.150314
III	4830001	1606	elegans	0.149589
III	4840001	276	elegans	0.148863
III	4850001	592	elegans	0.148138
III	4860001	517	elegans	0.147412
III	4870001	519	elegans	0.146687
III	4880001	661	elegans	0.145961
III	4890001	0	elegans	0.145236
III	4900001	689	elegans	0.14451
III	4910001	350	elegans	0.143785
III	4920001	182	elegans	0.143059
III	4930001	152	elegans	0.142334
III	4940001	887	elegans	0.141608
III	4950001	1198	elegans	0.140883
III	4960001	1034	elegans	0.140157
III	4970001	233	elegans	0.139432
III	4980001	1022	elegans	0.138706
III	4990001	382	elegans	0.137981
III	5000001	839	elegans	0.137255
III	5010001	245	elegans	0.13653
III	5020001	298	elegans	0.135804
III	5030001	734	elegans	0.135079
III	5040001	863	elegans	0.134353
III	5050001	561	elegans	0.133628
III	5060001	421	elegans	0.132902
III	5070001	1631	elegans	0.132177
III	5080001	1204	elegans	0.131451
III	5090001	1369	elegans	0.130726
III	5100001	2076	elegans	0.13
III	5110001	685	elegans	0.129275
III	5120001	465	elegans	0.128549
III	5130001	314	elegans	0.127824
III	5140001	940	elegans	0.127098
III	5150001	936	elegans	0.126373
III	5160001	122	elegans	0.125647
III	5170001	704	elegans	0.124922
III	5180001	126	elegans	0.124197
III	5190001	1155	elegans	0.123471
III	5200001	1161	elegans	0.122746
III	5210001	912	elegans	0.12202
III	5220001	46	elegans	0.121295
III	5230001	1200	elegans	0.120569
III	5240001	421	elegans	0.119844
III	5250001	979	elegans	0.119118
III	5260001	1158	elegans	0.118393
III	5270001	1088	elegans	0.117667
III	5280001	2597	elegans	0.116942
III	5290001	450	elegans	0.116216
III	5300001	663	elegans	0.115491
III	5310001	410	elegans	0.114765
III	5320001	1208	elegans	0.11404
III	5330001	203	elegans	0.113314
III	5340001	595	elegans	0.112589
III	5350001	347	elegans	0.111863
III	5360001	2032	elegans	0.111138
III	5370001	544	elegans	0.110412
III	5380001	450	elegans	0.109687
III	5390001	225	elegans	0.108961
III	5400001	764	elegans	0.108236
III	5410001	1206	elegans	0.10751
III	5420001	61	elegans	0.106785
III	5430001	637	elegans	0.106059
III	5440001	147	elegans	0.105334
III	5450001	60	elegans	0.104608
III	5460001	252	elegans	0.103883
III	5470001	207	elegans	0.103157
III	5480001	462	elegans	0.102432
III	5490001	323	elegans	0.101706
III	5500001	987	elegans	0.100981
III	5510001	615	elegans	0.100255
III	5520001	49	elegans	0.0995299
III	5530001	104	elegans	0.0988044
III	5540001	46	elegans	0.0980789
III	5550001	75	elegans	0.0973534
III	5560001	417	elegans	0.0966279
III	5570001	147	elegans	0.0959024
III	5580001	422	elegans	0.0951769
III	5590001	331	elegans	0.0944514
III	5600001	702	elegans	0.093726
III	5610001	530	elegans	0.0930005
III	5620001	597	elegans	0.092275
III	5630001	1420	elegans	0.0915495
III	5640001	690	elegans	0.090824
III	5650001	792	elegans	0.0900985
III	5660001	326	elegans	0.089373
III	5670001	288	elegans	0.0886475
III	5680001	1229	elegans	0.087922
III	5690001	396	elegans	0.0871966
III	5700001	139	elegans	0.0864711
III	5710001	429	elegans	0.0857456
III	5720001	492	elegans	0.0850201
III	5730001	342	elegans	0.0842946
III	5740001	209	elegans	0.0835691
III	5750001	459	elegans	0.0828436
III	5760001	419	elegans	0.0821181
III	5770001	1202	elegans	0.0813926
III	5780001	4142	elegans	0.0806671
III	5790001	980	elegans	0.0799417
III	5800001	317	elegans	0.0792162
III	5810001	327	elegans	0.0784907
III	5820001	630	elegans	0.0777652
III	5830001	824	elegans	0.0770397
III	5840001	355	elegans	0.0763142
III	5850001	242	elegans	0.0755887
III	5860001	112	elegans	0.0748632
III	5870001	823	elegans	0.0741377
III	5880001	404	elegans	0.0734123
III	5890001	453	elegans	0.0726868
III	5900001	262	elegans	0.0719613
III	5910001	98	elegans	0.0712358
III	5920001	1076	elegans	0.0705103
III	5930001	268	elegans	0.0697848
III	5940001	62	elegans	0.0690593
III	5950001	140	elegans	0.0683338
III	5960001	820	elegans	0.0676083
III	5970001	568	elegans	0.0668829
III	5980001	492	elegans	0.0661574
III	5990001	414	elegans	0.0654319
III	6000001	812	elegans	0.0647064
III	6010001	34	elegans	0.0639809
III	6020001	144	elegans	0.0632554
III	6030001	38	elegans	0.0625299
III	6040001	506	elegans	0.0618044
III	6050001	540	elegans	0.0610789
III	6060001	1948	elegans	0.0603534
III	6070001	446	elegans	0.059628
III	6080001	160	elegans	0.0589025
III	6090001	177	elegans	0.058177
III	6100001	575	elegans	0.0574515
III	6110001	704	elegans	0.056726
III	6120001	1174	elegans	0.0560005
III	6130001	788	elegans	0.055275
III	6140001	125	elegans	0.0545495
III	6150001	2478	elegans	0.053824
III	6160001	777	elegans	0.0530986
III	6170001	386	elegans	0.0523731
III	6180001	1494	elegans	0.0516476
III	6190001	521	elegans	0.0509221
III	6200001	72	elegans	0.0501966
III	6210001	698	elegans	0.0494711
III	6220001	76	elegans	0.0487456
III	6230001	144	elegans	0.0480201
III	6240001	220	elegans	0.0472946
III	6250001	108	elegans	0.0465692
III	6260001	31	elegans	0.0458437
III	6270001	233	elegans	0.0451182
III	6280001	810	elegans	0.0443927
III	6290001	325	elegans	0.0436672
III	6300001	1130	elegans	0.0429417
III	6310001	164	elegans	0.0422162
III	6320001	47	elegans	0.0414907
III	6330001	2399	elegans	0.0407652
III	6340001	139	elegans	0.0400398
III	6350001	357	elegans	0.0393143
III	6360001	115	elegans	0.0385888
III	6370001	126	elegans	0.0378633
III	6380001	526	elegans	0.0371378
III	6390001	143	elegans	0.0364123
III	6400001	873	elegans	0.0356868
III	6410001	324	elegans	0.0349613
III	6420001	171	elegans	0.0342358
III	6430001	157	elegans	0.0335103
III	6440001	813	elegans	0.0327849
III	6450001	208	elegans	0.0320594
III	6460001	594	elegans	0.0313339
III	6470001	654	elegans	0.0306084
III	6480001	42	elegans	0.0298829
III	6490001	150	elegans	0.0291574
III	6500001	1881	elegans	0.0284319
III	6510001	1544	elegans	0.0277064
III	6520001	769	elegans	0.0269809
III	6530001	240	elegans	0.0262555
III	6540001	975	elegans	0.02553
III	6550001	431	elegans	0.0248045
III	6560001	4255	elegans	0.024079
III	6570001	4618	elegans	0.0233535
III	6580001	490	elegans	0.022628
III	6590001	741	elegans	0.0219025
III	6600001	291	elegans	0.021177
III	6610001	1720	elegans	0.0204515
III	6620001	4719	elegans	0.0197261
III	6630001	2264	elegans	0.0190006
III	6640001	235	elegans	0.0182751
III	6650001	515	elegans	0.0175496
III	6660001	4670	elegans	0.0168241
III	6670001	427	elegans	0.0160986
III	6680001	218	elegans	0.0153731
III	6690001	113	elegans	0.0146476
III	6700001	334	elegans	0.0139221
III	6710001	624	elegans	0.0131966
III	6720001	91	elegans	0.0124712
III	6730001	144	elegans	0.0117457
III	6740001	134	elegans	0.0110202
III	6750001	482	elegans	0.0102947
III	6760001	350	elegans	0.0095692
III	6770001	413	elegans	0.00884371
III	6780001	0	elegans	0.00811822
III	6790001	35	elegans	0.00739274
III	6800001	383	elegans	0.00666725
III	6810001	21	elegans	0.00594176
III	6820001	28	elegans	0.00521627
III	6830001	144	elegans	0.00449078
III	6840001	36	elegans	0.00376529
III	6850001	391	elegans	0.0030398
III	6860001	648	elegans	0.00231431
III	6870001	447	elegans	0.00158882
III	6880001	966	elegans	0.000863332
III	6890001	577	elegans	0.000137843
III	6900001	861	elegans	0.000587646
III	6910001	3053	elegans	0.00131314
III	6920001	1226	elegans	0.00203862
III	6930001	1094	elegans	0.00276411
III	6940001	620	elegans	0.0034896
III	6950001	0	elegans	0.00421509
III	6960001	316	elegans	0.00494058
III	6970001	666	elegans	0.00566607
III	6980001	1524	elegans	0.00639156
III	6990001	409	elegans	0.00711705
III	7000001	74	elegans	0.00784254
III	7010001	321	elegans	0.00856803
III	7020001	346	elegans	0.00929352
III	7030001	172	elegans	0.010019
III	7040001	79	elegans	0.0107445
III	7050001	347	elegans	0.01147
III	7060001	1678	elegans	0.0121955
III	7070001	268	elegans	0.012921
III	7080001	326	elegans	0.0136465
III	7090001	56	elegans	0.0143719
III	7100001	533	elegans	0.0150974
III	7110001	445	elegans	0.0158229
III	7120001	397	elegans	0.0165484
III	7130001	350	elegans	0.0172739
III	7140001	539	elegans	0.0179994
III	7150001	2283	elegans	0.0187249
III	7160001	107	elegans	0.0194504
III	7170001	282	elegans	0.0201759
III	7180001	780	elegans	0.0209013
III	7190001	594	elegans	0.0216268
III	7200001	840	elegans	0.0223523
III	7210001	768	elegans	0.0230778
III	7220001	764	elegans	0.0238033
III	7230001	1038	elegans	0.0245288
III	7240001	568	elegans	0.0252543
III	7250001	103	elegans	0.0259798
III	7260001	565	elegans	0.0267053
III	7270001	481	elegans	0.0274307
III	7280001	241	elegans	0.0281562
III	7290001	148	elegans	0.0288817
III	7300001	250	elegans	0.0296072
III	7310001	409	elegans	0.0303327
III	7320001	474	elegans	0.0310582
III	7330001	579	elegans	0.0317837
III	7340001	1014	elegans	0.0325092
III	7350001	734	elegans	0.0332347
III	7360001	328	elegans	0.0339602
III	7370001	506	elegans	0.0346856
III	7380001	687	elegans	0.0354111
III	7390001	501	elegans	0.0361366
III	7400001	4847	elegans	0.0368621
III	7410001	10000	elegans	0.0375876
III	7420001	10000	elegans	0.0383131
III	7430001	10000	elegans	0.0390386
III	7440001	8905	elegans	0.0397641
III	7450001	2966	elegans	0.0404896
III	7460001	1683	elegans	0.041215
III	7470001	3038	elegans	0.0419405
III	7480001	62	elegans	0.042666
III	7490001	638	elegans	0.0433915
III	7500001	1099	elegans	0.044117
III	7510001	70	elegans	0.0448425
III	7520001	635	elegans	0.045568
III	7530001	365	elegans	0.0462935
III	7540001	432	elegans	0.047019
III	7550001	1381	elegans	0.0477444
III	7560001	82	elegans	0.0484699
III	7570001	1056	elegans	0.0491954
III	7580001	380	elegans	0.0499209
III	7590001	1012	elegans	0.0506464
III	7600001	2366	elegans	0.0513719
III	7610001	898	elegans	0.0520974
