Chr	BP	element_length	species
I	1610001	264.4347826	elegans
I	1620001	165.173913	elegans
I	1630001	199.8709677	elegans
I	1640001	168.7391304	elegans
I	1650001	216.5862069	elegans
I	1660001	340.0740741	elegans
I	1670001	174.625	elegans
I	1680001	166.1515152	elegans
I	1690001	245.4827586	elegans
I	1700001	177.1666667	elegans
I	1710001	215.56	elegans
I	1720001	164.2666667	elegans
I	1730001	117.6428571	elegans
I	1740001	294.3684211	elegans
I	1750001	327.6153846	elegans
I	1760001	187.8333333	elegans
I	1770001	197.8181818	elegans
I	1780001	193.4074074	elegans
I	1790001	189.5416667	elegans
I	1800001	211.1052632	elegans
I	1810001	141.5333333	elegans
I	1820001	208.8181818	elegans
I	1830001	142.2352941	elegans
I	1840001	119.0967742	elegans
I	1850001	183.5	elegans
I	1860001	228.6666667	elegans
I	1870001	124.03125	elegans
I	1880001	316.46875	elegans
I	1890001	319.85	elegans
I	1900001	197.4615385	elegans
I	1910001	253.1785714	elegans
I	1920001	283.8181818	elegans
I	1930001	248.8837209	elegans
I	1940001	145.4285714	elegans
I	1950001	185	elegans
I	1960001	228.0909091	elegans
I	1970001	218.2222222	elegans
I	1980001	159.7647059	elegans
I	1990001	190.9285714	elegans
I	2000001	160.6666667	elegans
I	2010001	132.7333333	elegans
I	2020001	121.1142857	elegans
I	2030001	357.5	elegans
I	2040001	183.1818182	elegans
I	2050001	2434.75	elegans
I	2060001	165.1666667	elegans
I	2070001	240.8888889	elegans
I	2080001	192.5714286	elegans
I	2090001	186.2903226	elegans
I	2100001	189.9722222	elegans
I	2110001	181.8611111	elegans
I	2120001	164.225	elegans
I	2130001	265.68	elegans
I	2140001	165.53125	elegans
I	2150001	104.2272727	elegans
I	2160001	224.1578947	elegans
I	2170001	167.1935484	elegans
I	2180001	92.5	elegans
I	2190001	183.047619	elegans
I	2200001	223.9090909	elegans
I	2210001	233.4782609	elegans
I	2220001	199.4545455	elegans
I	2230001	195.4	elegans
I	2240001	201.05	elegans
I	2250001	178.125	elegans
I	2260001	178.2777778	elegans
I	2270001	118.2380952	elegans
I	2280001	215.1333333	elegans
I	2290001	201.9130435	elegans
I	2300001	79.2	elegans
I	2310001	142.8333333	elegans
I	2320001	124.5238095	elegans
I	2330001	142.8	elegans
I	2340001	230.6111111	elegans
I	2350001	196.3529412	elegans
I	2360001	269.5294118	elegans
I	2370001	118.65	elegans
I	2380001	248.1666667	elegans
I	2390001	139.2647059	elegans
I	2400001	222.8636364	elegans
I	2410001	154.8787879	elegans
I	2420001	141.2	elegans
I	2430001	99.08571429	elegans
I	2440001	129.6774194	elegans
I	2450001	167.1333333	elegans
I	2460001	237.8636364	elegans
I	2470001	116.2631579	elegans
I	2480001	213.05	elegans
I	2490001	139.9583333	elegans
I	2500001	288.9	elegans
I	2510001	146	elegans
I	2520001	325.1428571	elegans
I	2530001	211.25	elegans
I	2540001	134.7142857	elegans
I	2550001	225.35	elegans
I	2560001	196.9333333	elegans
I	2570001	172.6	elegans
I	2580001	180.2666667	elegans
I	2590001	278	elegans
I	2600001	145.7826087	elegans
I	2610001	154.6923077	elegans
I	2620001	142	elegans
I	2630001	330.1176471	elegans
I	2640001	245.9	elegans
I	2650001	149.8235294	elegans
I	2660001	136.45	elegans
I	2670001	124.3076923	elegans
I	2680001	101.3461538	elegans
I	2690001	190.2727273	elegans
I	2700001	132	elegans
I	2710001	158.8636364	elegans
I	2720001	146.8	elegans
I	2730001	132.75	elegans
I	2740001	109.6111111	elegans
I	2750001	76.32	elegans
I	2760001	137.5	elegans
I	2770001	158.1034483	elegans
I	2780001	91.44444444	elegans
I	2790001	113.125	elegans
I	2800001	185.3636364	elegans
I	2810001	114.05	elegans
I	2820001	104.0882353	elegans
I	2830001	132	elegans
I	2840001	166.7727273	elegans
I	2850001	144.85	elegans
I	2860001	117.6904762	elegans
I	2870001	148.75	elegans
I	2880001	138.037037	elegans
I	2890001	161.7	elegans
I	2900001	225.0434783	elegans
I	2910001	234.8	elegans
I	2920001	229.2777778	elegans
I	2930001	230.6	elegans
I	2940001	180.3870968	elegans
I	2950001	151.4210526	elegans
I	2960001	132.6086957	elegans
I	2970001	159.2058824	elegans
I	2980001	178.9230769	elegans
I	2990001	222.6315789	elegans
I	3000001	161.0952381	elegans
I	3010001	211.7647059	elegans
I	3020001	161.3793103	elegans
I	3030001	173.7826087	elegans
I	3040001	116.9166667	elegans
I	3050001	165.5714286	elegans
I	3060001	139.7142857	elegans
I	3070001	167.7826087	elegans
I	3080001	152.4411765	elegans
I	3090001	136.45	elegans
I	3100001	147.0833333	elegans
I	3110001	169.7	elegans
I	3120001	158.25	elegans
I	3130001	191.9375	elegans
I	3140001	156.4090909	elegans
I	3150001	119.92	elegans
I	3160001	152.3888889	elegans
I	3170001	172.1212121	elegans
I	3180001	190	elegans
I	3190001	116.8571429	elegans
I	3200001	193.2258065	elegans
I	3210001	130.8484848	elegans
I	3220001	144.7272727	elegans
I	3230001	149.8064516	elegans
I	3240001	137.5217391	elegans
I	3250001	144.030303	elegans
I	3260001	120.25	elegans
I	3270001	187.0833333	elegans
I	3280001	184.5384615	elegans
I	3290001	118.8695652	elegans
I	3300001	191.5625	elegans
I	3310001	125.3225806	elegans
I	3320001	139.6521739	elegans
I	3330001	140.6071429	elegans
I	3340001	150.3103448	elegans
I	3350001	135.3157895	elegans
I	3360001	108.0344828	elegans
I	3370001	129.1363636	elegans
I	3380001	294.5555556	elegans
I	3390001	364.7692308	elegans
I	3400001	140.4583333	elegans
I	3410001	162.6756757	elegans
I	3420001	157.1538462	elegans
I	3430001	153.5	elegans
I	3440001	192.137931	elegans
I	3450001	154.5777778	elegans
I	3460001	156.16	elegans
I	3470001	172.6470588	elegans
I	3480001	110.9	elegans
I	3490001	243.125	elegans
I	3500001	129.9166667	elegans
I	3510001	169.76	elegans
I	3520001	108.3571429	elegans
I	3530001	105.5909091	elegans
I	3540001	224.9565217	elegans
I	3550001	152.0416667	elegans
I	3560001	147.4193548	elegans
I	3570001	162.5454545	elegans
I	3580001	174.72	elegans
I	3590001	165.16	elegans
I	3600001	138.55	elegans
I	3610001	196.72	elegans
I	3620001	114.3636364	elegans
I	3630001	89.1	elegans
I	3640001	110.5	elegans
I	3650001	123.3	elegans
I	3660001	96.6	elegans
I	3670001	131.5	elegans
I	3680001	155.1176471	elegans
I	3690001	120.1666667	elegans
I	3700001	251.3333333	elegans
I	3710001	55	elegans
I	3720001	146.3571429	elegans
I	3730001	110.0833333	elegans
I	3740001	242.6666667	elegans
I	3750001	84.33333333	elegans
I	3760001	415.6153846	elegans
I	3770001	62.9	elegans
I	3780001	184.25	elegans
I	3790001	108.7	elegans
I	3800001	103.3571429	elegans
I	3810001	98.66666667	elegans
I	3820001	83.35294118	elegans
I	3830001	191.5882353	elegans
I	3840001	994.5	elegans
I	3850001	389.6470588	elegans
I	3860001	119.4285714	elegans
I	3870001	128.2222222	elegans
I	3880001	110.2380952	elegans
I	3890001	122.8	elegans
I	3900001	110	elegans
I	3910001	85.35714286	elegans
I	3920001	118.1724138	elegans
I	3930001	86.625	elegans
I	3940001	97	elegans
I	3950001	113	elegans
I	3960001	181.8888889	elegans
I	3970001	126	elegans
I	3980001	291.7142857	elegans
I	3990001	132.95	elegans
I	4000001	79.92307692	elegans
I	4010001	61	elegans
I	4020001	114.1111111	elegans
I	4030001	99.53333333	elegans
I	4040001	122.5	elegans
I	4050001	64.25	elegans
I	4060001	49.5	elegans
I	4070001	66.75	elegans
I	4080001	38	elegans
I	4090001	197.2857143	elegans
I	4100001	84	elegans
I	4110001	292.5384615	elegans
I	4120001	327.625	elegans
I	4130001	146.875	elegans
I	4140001	87.66666667	elegans
I	4150001	101.875	elegans
I	4160001	177.9230769	elegans
I	4170001	56.75	elegans
I	4180001	99.22222222	elegans
I	4190001	100	elegans
I	4200001	148.4	elegans
I	4210001	95.33333333	elegans
I	4220001	90.69230769	elegans
I	4230001	247.7	elegans
I	4240001	209.5555556	elegans
I	4250001	112.875	elegans
I	4260001	108.2105263	elegans
I	4270001	81.42857143	elegans
I	4280001	4855.666667	elegans
I	4290001	799.3333333	elegans
I	4300001	137.4210526	elegans
I	4310001	102.0526316	elegans
I	4320001	143.2222222	elegans
I	4330001	147.75	elegans
I	4340001	26	elegans
I	4350001	29.33333333	elegans
I	4360001	142.8	elegans
I	4370001	126.5294118	elegans
I	4380001	127.3333333	elegans
I	4390001	42.66666667	elegans
I	4400001	139.0833333	elegans
I	4410001	161.1428571	elegans
I	4420001	101.9411765	elegans
I	4430001	142.5294118	elegans
I	4440001	165.6666667	elegans
I	4450001	111	elegans
I	4460001	74.375	elegans
I	4470001	72	elegans
I	4480001	106.3333333	elegans
I	4490001	79.61111111	elegans
I	4500001	115.9473684	elegans
I	4510001	155.1	elegans
I	4520001	102.5882353	elegans
I	4530001	114.7	elegans
I	4540001	1037.875	elegans
I	4550001	117.5	elegans
I	4560001	81.75	elegans
I	4570001	215.6923077	elegans
I	4580001	164.0769231	elegans
I	4590001	115.5714286	elegans
I	4600001	111.3	elegans
I	4610001	79.57142857	elegans
I	4620001	128.8888889	elegans
I	4630001	105.92	elegans
I	4640001	144.7	elegans
I	4650001	95.28571429	elegans
I	4660001	60.65	elegans
I	4670001	113.2666667	elegans
I	4680001	129.5294118	elegans
I	4690001	126.3125	elegans
I	4700001	114.8421053	elegans
I	4710001	139.4	elegans
I	4720001	115.875	elegans
I	4730001	93.9	elegans
I	4740001	121.2	elegans
I	4750001	408.8	elegans
I	4760001	170.5833333	elegans
I	4770001	135.7333333	elegans
I	4780001	150.2857143	elegans
I	4790001	124.8	elegans
I	4800001	154.4285714	elegans
I	4810001	449.3333333	elegans
I	4820001	98.41666667	elegans
I	4830001	109.4347826	elegans
I	4840001	107.4210526	elegans
I	4850001	86.27272727	elegans
I	4860001	112	elegans
I	4870001	56.07692308	elegans
I	4880001	137.5	elegans
I	4890001	171.25	elegans
I	4900001	45	elegans
I	4910001	110.3125	elegans
I	4920001	100.4210526	elegans
I	4930001	88.5625	elegans
I	4940001	79.28571429	elegans
I	4950001	103.3846154	elegans
I	4960001	85.11111111	elegans
I	4970001	139.1875	elegans
I	4980001	79.16666667	elegans
I	4990001	109.7272727	elegans
I	5000001	110.5	elegans
I	5010001	110.4	elegans
I	5020001	101.75	elegans
I	5030001	127.8461538	elegans
I	5040001	122	elegans
I	5050001	99.28571429	elegans
I	5060001	100.7	elegans
I	5070001	100.1818182	elegans
I	5080001	132.4615385	elegans
I	5090001	341.0909091	elegans
I	5100001	102	elegans
I	5110001	103.125	elegans
I	5120001	70	elegans
I	5130001	111.2142857	elegans
I	5140001	181.8	elegans
I	5150001	140.8666667	elegans
I	5160001	50	elegans
I	5170001	153.4	elegans
I	5180001	108.4666667	elegans
I	5190001	74.33333333	elegans
I	5200001	57.125	elegans
I	5210001	46.5	elegans
I	5220001	84.3	elegans
I	5230001	89.83333333	elegans
I	5240001	160.7692308	elegans
I	5250001	82.66666667	elegans
I	5260001	88.05555556	elegans
I	5270001	131.9411765	elegans
I	5280001	113.1538462	elegans
I	5290001	263.4545455	elegans
I	5300001	45.58333333	elegans
I	5310001	62	elegans
I	5320001	86.42857143	elegans
I	5330001	277.75	elegans
I	5340001	61.66666667	elegans
I	5350001	135.1111111	elegans
I	5360001	141.8461538	elegans
I	5370001	134.7777778	elegans
I	5380001	122.3636364	elegans
I	5390001	147.75	elegans
I	5400001	108.0833333	elegans
I	5410001	117.3333333	elegans
I	5420001	199.6666667	elegans
I	5430001	63.5	elegans
I	5440001	61.44444444	elegans
I	5450001	210.5833333	elegans
I	5460001	169.25	elegans
I	5470001	111.3636364	elegans
I	5480001	106.7777778	elegans
I	5490001	83.42857143	elegans
I	5500001	73.8	elegans
I	5510001	61.6	elegans
I	5520001	161	elegans
I	5530001	158.6363636	elegans
I	5540001	89.64285714	elegans
I	5550001	505.8	elegans
I	5560001	118.4285714	elegans
I	5570001	71.8	elegans
I	5580001	88.72727273	elegans
I	5590001	229.8888889	elegans
I	5600001	99.90909091	elegans
I	5610001	165	elegans
I	5620001	148.1428571	elegans
I	5630001	232.7692308	elegans
I	5640001	267.2727273	elegans
I	5650001	66.33333333	elegans
I	5660001	128.3333333	elegans
I	5670001	98	elegans
I	5680001	150	elegans
I	5690001	106.7142857	elegans
I	5700001	327.2857143	elegans
I	5710001	88	elegans
I	5720001	95	elegans
I	5730001	93.85714286	elegans
I	5740001	136.5454545	elegans
I	5750001	100.0588235	elegans
I	5760001	75.90909091	elegans
I	5770001	217.4	elegans
I	5780001	205	elegans
I	5790001	149.5	elegans
I	5800001	75.5	elegans
I	5810001	69	elegans
I	5820001	32.66666667	elegans
I	5830001	162.75	elegans
I	5840001	112.2142857	elegans
I	5850001	230.2857143	elegans
I	5860001	119.2	elegans
I	5870001	44.5	elegans
I	5880001	122	elegans
I	5890001	101	elegans
I	5900001	148.3	elegans
I	5910001	289.9	elegans
I	5920001	102.3333333	elegans
I	5930001	119.75	elegans
I	5940001	83.42857143	elegans
I	5950001	112	elegans
I	5960001	233.8	elegans
I	5970001	240.2777778	elegans
I	5980001	424.7	elegans
I	5990001	104.375	elegans
I	6000001	111.5833333	elegans
I	6010001	87.75	elegans
I	6020001	39.33333333	elegans
I	6030001	61.75	elegans
I	6040001	66.3	elegans
I	6050001	582	elegans
I	6060001	110.4	elegans
I	6070001	76	elegans
I	6080001	292.1111111	elegans
I	6090001	90.22222222	elegans
I	6100001	116.5	elegans
I	6110001	198.2	elegans
I	6120001	88.33333333	elegans
I	6130001	105.2	elegans
I	6140001	75	elegans
I	6150001	42.2	elegans
I	6160001	72.83333333	elegans
I	6170001	92.91666667	elegans
I	6180001	306	elegans
I	6190001	185.6666667	elegans
I	6200001	344	elegans
I	6210001	123	elegans
I	6220001	291.7333333	elegans
I	6230001	84.28571429	elegans
I	6240001	120	elegans
I	6250001	116	elegans
I	6260001	77.57142857	elegans
I	6270001	59.8	elegans
I	6280001	74.83333333	elegans
I	6290001	168.6666667	elegans
I	6300001	95.33333333	elegans
I	6310001	57.5	elegans
I	6320001	99.52941176	elegans
I	6330001	73.83333333	elegans
I	6340001	113.4	elegans
I	6350001	323.5	elegans
I	6360001	72.5	elegans
I	6370001	212.75	elegans
I	6380001	174.25	elegans
I	6390001	176.4285714	elegans
I	6400001	55.25	elegans
I	6410001	104.9090909	elegans
I	6420001	100.25	elegans
I	6430001	141.5	elegans
I	6440001	172.6666667	elegans
I	6450001	70.4	elegans
I	6460001	97.71428571	elegans
I	6470001	183.5	elegans
I	6480001	186.6	elegans
I	6490001	160.5	elegans
I	6500001	69.2	elegans
I	6510001	142.1666667	elegans
I	6520001	110.7777778	elegans
I	6530001	118.5714286	elegans
I	6540001	82.85714286	elegans
I	6550001	82.83333333	elegans
I	6560001	46	elegans
I	6570001	84.5	elegans
I	6580001	87.5	elegans
I	6590001	128	elegans
I	6600001	261.1666667	elegans
I	6610001	134.5	elegans
I	6620001	77.11111111	elegans
I	6630001	115.25	elegans
I	6640001	263	elegans
I	6650001	99.36363636	elegans
I	6660001	101.25	elegans
I	6670001	108.5	elegans
I	6680001	44.66666667	elegans
I	6690001	95	elegans
I	6700001	210.25	elegans
I	6710001	104.25	elegans
I	6720001	400	elegans
I	6730001	420.3333333	elegans
I	6740001	252	elegans
I	6750001	52	elegans
I	6760001	226.4	elegans
I	6770001	297.6666667	elegans
I	6780001	129.3333333	elegans
I	6790001	85.625	elegans
I	6800001	44.8	elegans
I	6810001	80.88888889	elegans
I	6820001	37.25	elegans
I	6830001	50.33333333	elegans
I	6840001	127.5	elegans
I	6850001	123.2	elegans
I	6860001	108.5454545	elegans
I	6870001	71.92307692	elegans
I	6880001	84.375	elegans
I	6890001	210.2857143	elegans
I	6900001	126.1666667	elegans
I	6910001	112.75	elegans
I	6920001	142	elegans
I	6930001	131.6	elegans
I	6940001	166.75	elegans
I	6950001	72.66666667	elegans
I	6960001	71.18181818	elegans
I	6970001	165	elegans
I	6980001	44	elegans
I	6990001	66.4	elegans
I	7000001	190.7368421	elegans
I	7010001	114.875	elegans
I	7020001	124.7142857	elegans
I	7030001	54.92857143	elegans
I	7040001	83.14285714	elegans
I	7050001	169	elegans
I	7060001	100.1818182	elegans
I	7070001	94.77777778	elegans
I	7080001	111	elegans
I	7090001	70.4	elegans
I	7100001	96.25	elegans
I	7110001	100	elegans
I	7120001	117.8571429	elegans
I	7130001	130.4285714	elegans
I	7140001	115.5	elegans
I	7150001	94	elegans
I	7160001	89.66666667	elegans
I	7170001	86.09090909	elegans
I	7180001	124.6	elegans
I	7190001	91.5	elegans
I	7200001	83.8	elegans
I	7210001	98.83333333	elegans
I	7220001	86	elegans
I	7230001	137.75	elegans
I	7240001	161.125	elegans
I	7250001	45.66666667	elegans
I	7260001	92.33333333	elegans
I	7270001	67.66666667	elegans
I	7280001	82.875	elegans
I	7290001	91	elegans
I	7300001	56.2	elegans
I	7310001	96.85714286	elegans
I	7320001	150.8	elegans
I	7330001	177.125	elegans
I	7340001	73.625	elegans
I	7350001	45.5	elegans
I	7360001	131.6666667	elegans
I	7370001	76.66666667	elegans
I	7380001	48.57142857	elegans
I	7390001	103.1818182	elegans
I	7400001	125.5714286	elegans
I	7410001	94.3	elegans
I	7420001	92.75	elegans
I	7430001	208.2	elegans
I	7440001	48.42857143	elegans
I	7450001	97	elegans
I	7460001	99.3	elegans
I	7470001	66.9	elegans
I	7480001	116.3333333	elegans
I	7490001	113.6	elegans
I	7500001	82.07142857	elegans
I	7510001	30.25	elegans
I	7520001	81.875	elegans
I	7530001	74.9	elegans
I	7540001	74.53333333	elegans
I	7550001	104.625	elegans
I	7560001	130.6666667	elegans
I	7570001	131	elegans
I	7580001	284	elegans
I	7590001	135.2222222	elegans
I	7600001	114.4	elegans
I	7610001	78.33333333	elegans
I	7620001	125	elegans
I	7630001	76.5	elegans
I	7640001	117.5	elegans
I	7650001	35	elegans
I	7660001	106.0909091	elegans
I	7670001	95.75	elegans
I	7680001	134	elegans
I	7690001	144.3333333	elegans
I	7700001	176.2	elegans
I	7710001	189.7	elegans
I	7720001	247.1428571	elegans
I	7730001	79.125	elegans
I	7740001	651.75	elegans
I	7750001	73.77777778	elegans
I	7760001	98.625	elegans
I	7770001	40.75	elegans
I	7780001	181.4615385	elegans
I	7790001	77.66666667	elegans
I	7800001	91.85714286	elegans
I	7810001	115.75	elegans
I	7820001	133.2	elegans
I	7830001	88.66666667	elegans
I	7840001	389	elegans
I	7850001	146	elegans
I	7860001	210.7857143	elegans
I	7870001	96.625	elegans
I	7880001	98.9	elegans
I	7890001	63.83333333	elegans
I	7900001	86.27777778	elegans
I	7910001	106.4736842	elegans
I	7920001	103.8	elegans
I	7930001	167	elegans
I	7940001	162.9	elegans
I	7950001	96.86666667	elegans
I	7960001	130.7	elegans
I	7970001	110.2857143	elegans
I	7980001	208.8	elegans
I	7990001	148	elegans
I	8000001	88.9375	elegans
I	8010001	68.63636364	elegans
I	8020001	48.66666667	elegans
I	8030001	88.6	elegans
I	8040001	59	elegans
I	8050001	124	elegans
I	8060001	131.8461538	elegans
I	8070001	122.2	elegans
I	8080001	168.125	elegans
I	8090001	111.8666667	elegans
I	8100001	115.5	elegans
I	8110001	145.4444444	elegans
I	8120001	126.7272727	elegans
I	8130001	234.3333333	elegans
I	8140001	123.8333333	elegans
I	8150001	151	elegans
I	8160001	115.6	elegans
I	8170001	80.85714286	elegans
I	8180001	82.14285714	elegans
I	8190001	99	elegans
I	8200001	77.8	elegans
I	8210001	168.6	elegans
I	8220001	146.8333333	elegans
I	8230001	88	elegans
I	8240001	88.75	elegans
I	8250001	212	elegans
I	8260001	96.66666667	elegans
I	8270001	189.7142857	elegans
I	8280001	225.5714286	elegans
I	8290001	90.11111111	elegans
I	8300001	103.5882353	elegans
I	8310001	129.2727273	elegans
I	8320001	165.25	elegans
I	8330001	102.1333333	elegans
I	8340001	77.8	elegans
I	8350001	91.57142857	elegans
I	8360001	121.0833333	elegans
I	8370001	216.4666667	elegans
I	8380001	64.22222222	elegans
I	8390001	107.5333333	elegans
I	8400001	98.66666667	elegans
I	8410001	91.8	elegans
I	8420001	90.8	elegans
I	8430001	173.1333333	elegans
I	8440001	79.5	elegans
I	8450001	120	elegans
I	8460001	213.1	elegans
I	8470001	91.8	elegans
I	8480001	173.7142857	elegans
I	8490001	180.5555556	elegans
I	8500001	84.09090909	elegans
I	8510001	67.14285714	elegans
I	8520001	80.5	elegans
I	8530001	87.8125	elegans
I	8540001	332.1666667	elegans
I	8550001	123.4117647	elegans
I	8560001	112.1333333	elegans
I	8570001	196.625	elegans
I	8580001	158.5	elegans
I	8590001	261.5	elegans
I	8600001	69.6	elegans
I	8610001	468.6363636	elegans
I	8620001	1478.666667	elegans
