Chr	BP	kimura_distance	species
IV	7240001	4.72	briggsae
IV	7250001	17.1215	briggsae
IV	7260001	17.99777778	briggsae
IV	7270001	12.27	briggsae
IV	7290001	13.175	briggsae
IV	7300001	17.30888889	briggsae
IV	7310001	18.91555556	briggsae
IV	7320001	21.69	briggsae
IV	7330001	22.15916667	briggsae
IV	7340001	13.154	briggsae
IV	7350001	23.7315	briggsae
IV	7360001	13.658	briggsae
IV	7370001	13.29857143	briggsae
IV	7380001	22.60787879	briggsae
IV	7390001	14.48904762	briggsae
IV	7400001	21.43307692	briggsae
IV	7410001	17.244	briggsae
IV	7420001	19.41625	briggsae
IV	7430001	11.565	briggsae
IV	7450001	19.117	briggsae
IV	7460001	16.90636364	briggsae
IV	7470001	13.26052632	briggsae
IV	7480001	24.506	briggsae
IV	7490001	17.806	briggsae
IV	7510001	16.61230769	briggsae
IV	7520001	23.68666667	briggsae
IV	7530001	19.069	briggsae
IV	7540001	17.74714286	briggsae
IV	7550001	18.11	briggsae
IV	7560001	17.50222222	briggsae
IV	7570001	19.72166667	briggsae
IV	7580001	30.76285714	briggsae
IV	7590001	29.388	briggsae
IV	7600001	10.366	briggsae
IV	7610001	16.64157895	briggsae
IV	7620001	20.80125	briggsae
IV	7640001	18.585	briggsae
IV	7650001	11.1915625	briggsae
IV	7660001	7.33	briggsae
IV	7670001	19.763	briggsae
IV	7680001	9.284	briggsae
IV	7690001	16.44392857	briggsae
IV	7700001	10.634	briggsae
IV	7710001	16.49	briggsae
IV	7720001	21.3825	briggsae
IV	7730001	22.8325	briggsae
IV	7740001	22.13952381	briggsae
IV	7750001	19.56	briggsae
IV	7760001	19.92333333	briggsae
IV	7770001	20.515	briggsae
IV	7780001	17.7525	briggsae
IV	7790001	17.17846154	briggsae
IV	7800001	19.89133333	briggsae
IV	7810001	21.654	briggsae
IV	7820001	18.99	briggsae
IV	7830001	21.57555556	briggsae
IV	7840001	17.805	briggsae
IV	7850001	8.625555556	briggsae
IV	7860001	20.47	briggsae
IV	7870001	15.4524	briggsae
IV	7880001	24.23285714	briggsae
IV	7890001	16.5415	briggsae
IV	7900001	17.81692308	briggsae
IV	7910001	8.981851852	briggsae
IV	7920001	12.12571429	briggsae
IV	7930001	26.2147619	briggsae
IV	7940001	27.59	briggsae
IV	7950001	10.63090909	briggsae
IV	7960001	20.40133333	briggsae
IV	7970001	15.21153846	briggsae
IV	7980001	20.65285714	briggsae
IV	7990001	11.98222222	briggsae
IV	8000001	26.64666667	briggsae
IV	8010001	19.448	briggsae
IV	8020001	25.734	briggsae
IV	8030001	1.805	briggsae
IV	8040001	9.948461538	briggsae
IV	8050001	17.3537037	briggsae
IV	8060001	16.728	briggsae
IV	8070001	19.80833333	briggsae
IV	8080001	15.36428571	briggsae
IV	8090001	19.33777778	briggsae
IV	8100001	7.268	briggsae
IV	8110001	20.55526316	briggsae
IV	8120001	9.724	briggsae
IV	8130001	14.21571429	briggsae
IV	8140001	3.795	briggsae
IV	8150001	21.92210526	briggsae
IV	8160001	22.49666667	briggsae
IV	8170001	15.385	briggsae
IV	8180001	25.77333333	briggsae
IV	8190001	19.76375	briggsae
IV	8200001	21.07952381	briggsae
IV	8210001	19.33333333	briggsae
IV	8220001	14.067	briggsae
IV	8230001	22.2025	briggsae
IV	8240001	26.87714286	briggsae
IV	8250001	14.798	briggsae
IV	8260001	18.565	briggsae
IV	8270001	17.1472	briggsae
IV	8280001	14.48	briggsae
IV	8290001	23.25111111	briggsae
IV	8300001	20.99583333	briggsae
IV	8310001	16.90028571	briggsae
IV	8320001	15.33166667	briggsae
IV	8330001	29.848	briggsae
IV	8340001	23.38210526	briggsae
IV	8350001	9.653333333	briggsae
IV	8360001	18.036	briggsae
IV	8370001	13.38111111	briggsae
IV	8380001	18.00583333	briggsae
IV	8390001	17.19478261	briggsae
IV	8400001	16.80769231	briggsae
IV	8410001	16.88181818	briggsae
IV	8420001	22.76833333	briggsae
IV	8430001	14.02714286	briggsae
IV	8440001	13.26857143	briggsae
IV	8450001	22.11933333	briggsae
IV	8460001	11.44083333	briggsae
IV	8470001	21.38388889	briggsae
IV	8480001	17.6175	briggsae
IV	8490001	9.466	briggsae
IV	8500001	12.67333333	briggsae
IV	8510001	13.505	briggsae
IV	8520001	14.56619048	briggsae
IV	8530001	16.73363636	briggsae
IV	8540001	13.94590909	briggsae
IV	8550001	20.13307692	briggsae
IV	8560001	24.41	briggsae
IV	8570001	23.94807692	briggsae
IV	8580001	8.063333333	briggsae
IV	8590001	12.68904762	briggsae
IV	8600001	22.29	briggsae
IV	8610001	13.7	briggsae
IV	8620001	17.641	briggsae
IV	8630001	13.69	briggsae
IV	8640001	12.21571429	briggsae
IV	8650001	6.8	briggsae
IV	8660001	8.42	briggsae
IV	8670001	19.01333333	briggsae
IV	8680001	14.28428571	briggsae
IV	8690001	17.105	briggsae
IV	8700001	17.68571429	briggsae
IV	8710001	10.54	briggsae
IV	8720001	20.67153846	briggsae
IV	8730001	17.79428571	briggsae
IV	8740001	18.00666667	briggsae
IV	8750001	22.92428571	briggsae
IV	8760001	8.995555556	briggsae
IV	8770001	12.92	briggsae
IV	8780001	19.1052381	briggsae
IV	8790001	17.17666667	briggsae
IV	8800001	16.76923077	briggsae
IV	8810001	26.40421053	briggsae
IV	8820001	17.504	briggsae
IV	8830001	13.68190476	briggsae
IV	8840001	17.27842105	briggsae
IV	8850001	21.162	briggsae
IV	8860001	21.10428571	briggsae
IV	8870001	20.03666667	briggsae
IV	8880001	15.93888889	briggsae
IV	8890001	18.45833333	briggsae
IV	8900001	13.55923077	briggsae
IV	8910001	20.62941176	briggsae
IV	8920001	16.105	briggsae
IV	8930001	22.62444444	briggsae
IV	8940001	16.76681818	briggsae
IV	8950001	20.40166667	briggsae
IV	8960001	18.82857143	briggsae
IV	8970001	18.89142857	briggsae
IV	8980001	10.77777778	briggsae
IV	8990001	21.24636364	briggsae
IV	9020001	22.76448276	briggsae
IV	9030001	19.79222222	briggsae
IV	9040001	18.42307692	briggsae
IV	9050001	12.825	briggsae
IV	9060001	22.86	briggsae
IV	9070001	20.26923077	briggsae
IV	9080001	14.52217391	briggsae
IV	9090001	10.525	briggsae
IV	9100001	16.91	briggsae
IV	9120001	14.16238095	briggsae
IV	9130001	14.90833333	briggsae
IV	9140001	14.86	briggsae
IV	9150001	10.67	briggsae
IV	9160001	8.392857143	briggsae
IV	9170001	19.733	briggsae
IV	9180001	16.03142857	briggsae
IV	9190001	17.158	briggsae
IV	9200001	7.117	briggsae
IV	9210001	11.932	briggsae
IV	9220001	19.75923077	briggsae
IV	9230001	17.07666667	briggsae
IV	9240001	24.245	briggsae
IV	9270001	13.71173913	briggsae
IV	9280001	17.19142857	briggsae
IV	9290001	18.274	briggsae
IV	9300001	15.16	briggsae
IV	9310001	16.89391304	briggsae
IV	9330001	12.96666667	briggsae
IV	9340001	18.24117647	briggsae
IV	9350001	13.19842105	briggsae
IV	9360001	14.61555556	briggsae
IV	9370001	9.69	briggsae
IV	9380001	13.949	briggsae
IV	9390001	16.5321875	briggsae
IV	9400001	21.77277778	briggsae
IV	9410001	3.2	briggsae
IV	9420001	13.92142857	briggsae
IV	9430001	14.08333333	briggsae
IV	9440001	14.64764706	briggsae
IV	9450001	17.075	briggsae
IV	9460001	20.45	briggsae
IV	9470001	18.84375	briggsae
IV	9480001	13.98833333	briggsae
IV	9490001	20.268	briggsae
IV	9510001	23.20466667	briggsae
IV	9520001	22.252	briggsae
IV	9530001	20.63285714	briggsae
IV	9540001	14.84	briggsae
IV	9550001	12.87857143	briggsae
IV	9560001	14.77857143	briggsae
IV	9570001	19.50846154	briggsae
IV	9580001	15.91545455	briggsae
IV	9590001	16.75529412	briggsae
IV	9600001	17.5675	briggsae
IV	9610001	12.57545455	briggsae
IV	9620001	14.126	briggsae
IV	9630001	18.95142857	briggsae
IV	9640001	21.70615385	briggsae
IV	9650001	12.13428571	briggsae
IV	9660001	16.1956	briggsae
IV	9670001	14.222	briggsae
IV	9680001	16.113	briggsae
IV	9690001	25.09181818	briggsae
IV	9700001	19.80857143	briggsae
IV	9710001	29.45625	briggsae
IV	9720001	17.31857143	briggsae
IV	9730001	17.55571429	briggsae
IV	9740001	19.09333333	briggsae
IV	9750001	19.0275	briggsae
IV	9760001	19.09166667	briggsae
IV	9770001	12.83285714	briggsae
IV	9780001	17.73315789	briggsae
IV	9790001	15.1247619	briggsae
IV	9800001	19.898	briggsae
IV	9810001	19.395	briggsae
IV	9820001	19.825625	briggsae
IV	9830001	20.64125	briggsae
IV	9840001	21.7624	briggsae
IV	9850001	23.42809524	briggsae
IV	9860001	14.31888889	briggsae
IV	9870001	13.84166667	briggsae
IV	9880001	17.50619048	briggsae
IV	9890001	19.19956522	briggsae
IV	9900001	15.21291667	briggsae
IV	9910001	22.07125	briggsae
IV	9920001	22.46083333	briggsae
IV	9930001	18.789	briggsae
IV	9940001	21.74724138	briggsae
IV	9950001	9.74	briggsae
IV	9960001	17.92181818	briggsae
IV	9970001	19.46	briggsae
IV	9980001	25.54111111	briggsae
IV	9990001	17.50263158	briggsae
IV	10000001	18.63777778	briggsae
IV	10010001	18.89833333	briggsae
IV	10020001	14.04916667	briggsae
IV	10030001	19.23444444	briggsae
IV	10040001	16.47185185	briggsae
IV	10050001	12.64923077	briggsae
IV	10060001	17.032	briggsae
IV	10070001	17.72285714	briggsae
IV	10080001	16.74333333	briggsae
IV	10090001	19.105	briggsae
IV	10100001	13.67454545	briggsae
IV	10110001	0	briggsae
IV	10120001	17.28333333	briggsae
IV	10130001	14.81357143	briggsae
IV	10140001	19.55076923	briggsae
IV	10150001	10.7875	briggsae
IV	10160001	15.62375	briggsae
IV	10170001	10.9288	briggsae
IV	10180001	16.36285714	briggsae
IV	10190001	11.73	briggsae
IV	10200001	23.17565217	briggsae
IV	10210001	13.29125	briggsae
IV	10220001	18.73857143	briggsae
IV	10230001	14.5425	briggsae
IV	10250001	17.5926087	briggsae
IV	10260001	16.27	briggsae
IV	10270001	19.44388889	briggsae
IV	10280001	16.07933333	briggsae
IV	10290001	25.84347826	briggsae
IV	10300001	21.84705882	briggsae
IV	10310001	16.1815	briggsae
IV	10320001	22.1375	briggsae
IV	10330001	7.165384615	briggsae
IV	10340001	0.83	briggsae
IV	10350001	15.77857143	briggsae
IV	10360001	18.73685714	briggsae
IV	10370001	16.06944444	briggsae
IV	10380001	22.98238095	briggsae
IV	10390001	15.101	briggsae
IV	10400001	22.08	briggsae
IV	10410001	7.792666667	briggsae
IV	10420001	21.72875	briggsae
IV	10430001	20.69076923	briggsae
IV	10440001	11.83444444	briggsae
IV	10460001	19.81375	briggsae
IV	10470001	15.03583333	briggsae
IV	10480001	15.64875	briggsae
IV	10500001	15.07095238	briggsae
IV	10510001	21.666	briggsae
IV	10520001	18.83645161	briggsae
IV	10530001	23.06473684	briggsae
IV	10540001	11.16857143	briggsae
IV	10550001	14.72692308	briggsae
IV	10560001	18.94565217	briggsae
IV	10570001	22.14818182	briggsae
IV	10580001	21.3625	briggsae
IV	10590001	16.64521739	briggsae
IV	10600001	20.632	briggsae
IV	10610001	17.6625	briggsae
IV	10630001	21.33677419	briggsae
IV	10640001	21.05939394	briggsae
IV	10650001	21.84230769	briggsae
IV	10660001	25.223125	briggsae
IV	10670001	24.64090909	briggsae
IV	10680001	21.21647059	briggsae
IV	10690001	17.712	briggsae
IV	10700001	17.432	briggsae
IV	10710001	20.61076923	briggsae
IV	10720001	23.525	briggsae
IV	10730001	15.178125	briggsae
IV	10740001	18.01384615	briggsae
IV	10750001	22.29777778	briggsae
IV	10760001	20.63857143	briggsae
IV	10770001	21.667	briggsae
IV	10780001	17.98588235	briggsae
IV	10790001	25.93	briggsae
IV	10800001	20.14181818	briggsae
IV	10810001	20.78636364	briggsae
IV	10820001	23.2003125	briggsae
IV	10830001	27.118	briggsae
IV	10840001	16.11888889	briggsae
IV	10850001	14.99857143	briggsae
IV	10870001	9.527777778	briggsae
IV	10880001	6.417333333	briggsae
IV	10890001	12.77777778	briggsae
IV	10900001	16.408	briggsae
IV	10910001	23.84	briggsae
IV	10920001	21.14607143	briggsae
IV	10930001	12.18703704	briggsae
IV	10940001	20.76782609	briggsae
IV	10950001	12.296	briggsae
IV	10960001	15.28590909	briggsae
IV	10970001	15.76666667	briggsae
IV	10980001	19.12823529	briggsae
IV	10990001	23.30227273	briggsae
IV	11000001	17.13933333	briggsae
IV	11010001	9.63	briggsae
IV	11020001	17.27137931	briggsae
IV	11030001	18.71692308	briggsae
IV	11040001	15.54958333	briggsae
IV	11050001	21.88	briggsae
IV	11060001	17.01590909	briggsae
IV	11070001	25.077	briggsae
IV	11080001	20.64	briggsae
IV	11090001	20.81619048	briggsae
IV	11100001	22.114375	briggsae
IV	11110001	13.38	briggsae
IV	11120001	20.7735	briggsae
IV	11130001	14.81090909	briggsae
IV	11140001	20.00055556	briggsae
IV	11150001	16.24864865	briggsae
IV	11160001	19.07307692	briggsae
IV	11170001	14.753	briggsae
IV	11180001	23.385	briggsae
IV	11190001	25.78	briggsae
IV	11200001	20.895	briggsae
IV	11210001	9.18	briggsae
IV	11220001	15.083	briggsae
IV	11230001	16.42384615	briggsae
IV	11240001	22.42333333	briggsae
IV	11250001	14.082	briggsae
IV	11260001	19.41034483	briggsae
IV	11270001	18.96333333	briggsae
IV	11280001	16.5045	briggsae
IV	11290001	13.77222222	briggsae
IV	11300001	21.32	briggsae
IV	11310001	20.2025	briggsae
IV	11320001	19.70789474	briggsae
IV	11330001	17.9375	briggsae
IV	11340001	21.259	briggsae
IV	11350001	18.74666667	briggsae
IV	11360001	25.31736842	briggsae
IV	11370001	14.30666667	briggsae
IV	11380001	22.92892857	briggsae
IV	11390001	16.11617647	briggsae
IV	11400001	19.538	briggsae
IV	11410001	17.32	briggsae
IV	11420001	20.87724138	briggsae
IV	11430001	21.03913043	briggsae
IV	11440001	16.62742857	briggsae
IV	11450001	15.4675	briggsae
IV	11460001	10.426	briggsae
IV	11470001	17.2075	briggsae
IV	11480001	17.56571429	briggsae
IV	11490001	16.8885	briggsae
IV	11500001	20.14583333	briggsae
IV	11510001	20.903	briggsae
IV	11520001	19.33357143	briggsae
IV	11530001	20.25181818	briggsae
IV	11540001	17.610625	briggsae
IV	11550001	20.36076923	briggsae
IV	11560001	19.229375	briggsae
IV	11570001	33.16111111	briggsae
IV	11580001	16.640625	briggsae
IV	11590001	20.42947368	briggsae
IV	11600001	18.82806452	briggsae
IV	11610001	16.64777778	briggsae
IV	11620001	8.194	briggsae
IV	11630001	21.5435	briggsae
IV	11640001	20.58457143	briggsae
IV	11650001	20.66217391	briggsae
IV	11660001	21.50323529	briggsae
IV	11670001	7.675	briggsae
IV	11680001	18.5965625	briggsae
IV	11690001	16.49352941	briggsae
IV	11700001	14.045	briggsae
IV	11710001	15.29533333	briggsae
IV	11720001	19.63153846	briggsae
IV	11730001	14.636	briggsae
IV	11740001	19.96085714	briggsae
IV	11750001	20.89409091	briggsae
IV	11760001	21.78181818	briggsae
IV	11770001	23.98428571	briggsae
IV	11780001	22.452	briggsae
IV	11790001	10.38416667	briggsae
IV	11800001	14.716875	briggsae
IV	11810001	23.60037037	briggsae
IV	11820001	17.48558824	briggsae
IV	11830001	20.50866667	briggsae
IV	11840001	15.18	briggsae
IV	11850001	22.78761905	briggsae
IV	11860001	12.47333333	briggsae
IV	11870001	17.44307692	briggsae
IV	11880001	21.3875	briggsae
IV	11890001	25.97769231	briggsae
IV	11900001	23.67545455	briggsae
IV	11910001	23.30136364	briggsae
IV	11920001	13.52	briggsae
IV	11930001	24.42727273	briggsae
IV	11940001	20.78142857	briggsae
IV	11950001	23.83230769	briggsae
IV	11960001	25.05263158	briggsae
IV	11970001	25.38142857	briggsae
IV	11980001	20.0325	briggsae
IV	11990001	19.29409091	briggsae
IV	12000001	16.33590909	briggsae
IV	12010001	17.403	briggsae
IV	12020001	16.56857143	briggsae
IV	12030001	18.02714286	briggsae
IV	12040001	24.32526316	briggsae
IV	12050001	23.39	briggsae
IV	12060001	19.65782609	briggsae
IV	12070001	22.39185185	briggsae
IV	12080001	23.44475	briggsae
IV	12090001	20.52733333	briggsae
IV	12110001	15.32	briggsae
IV	12120001	17.406	briggsae
IV	12130001	9.8875	briggsae
IV	12140001	26.49947368	briggsae
IV	12150001	22.04142857	briggsae
IV	12160001	13.89444444	briggsae
IV	12170001	22.118	briggsae
IV	12180001	12.2525	briggsae
IV	12190001	15.28941176	briggsae
IV	12200001	18.78266667	briggsae
IV	12210001	11.25166667	briggsae
IV	12220001	20.8515	briggsae
IV	12230001	21.6596875	briggsae
IV	12240001	26.09108696	briggsae
IV	12250001	23.58125	briggsae
IV	12260001	19.04973684	briggsae
IV	12270001	20.05606061	briggsae
IV	12280001	18.035	briggsae
IV	12290001	15.73526316	briggsae
IV	12300001	16.570625	briggsae
IV	12310001	18.14705882	briggsae
IV	12320001	24.108	briggsae
IV	12330001	23.21811321	briggsae
IV	12340001	19.98825	briggsae
IV	12350001	17.82416667	briggsae
IV	12360001	17.71454545	briggsae
IV	12370001	18.66758621	briggsae
IV	12380001	27.3072093	briggsae
IV	12390001	23.58630435	briggsae
IV	12400001	29.19794118	briggsae
IV	12410001	18.99066667	briggsae
IV	12420001	24.56473684	briggsae
IV	12430001	21.016	briggsae
IV	12440001	8.727777778	briggsae
IV	12450001	15.80947368	briggsae
IV	12460001	22.51076923	briggsae
IV	12470001	22.34962963	briggsae
IV	12480001	17.1188	briggsae
IV	12490001	20.46	briggsae
IV	12500001	20.8956	briggsae
IV	12510001	17.7215	briggsae
IV	12520001	21.65285714	briggsae
IV	12530001	17.34606061	briggsae
IV	12540001	23.80772727	briggsae
IV	12550001	18.61722222	briggsae
IV	12560001	17.62214286	briggsae
IV	12570001	23.26764706	briggsae
IV	12580001	24.54210526	briggsae
IV	12590001	21.084	briggsae
IV	12600001	19.86722222	briggsae
IV	12610001	15.42823529	briggsae
IV	12620001	13.865	briggsae
IV	12630001	23.441	briggsae
IV	12640001	20.87935484	briggsae
IV	12650001	25.9595	briggsae
IV	12660001	23.70886364	briggsae
IV	12670001	18.9852381	briggsae
IV	12680001	25.261875	briggsae
IV	12690001	15.15857143	briggsae
IV	12700001	19.34	briggsae
IV	12710001	17.71333333	briggsae
IV	12720001	19.01826087	briggsae
IV	12730001	24.08285714	briggsae
IV	12740001	20.18458333	briggsae
IV	12750001	24.23777778	briggsae
IV	12760001	13.88863636	briggsae
IV	12770001	21.78541667	briggsae
IV	12780001	21.99243902	briggsae
IV	12790001	20.99517241	briggsae
IV	12800001	23.31972973	briggsae
IV	12810001	20.6448	briggsae
IV	12820001	10.8825	briggsae
IV	12830001	22.89064516	briggsae
IV	12840001	19.578125	briggsae
IV	12850001	12.312	briggsae
IV	12860001	22.29714286	briggsae
IV	12870001	18.886	briggsae
IV	12880001	20.18866667	briggsae
IV	12890001	21.62142857	briggsae
IV	12900001	20.9084	briggsae
IV	12910001	20.22333333	briggsae
IV	12920001	17.549375	briggsae
IV	12930001	15.2892	briggsae
IV	12940001	25.04255319	briggsae
IV	12950001	21.99470588	briggsae
IV	12960001	12.23095238	briggsae
IV	12970001	16.42	briggsae
IV	12980001	11.57571429	briggsae
IV	12990001	23.579	briggsae
IV	13000001	24.0175	briggsae
IV	13010001	16.50761905	briggsae
IV	13020001	26.01	briggsae
IV	13030001	24.49272727	briggsae
IV	13040001	21.7276	briggsae
IV	13050001	14.85636364	briggsae
IV	13060001	19.75	briggsae
IV	13070001	23.23591837	briggsae
IV	13080001	25.83613636	briggsae
IV	13090001	9.594285714	briggsae
IV	13100001	21.25583333	briggsae
IV	13110001	20.50878049	briggsae
IV	13120001	18.35954545	briggsae
IV	13130001	18.147	briggsae
IV	13140001	19.1669697	briggsae
IV	13150001	15.03866667	briggsae
IV	13160001	16.18517241	briggsae
IV	13170001	24.86866667	briggsae
IV	13180001	18.95090909	briggsae
IV	13190001	18.39105263	briggsae
IV	13200001	10.02722222	briggsae
IV	13210001	17.0575	briggsae
IV	13220001	23.41266667	briggsae
IV	13230001	25.297	briggsae
IV	13240001	13.56222222	briggsae
IV	13250001	23.9428	briggsae
IV	13260001	18.62611111	briggsae
IV	13270001	18.0046875	briggsae
IV	13280001	12.852	briggsae
IV	13290001	23.88741935	briggsae
IV	13300001	12.65576923	briggsae
IV	13310001	11.015	briggsae
IV	13320001	11.95033333	briggsae
IV	13330001	7.236	briggsae
IV	13340001	14.38571429	briggsae
IV	13350001	13.66875	briggsae
IV	13360001	15.6	briggsae
IV	13370001	14.76758621	briggsae
IV	13380001	22.78609756	briggsae
IV	13390001	30.608	briggsae
IV	13400001	34.82454545	briggsae
IV	13410001	23.28777778	briggsae
IV	13420001	25.58275	briggsae
IV	13430001	24.64840909	briggsae
IV	13440001	25.19901961	briggsae
IV	13450001	12.63894737	briggsae
IV	13460001	13.27789474	briggsae
IV	13470001	17.36777778	briggsae
IV	13480001	7.944285714	briggsae
IV	13490001	17.06575758	briggsae
IV	13500001	12.07375	briggsae
IV	13510001	5.911333333	briggsae
IV	13520001	20.689375	briggsae
IV	13530001	15.10304348	briggsae
IV	13540001	14.04727273	briggsae
IV	13550001	17.76605263	briggsae
IV	13560001	16.09956522	briggsae
IV	13570001	20.17818182	briggsae
IV	13580001	11.44307692	briggsae
IV	13590001	12.22	briggsae
IV	13600001	18.0537931	briggsae
IV	13610001	16.78586207	briggsae
IV	13620001	16.85291667	briggsae
IV	13630001	20.16857143	briggsae
IV	13640001	15.63272727	briggsae
IV	13650001	19.3584	briggsae
IV	13660001	22.76263158	briggsae
IV	13680001	19.28864865	briggsae
IV	13690001	16.18888889	briggsae
IV	13700001	20.36173913	briggsae
IV	13710001	17.20608696	briggsae
IV	13720001	19.455	briggsae
IV	13730001	12.44409091	briggsae
IV	13740001	16.47285714	briggsae
IV	13750001	24.20578947	briggsae
IV	13760001	18.02214286	briggsae
IV	13770001	15.61352941	briggsae
IV	13780001	15.44	briggsae
IV	13790001	12.778	briggsae
IV	13800001	18.5845	briggsae
IV	13810001	19.23325	briggsae
IV	13820001	16.86478261	briggsae
IV	13830001	13.97766667	briggsae
IV	13840001	22.70375	briggsae
IV	13850001	11.328	briggsae
IV	13860001	18.0864	briggsae
IV	13870001	11.78540541	briggsae
IV	13880001	15.79153846	briggsae
IV	13890001	16.94	briggsae
IV	13900001	15.42027027	briggsae
IV	13910001	22.14388235	briggsae
IV	13920001	19.69653846	briggsae
IV	13930001	17.929375	briggsae
IV	13940001	13.21814815	briggsae
IV	13950001	13.98818182	briggsae
IV	13960001	17.64363636	briggsae
IV	13970001	16.96857143	briggsae
IV	13980001	28.9952	briggsae
IV	13990001	16.96529412	briggsae
IV	14000001	17.71451613	briggsae
IV	14010001	16.51974359	briggsae
